datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery
2020-03-17 00:00:00,-35.25,-0.0,1203.25,1168,0,1168,0,0.0,0.0
2020-03-17 01:00:00,-81.25,35.25,1203.25,1122,0,1122,0,0.0,0.0
2020-03-17 02:00:00,-93.25,116.5,1203.25,1110,0,1110,0,0.0,0.0
2020-03-17 03:00:00,-227.25,209.75,1203.25,976,0,976,0,0.0,0.0
2020-03-17 04:00:00,-55.25,437.0,1203.25,1148,0,1148,0,0.0,0.0
2020-03-17 05:00:00,-105.25,492.25,1203.25,1098,0,1098,0,0.0,0.0
2020-03-17 06:00:00,140.75,597.5,1203.25,1344,0,1344,0,0.0,0.0
2020-03-17 07:00:00,456.75,456.75,1203.25,1899,239,1660,239,0.0,0.0
2020-03-17 08:00:00,-0.0,-0.0,1032.0,2022,990,1032,990,0.0,0.0
2020-03-17 09:00:00,-100.75,0.0,468.75,2014,1646,368,1646,0.0,0.0
2020-03-17 10:00:00,100.75,100.75,1203.25,3564,2260,1304,2260,0.0,0.0
2020-03-17 11:00:00,-324.0,-0.0,-0.0,1745,2069,0,1745,0.0,324.0
2020-03-17 12:00:00,-958.0,324.0,-0.0,1851,2809,0,1851,0.0,958.0
2020-03-17 13:00:00,-0.0,1282.0,-0.0,1502,2676,0,1502,1174.0,0.0
2020-03-17 14:00:00,-718.0,1282.0,-0.0,1698,2416,0,1698,0.0,718.0
2020-03-17 15:00:00,-0.0,2000.0,128.0,2271,2143,128,2143,0.0,0.0
2020-03-17 16:00:00,-0.0,2000.0,454.0,1753,1299,454,1299,0.0,0.0
2020-03-17 17:00:00,-0.0,2000.0,922.0,1396,474,922,474,0.0,0.0
2020-03-17 18:00:00,1000.0,2000.0,228.0,1242,14,1228,14,0.0,0.0
2020-03-17 19:00:00,1000.0,1000.0,254.0,1254,0,1254,0,0.0,0.0
2020-03-17 20:00:00,0.0,-0.0,1184.0,1184,0,1184,0,0.0,0.0
2020-03-17 21:00:00,-0.0,-0.0,1052.0,1052,0,1052,0,0.0,0.0
2020-03-17 22:00:00,-64.75,0.0,1178.75,1114,0,1114,0,0.0,0.0
2020-03-17 23:00:00,64.75,64.75,1203.25,1268,0,1268,0,0.0,0.0
