datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery
2020-03-21 00:00:00,-11.333333333333334,-0.0,757.3333333333334,746,0,746,0,0.0,0.0
2020-03-21 01:00:00,-1.333333333333334,11.333333333333334,757.3333333333334,756,0,756,0,0.0,0.0
2020-03-21 02:00:00,12.666666666666629,12.666666666666629,757.3333333333334,770,0,770,0,0.0,0.0
2020-03-21 03:00:00,-163.33333333333334,-0.0,757.3333333333334,594,0,594,0,0.0,0.0
2020-03-21 04:00:00,-129.33333333333334,163.33333333333334,757.3333333333334,628,0,628,0,0.0,0.0
2020-03-21 05:00:00,-95.33333333333333,292.6666666666667,757.3333333333334,662,0,662,0,0.0,0.0
2020-03-21 06:00:00,4.666666666666629,388.0,757.3333333333334,769,7,762,7,0.0,0.0
2020-03-21 07:00:00,112.66666666666663,383.33333333333337,757.3333333333334,1105,235,870,235,0.0,0.0
2020-03-21 08:00:00,78.0,270.66666666666674,-0.0,1009,931,78,931,0.0,0.0
2020-03-21 09:00:00,-74.0,192.66666666666674,-0.0,1534,1608,0,1534,0.0,74.0
2020-03-21 10:00:00,-656.0,266.66666666666674,-0.0,1448,2104,0,1448,0.0,656.0
2020-03-21 11:00:00,-0.0,922.6666666666667,-0.0,1237,2337,0,1237,1100.0,0.0
2020-03-21 12:00:00,-0.0,922.6666666666667,-0.0,1175,2599,0,1175,1424.0,0.0
2020-03-21 13:00:00,-281.33333333333326,922.6666666666667,-0.0,1396,2536,0,1396,858.6666666666667,281.33333333333326
2020-03-21 14:00:00,-796.0,1204.0,-0.0,1509,2305,0,1509,0.0,796.0
2020-03-21 15:00:00,-0.0,2000.0,620.0,1229,609,620,609,0.0,0.0
2020-03-21 16:00:00,362.66666666666663,2000.0,757.3333333333334,1377,257,1120,257,0.0,0.0
2020-03-21 17:00:00,1000.0,1637.3333333333335,222.0,1290,68,1222,68,0.0,0.0
2020-03-21 18:00:00,110.66666666666663,637.3333333333335,757.3333333333334,868,0,868,0,0.0,0.0
2020-03-21 19:00:00,182.66666666666663,526.6666666666669,757.3333333333334,940,0,940,0,0.0,0.0
2020-03-21 20:00:00,320.00000000000034,344.0000000000002,619.9999999999997,940,0,940,0,0.0,0.0
2020-03-21 21:00:00,14.666666666666629,23.999999999999865,757.3333333333334,772,0,772,0,0.0,0.0
2020-03-21 22:00:00,-49.333333333333336,9.333333333333236,757.3333333333334,708,0,708,0,0.0,0.0
2020-03-21 23:00:00,58.66666666666657,58.66666666666657,757.3333333333334,816,0,816,0,0.0,0.0
