datetime,battery_power,battery_energy,net_load_after_storage
2020-06-22 00:00:00,-452.46038757988356,3.924370436719231e-12,1780.4603875284802
2020-06-22 01:00:00,-371.3698701024749,452.4603875798845,1579.3698703217556
2020-06-22 02:00:00,-356.0702917746698,823.8302576823576,1610.0702917655892
2020-06-22 03:00:00,-352.79507671295886,1179.9005494570258,1540.7950766740425
2020-06-22 04:00:00,-365.5245308733058,1532.6956261699834,1455.5245308322649
2020-06-22 05:00:00,-373.7826298123221,1898.2201570432878,1499.782629774334
2020-06-22 06:00:00,-409.75219356989004,2272.002786855609,1507.7521935354007
2020-06-22 07:00:00,-518.2449816042704,2681.7549804254977,1264.2449815714142
2020-06-22 08:00:00,433.52645330191007,3199.9999620297654,24.47354656108914
2020-06-22 09:00:00,775.359905043927,2766.4735087278787,424.64009483373644
2020-06-22 10:00:00,772.2538035069113,1991.1136036839735,1003.7461965054939
2020-06-22 11:00:00,800.0001576799126,1218.8598001770838,2121.999843964756
2020-06-22 12:00:00,-401.99980124404425,418.85964249719206,2121.999801320887
2020-06-22 13:00:00,-339.9997941520063,820.8594437412588,2121.9997940499475
2020-06-22 14:00:00,-799.9999601887888,1160.8592378932876,1575.999959978466
2020-06-22 15:00:00,-799.9999306890387,1960.8591980821,1905.999930485567
2020-06-22 16:00:00,-323.999802664186,2760.8591287711615,2121.999802496718
2020-06-22 17:00:00,772.2792189344698,3084.8589314353703,591.7207809218174
2020-06-22 18:00:00,770.8566300556926,2312.579712500918,611.143369815943
2020-06-22 19:00:00,770.6200518659251,1541.7230824452413,675.3799480231203
2020-06-22 20:00:00,771.1029271188012,771.1030305793327,760.8970727790826
2020-06-22 21:00:00,-264.57360420084814,0.00010346054828590867,1958.5736041592613
2020-06-22 22:00:00,-239.15162992428304,264.57370766139326,1751.1516298679421
2020-06-22 23:00:00,503.72529377819524,503.7253375856748,956.2747061835274
