datetime,battery_power,battery_energy,net_load_after_storage
2020-06-22 00:00:00,-111.26544108271665,6.602248357861735e-12,1439.2654410981013
2020-06-22 01:00:00,-71.11022041227069,111.26544108272806,1279.1102204169126
2020-06-22 02:00:00,-59.32796518268421,182.37566149500606,1313.3279651791358
2020-06-22 03:00:00,-55.81299773689051,241.7036266776987,1243.8129977292267
2020-06-22 04:00:00,-56.21632939270964,297.5166244145974,1146.2163293859776
2020-06-22 05:00:00,-59.849907850446996,353.73295380731594,1185.8499078497416
2020-06-22 06:00:00,-71.2615311896265,413.58286165777065,1169.2615312015107
2020-06-22 07:00:00,-115.15556689855819,484.8443928474041,861.1555669338185
2020-06-22 08:00:00,123.46458006913352,599.9999597459663,334.53541983034245
2020-06-22 09:00:00,92.33803524901846,476.5353796768326,1107.6619646269346
2020-06-22 10:00:00,84.19714429083565,384.19734442781225,1691.8028556497145
2020-06-22 11:00:00,300.00011088450486,300.0002001369739,2621.9998902035913
2020-06-22 12:00:00,-142.1097647606049,8.925243194579497e-05,1862.1097646528985
2020-06-22 13:00:00,-101.5324296176246,142.10985401303742,1883.532429585596
2020-06-22 14:00:00,-104.1568006437408,243.64228363066468,880.1568005709476
2020-06-22 15:00:00,-109.32655559189018,347.79908427440853,1215.3265555210155
2020-06-22 16:00:00,-142.8743262491345,457.1256398663014,1940.8743261733116
2020-06-22 17:00:00,167.129340454007,599.9999661154366,1196.8706594304163
2020-06-22 18:00:00,131.38764219644992,432.87062566142953,1250.61235768585
2020-06-22 19:00:00,132.07968205582978,301.4829834649781,1313.9203178259418
2020-06-22 20:00:00,169.4032218780486,169.40330140914676,1362.5967780031046
2020-06-22 21:00:00,-217.80296257806174,7.953109766350896e-05,1911.80296255679
2020-06-22 22:00:00,86.30128466137867,217.80304210915781,1425.6987153643772
2020-06-22 23:00:00,131.50170741101425,131.5017574477774,1328.4982926030866
