datetime,battery_power,battery_energy,net_load_after_storage
2020-06-22 00:00:00,-299.7839906083237,4.613396377486138e-12,1627.7839906869715
2020-06-22 01:00:00,-213.88657030282872,299.7839906083283,1421.8865703739584
2020-06-22 02:00:00,-175.04779267037605,513.6705609111586,1429.0477927042582
2020-06-22 03:00:00,-169.1113789260142,688.7183535815371,1357.1113789499104
2020-06-22 04:00:00,-175.8187622361516,857.829732507554,1265.818762256893
2020-06-22 05:00:00,-182.38591079158275,1033.6484947437084,1308.3859108111599
2020-06-22 06:00:00,-213.77893455791946,1216.0344055352937,1311.7789345759966
2020-06-22 07:00:00,-370.1866303020092,1429.813340093215,1116.1866303161603
2020-06-22 08:00:00,364.91287083596654,1799.9999703952242,93.08712901992996
2020-06-22 09:00:00,761.3199373001121,1435.087099559268,438.6800625514901
2020-06-22 10:00:00,-226.23306821475086,673.7671622591644,2002.2330674633627
2020-06-22 11:00:00,900.0002021685538,900.0002304739071,2021.999800253103
2020-06-22 12:00:00,-246.04169773417917,2.8305344889928243e-05,1966.0416969141568
2020-06-22 13:00:00,-192.82324785119786,246.0417260395066,1974.8232471317242
2020-06-22 14:00:00,-616.3788593673041,438.8649738906881,1392.3788592864094
2020-06-22 15:00:00,-588.8073576680813,1055.2438332579902,1694.8073576025995
2020-06-22 16:00:00,-155.94843309179845,1644.0511909260692,1953.9484330697053
2020-06-22 17:00:00,494.0008331723592,1799.9996240178655,869.9991667635657
2020-06-22 18:00:00,391.5189599677787,1305.9987908455057,990.4810399710854
2020-06-22 19:00:00,399.72404848954574,914.4798308777255,1046.2759514509273
2020-06-22 20:00:00,514.7556010521312,514.7557823881783,1017.2443988861631
2020-06-22 21:00:00,-210.38328733558433,0.0001813360462778623,1904.3832872895923
2020-06-22 22:00:00,-251.6640435327762,210.38346867162772,1763.6640434785331
2020-06-22 23:00:00,462.04744673076937,462.04751220440266,997.9525532462173
