,date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge
0,2020-06-22,True,True,0.41,340,400,100,opt,1,3435,-1099,2922,2821.9999577745198,-26592.366,-21686.6526,-21209.972741106685,4905.7134000000015,147171.402,476.6798588933161,14300.395766799486,-137400,-116880,-112879.9983109808,20520,4000.0016890192055,0.2524814890713221,0.0,-0.0
1,2020-06-22,True,True,0.41,340,800,200,opt,1,3435,-1099,2922,2721.99999369263,-26592.366,-21686.6526,-20733.29263215554,4905.7134000000015,147171.402,953.3599678444624,28600.799035333883,-137400,-116880,-108879.9997477052,20520,8000.0002522947925,0.2524815225828787,0.0,-0.0
2,2020-06-22,True,True,0.41,340,1200,300,opt,1,3435,-1099,2922,2621.999983633857,-26592.366,-21686.6526,-20256.612663520402,4905.7134000000015,147171.402,1430.0399364795956,42901.19809438787,-137400,-116880,-104879.99934535427,20520,12000.00065464573,0.2524815216733389,0.0,-0.0
3,2020-06-22,True,True,0.41,340,1600,400,opt,1,3435,-1099,2922,2521.9999788978266,-26592.366,-21686.6526,-19779.932674538104,4905.7134000000015,147171.402,1906.7199254618968,57201.597763856924,-137400,-116880,-100879.99915591307,20520,16000.000844086928,0.25248152274855884,0.0,-0.0
4,2020-06-22,True,True,0.41,340,2000,500,opt,1,3435,-1099,2922,2421.999987596264,-26592.366,-21686.6526,-19321.056446218427,4905.7134000000015,147171.402,2365.596153781575,70967.88461344724,-137400,-116880,-96879.99950385057,20520,20000.00049614944,0.25081067647450306,0.0,-0.0
5,2020-06-22,True,True,0.41,340,2400,600,opt,1,3435,-1099,2922,2321.9999746186763,-26592.366,-21686.6526,-18886.76645833356,4905.7134000000015,147171.402,2799.886141666444,83996.58424999332,-137400,-116880,-92879.99898474703,20520,24000.001015252958,0.24777057237197986,0.0,-0.0
6,2020-06-22,True,True,0.41,340,2800,700,opt,1,3435,-1099,2922,2221.9996216647837,-26592.366,-21686.6526,-18452.47802641144,4905.7134000000015,147171.402,3234.1745735885634,97025.2372076569,-137400,-116880,-88879.98486659137,20520,28000.015133408622,0.2455962463974141,0.0,-0.0
7,2020-06-22,True,True,0.41,340,3200,800,opt,1,3435,-1099,2922,2121.9998439647557,-26592.366,-21686.6526,-18099.575601055207,4905.7134000000015,147171.402,3587.0769989447945,107612.30996834383,-137400,-116880,-84879.99375859025,20520,32000.006241409752,0.2391664831630296,0.0,-0.0
8,2020-06-22,True,True,0.41,340,3600,900,opt,1,3435,-1099,2922,2021.9999832990936,-26592.366,-21686.6526,-17834.845256874338,4905.7134000000015,147171.402,3851.807343125664,115554.2202937699,-137400,-116880,-80879.99933196376,20520,36000.000668036235,0.22950639373516424,0.0,-0.0
9,2020-06-22,True,True,0.41,340,4000,1000,opt,1,3435,-1099,2922,1921.9998734182293,-26592.366,-21686.6526,-17648.11336586043,4905.7134000000015,147171.402,4038.539234139571,121156.17702418713,-137400,-116880,-76879.99493672918,20520,40000.005063270815,0.2180162313080609,0.0,-0.0
10,2020-06-22,True,True,0.41,340,200,100,opt,1,3435,-1099,2922,2821.999992505635,-26592.366,-21686.6526,-21448.312654580226,4905.7134000000015,147171.402,238.3399454197752,7150.198362593254,-137400,-116880,-112879.9997002254,20520,4000.000299774605,0.3160161719317913,0.0,-0.0
11,2020-06-22,True,True,0.41,340,400,200,opt,1,3435,-1099,2922,2721.999995650802,-26592.366,-21686.6526,-21209.972603415248,4905.7134000000015,147171.402,476.6799965847531,14300.399897542593,-137400,-116880,-108879.99982603207,20520,8000.000173967928,0.31601621373106026,0.0,-0.0
12,2020-06-22,True,True,0.41,340,600,300,opt,1,3435,-1099,2922,2621.999890203592,-26592.366,-21686.6526,-20971.632746829626,4905.7134000000015,147171.402,715.0198531703752,21450.595595111266,-137400,-116880,-104879.99560814364,20520,12000.004391856346,0.31601621370790434,0.0,-0.0
13,2020-06-22,True,True,0.41,340,800,400,opt,1,3435,-1099,2922,2521.999883040365,-26592.366,-21686.6526,-20733.29339374217,4905.7134000000015,147171.402,953.3592062578316,28600.776187734955,-137400,-116880,-100879.99532161461,20520,16000.00467838539,0.31601606735057103,0.0,-0.0
14,2020-06-22,True,True,0.41,340,800,500,opt,1,3435,-1099,2922,2421.999964185093,-26592.366,-21686.6526,-20733.292672019023,4905.7134000000015,147171.402,953.3599279809787,28600.79783942936,-137400,-116880,-96879.99856740377,20520,20000.00143259625,0.34734129274020953,0.0,-0.0
15,2020-06-22,True,True,0.41,340,1000,500,opt,1,3435,-1099,2922,2421.9998592333045,-26592.366,-21686.6526,-20494.9538197162,4905.7134000000015,147171.402,1191.6987802838084,35750.963408514246,-137400,-116880,-96879.99436933217,20520,20000.005630667816,0.3160160242481496,0.0,-0.0
16,2020-06-22,True,True,0.41,340,1200,600,opt,1,3435,-1099,2922,2321.9999841828962,-26592.366,-21686.6526,-20256.612612698125,4905.7134000000015,147171.402,1430.039987301876,42901.19961905628,-137400,-116880,-92879.99936731585,20520,24000.000632684154,0.3160162139367693,0.0,-0.0
17,2020-06-22,True,True,0.41,340,1400,700,opt,1,3435,-1099,2922,2221.9999789640947,-26592.366,-21686.6526,-20018.27261465816,4905.7134000000015,147171.402,1668.3799853418427,50051.399560255275,-137400,-116880,-88879.9991585638,20520,28000.000841436195,0.31601621442129346,0.0,-0.0
18,2020-06-22,True,True,0.41,340,1600,800,opt,1,3435,-1099,2922,2121.9998081710746,-26592.366,-21686.6526,-19779.932883751455,4905.713400000001,147171.402,1906.7197162485463,57201.59148745639,-137400,-116880,-84879.99232684298,20520,32000.007673157015,0.31601621019222925,0.0,-0.0
