datetime,battery_power,battery_energy,net_load_after_storage
2020-06-22 00:00:00,-45.58333333305772,1.2263235679498118e-12,1373.5833333260027
2020-06-22 01:00:00,-165.5833333359711,45.58333333305894,1373.5833333322971
2020-06-22 02:00:00,-119.58333333933746,211.16666666903006,1373.5833333316098
2020-06-22 03:00:00,-185.58333333931094,330.7500000083675,1373.583333330899
2020-06-22 04:00:00,-283.58333334013287,516.3333333476785,1373.5833333316557
2020-06-22 05:00:00,-247.58333334131163,799.9166666878114,1373.5833333328796
2020-06-22 06:00:00,-275.58333334156083,1047.500000029123,1373.5833333331493
2020-06-22 07:00:00,-627.583333340654,1323.0833333706837,1373.5833333321682
2020-06-22 08:00:00,-915.5833333187379,1950.6666667113377,1373.5833333102248
2020-06-22 09:00:00,-173.58333333018504,2866.2500000300756,1373.583333322155
2020-06-22 10:00:00,402.41666667061617,3039.833333360261,1373.583333323063
2020-06-22 11:00:00,1548.4166666732588,2637.4166666896444,1373.5833333218113
2020-06-22 12:00:00,346.41666666574486,1089.000000016386,1373.583333328665
2020-06-22 13:00:00,408.41666666429677,742.583333350641,1373.5833333286157
2020-06-22 14:00:00,-597.5833333366676,334.16666668634434,1373.5833333282217
2020-06-22 15:00:00,-267.5833333365468,931.7500000230119,1373.5833333282983
2020-06-22 16:00:00,424.4166666642834,1199.3333333595588,1373.583333328104
2020-06-22 17:00:00,-9.583333329524576,774.9166666952752,1373.5833333218789
2020-06-22 18:00:00,8.416666670861778,784.5000000248,1373.5833333216776
2020-06-22 19:00:00,72.41666667189135,776.0833333539381,1373.583333320824
2020-06-22 20:00:00,158.41666667260412,703.6666666820466,1373.5833333202154
2020-06-22 21:00:00,320.41666666759954,545.2500000094425,1373.5833333252226
2020-06-22 22:00:00,138.41666667065635,224.833333341843,1373.5833333222513
2020-06-22 23:00:00,86.41666666821986,86.41666667118668,1373.5833333259795
