datetime,battery_power,battery_energy,net_load_after_storage
2020-06-22 00:00:00,-441.1462848990604,4.04045177807805e-12,1769.1462848860308
2020-06-22 01:00:00,-477.48463166197536,441.14628489906386,1685.484631656839
2020-06-22 02:00:00,-405.49107720617263,918.6309165610389,1659.4910771973618
2020-06-22 03:00:00,-398.1948580253272,1324.1219937672113,1586.19485801707
2020-06-22 04:00:00,-412.0720444500223,1722.3168517925383,1502.0720444421618
2020-06-22 05:00:00,-436.97727990770204,2134.3888962425603,1562.9772799001016
2020-06-22 06:00:00,-490.42584445844943,2571.3661761502617,1588.425844451028
2020-06-22 07:00:00,-538.2079732460103,3061.792020608711,1284.2079732387522
2020-06-22 08:00:00,378.287735160641,3599.999993854721,79.71226482801858
2020-06-22 09:00:00,822.1210188766088,3221.712258694081,377.8789811120418
2020-06-22 10:00:00,836.814904622084,2399.5912398174723,939.1850953675386
2020-06-22 11:00:00,900.0000168215602,1562.7763351953893,2021.9999832990939
2020-06-22 12:00:00,-301.99997663549885,662.7763183738293,2021.9999766245517
2020-06-22 13:00:00,-239.9999772737455,964.7762950093286,2021.9999772603342
2020-06-22 14:00:00,-899.9999932040035,1204.7762722830746,1675.9999931903653
2020-06-22 15:00:00,-899.999985188518,2104.776265487079,2005.9999851751031
2020-06-22 16:00:00,-223.99997709096684,3004.776250675598,2021.9999770780082
2020-06-22 17:00:00,807.2967251903266,3228.776227766565,556.7032747987336
2020-06-22 18:00:00,804.622913369736,2421.479502576239,577.3770866196578
2020-06-22 19:00:00,805.8822446303267,1616.8565892065033,640.1177553594533
2020-06-22 20:00:00,810.9743212135683,810.974344576177,721.0256787766134
2020-06-22 21:00:00,-213.87069297851951,2.33626091656112e-05,1907.8706929710916
2020-06-22 22:00:00,-257.74594991323755,213.87071634112831,1769.7459499064623
2020-06-22 23:00:00,471.61665978153064,471.61666625436567,988.383340214536
