datetime,battery_power,battery_energy,net_load_after_storage
2020-06-22 00:00:00,-268.3053116393734,6.431651339400731e-12,1596.3053116547524
2020-06-22 01:00:00,-189.8645992731576,268.30531163938,1397.864599289089
2020-06-22 02:00:00,-158.35502653978864,458.16991091253936,1412.355026553227
2020-06-22 03:00:00,-151.85772624008382,616.5249374523304,1339.8577262553883
2020-06-22 04:00:00,-155.7167673064812,768.3826636924172,1245.716767323234
2020-06-22 05:00:00,-161.6293768722998,924.0994309989012,1287.629376889249
2020-06-22 06:00:00,-188.84514139542966,1085.7288078712033,1286.845141411613
2020-06-22 07:00:00,-325.4259986618824,1274.5739492666348,1071.425998675921
2020-06-22 08:00:00,389.9879256956463,1599.9999479285177,68.01207421550585
2020-06-22 09:00:00,722.5876392295952,1210.0120222328746,477.4123606610809
2020-06-22 10:00:00,-312.57598833522536,487.42438300328155,2088.5759881289055
2020-06-22 11:00:00,800.0001942449744,800.0003713385024,2121.9998081710746
2020-06-22 12:00:00,-346.26656994261464,0.0001770935234207275,2066.2665698997685
2020-06-22 13:00:00,-319.7472048812168,346.26674703612684,2101.747204753129
2020-06-22 14:00:00,-346.9853352090926,666.0139519173343,1122.9853351494428
2020-06-22 15:00:00,-380.1411539603328,1012.9992871264262,1486.1411539025837
2020-06-22 16:00:00,-206.8594081428985,1393.1404410867578,2004.8594080767057
2020-06-22 17:00:00,447.9278864664104,1599.9998492296518,916.0721134642674
2020-06-22 18:00:00,348.57529643901,1152.0719627632418,1033.4247034897646
2020-06-22 19:00:00,354.30702837223674,803.4966663242311,1091.6929715569502
2020-06-22 20:00:00,449.18950332761625,449.18963795199375,1082.810496603423
2020-06-22 21:00:00,-240.90936605457193,0.00013462437770028984,1934.9093660042931
2020-06-22 22:00:00,-229.97623270500682,240.90950067894732,1741.9762326673392
2020-06-22 23:00:00,470.88565598357474,470.8857333839539,989.1143440085201
