datetime,battery_power,battery_energy,net_load_after_storage
2020-06-22 00:00:00,-256.1377072683504,2.396515738362182e-12,1584.137707264001
2020-06-22 01:00:00,-164.6644292776743,256.1377072683528,1372.664429275398
2020-06-22 02:00:00,-138.32301713952654,420.8021365460273,1392.3230171375906
2020-06-22 03:00:00,-132.00787931280962,559.1251536855542,1320.0078793119167
2020-06-22 04:00:00,-134.21556024334907,691.1330329983642,1224.2155602433324
2020-06-22 05:00:00,-138.9929942032901,825.3485932417138,1264.9929942037672
2020-06-22 06:00:00,-161.6771382080989,964.3415874450042,1259.6771382089041
2020-06-22 07:00:00,-273.9812701817253,1126.0187256531035,1019.9812701827336
2020-06-22 08:00:00,322.0985639047549,1399.9999958348287,135.90143607973724
2020-06-22 09:00:00,530.8996964594112,1077.9014319300745,669.1003035165825
2020-06-22 10:00:00,-152.99828895180383,547.0017354706636,1928.9982888686704
2020-06-22 11:00:00,700.0000213242565,700.0000244224665,2221.999978964095
2020-06-22 12:00:00,-328.8538605330438,3.0982083673704628e-06,2048.853860435301
2020-06-22 13:00:00,-262.2742058179022,328.8538636312495,2044.2742057562111
2020-06-22 14:00:00,-285.1374955858208,591.1280694491501,1061.1374955610559
2020-06-22 15:00:00,-279.8116461249158,876.2655650349708,1385.8116461024629
2020-06-22 16:00:00,-243.92278172139552,1156.0772111598862,2041.9227816994755
2020-06-22 17:00:00,390.74384061349275,1399.999992881281,973.25615936469
2020-06-22 18:00:00,304.1039370038544,1009.2561522677883,1077.896062974706
2020-06-22 19:00:00,307.57414616830965,705.1522152639336,1138.4258538106537
2020-06-22 20:00:00,397.5780587013591,397.57806909562373,1134.4219412778114
2020-06-22 21:00:00,-251.8581421724123,1.0394264430760189e-05,1945.8581421548538
2020-06-22 22:00:00,-198.49075660091262,251.85815256667635,1710.4907565855565
2020-06-22 23:00:00,450.3489044705037,450.3489091675888,1009.6510955218787
