datetime,battery_power,battery_energy,net_load_after_storage
2020-06-22 00:00:00,-434.1874245338363,-1.1294762585987919e-12,1762.1874243813875
2020-06-22 01:00:00,-484.7486434724278,434.1874245338316,1692.7486433555227
2020-06-22 02:00:00,-421.3348710469774,918.9360680062566,1675.3348709357867
2020-06-22 03:00:00,-446.35202981253565,1340.2709390532318,1634.352029712209
2020-06-22 04:00:00,-498.56508268059986,1786.6229688657652,1588.565082584822
2020-06-22 05:00:00,-487.809555242803,2285.188051546363,1613.8095551493439
2020-06-22 06:00:00,-528.9653790558754,2772.997606789164,1626.9653789640888
2020-06-22 07:00:00,-698.0369327243578,3301.9629858450367,1444.0369326342216
2020-06-22 08:00:00,303.3976444742537,3999.999918569392,154.60235539864016
2020-06-22 09:00:00,843.4644208894262,3696.60227409514,356.53557898256923
2020-06-22 10:00:00,855.0865891181321,2853.137853205715,920.9134107489575
2020-06-22 11:00:00,1000.0001274495319,1998.0512640875836,1921.9998734182295
2020-06-22 12:00:00,-201.99982525038163,998.0511366380525,1921.9998251087138
2020-06-22 13:00:00,-139.99982236904336,1200.0509618884353,1921.9998222290326
2020-06-22 14:00:00,-999.9998584625115,1340.0507842574798,1775.9998583317188
2020-06-22 15:00:00,-815.9998122323651,2340.0506427199925,1921.9998121024832
2020-06-22 16:00:00,-123.99981987500651,3156.050454952359,1921.9998197443233
2020-06-22 17:00:00,814.6436612505582,3280.0502748273666,549.3563386322442
2020-06-22 18:00:00,806.7686612121963,2465.4066135768094,575.2313386725673
2020-06-22 19:00:00,816.8409466235968,1658.6379523646133,629.1590532629242
2020-06-22 20:00:00,841.7968215204005,841.7970057410173,690.2031783681491
2020-06-22 21:00:00,-168.15695603637408,0.00018422061769859163,1862.1569559539396
2020-06-22 22:00:00,168.15703505474355,168.15714025698907,1343.842964878448
2020-06-22 23:00:00,3.5927422568643187e-06,0.0001052022433927101,1459.9999963539217
