datetime,battery_power,battery_energy,net_load_after_storage
2020-06-22 00:00:00,-145.34222569692082,2.6856015808342776e-12,1473.342225701871
2020-06-22 01:00:00,-94.54057665261767,145.34222569692417,1302.5405766579954
2020-06-22 02:00:00,-80.90007388479498,239.88280234954328,1334.9000738902448
2020-06-22 03:00:00,-77.01275612914384,320.78287623433977,1265.012756134593
2020-06-22 04:00:00,-77.48695660009889,397.7956323634855,1167.4869566056907
2020-06-22 05:00:00,-81.22277499456612,475.2825889635861,1207.222775000432
2020-06-22 06:00:00,-93.12386374261045,556.5053639581538,1191.123863748607
2020-06-22 07:00:00,-150.37076336949482,649.6292277007657,896.3707633746984
2020-06-22 08:00:00,271.5707191552603,799.9999910702612,186.42928083238345
2020-06-22 09:00:00,-162.39486473134582,528.4292719150017,1362.3948647029981
2020-06-22 10:00:00,190.82399373419193,690.824136646348,1585.176006298094
2020-06-22 11:00:00,500.0000362289124,500.00014291215587,2421.9999641850936
2020-06-22 12:00:00,-194.55381067563894,0.00010668323414594399,1914.553810370557
2020-06-22 13:00:00,-131.63001023302962,194.55391735887306,1913.630010217091
2020-06-22 14:00:00,-141.55240771958972,326.1839275919032,917.5524077105624
2020-06-22 15:00:00,-146.38847970886482,467.7363353114936,1252.388479699569
2020-06-22 16:00:00,-185.87517066390308,614.1248150203589,1983.875170649737
2020-06-22 17:00:00,223.6919373173019,799.999985684262,1140.3080626663907
2020-06-22 18:00:00,175.86835328657946,576.3080483669601,1206.1316466956437
2020-06-22 19:00:00,175.6293554993883,400.43969508038015,1270.3706444828888
2020-06-22 20:00:00,224.81032346591476,224.81033958099133,1307.1896765179858
2020-06-22 21:00:00,-198.64166630789876,1.6115076447399576e-05,1892.6416662946774
2020-06-22 22:00:00,-150.2889034185134,198.64168242297524,1662.2889034089324
2020-06-22 23:00:00,348.9305742661375,348.9305858414891,1111.069425735144
