datetime,battery_power,battery_energy,net_load_after_storage
2020-06-22 00:00:00,-293.30554648357696,4.512109980701086e-12,1621.3055464837387
2020-06-22 01:00:00,-245.7528286115731,293.3055464835813,1453.7528286137454
2020-06-22 02:00:00,-221.78712175105034,539.0583750951542,1475.7871217522388
2020-06-22 03:00:00,-214.37820358597193,760.8454968462048,1402.3782035872969
2020-06-22 04:00:00,-218.2077345924141,975.2237004321768,1308.20773459393
2020-06-22 05:00:00,-228.96434560263927,1193.4314350245909,1354.9643456042206
2020-06-22 06:00:00,-257.4373391902177,1422.3957806272301,1355.4373391917
2020-06-22 07:00:00,-320.1668651988463,1679.8331198174476,1066.1668651999587
2020-06-22 08:00:00,457.9999848715449,1999.999985016294,1.5130724836231291e-05
2020-06-22 09:00:00,499.99999046653517,1542.0000001447486,700.0000095368387
2020-06-22 10:00:00,499.99999116422043,1042.0000096782128,1276.0000088292365
2020-06-22 11:00:00,500.0000125812743,542.0000185139913,2421.999987596264
2020-06-22 12:00:00,-412.6217853047066,42.000005932716284,2132.6217852864106
2020-06-22 13:00:00,-382.61213524144875,454.62179123742266,2164.6121352314162
2020-06-22 14:00:00,-376.9670285097009,837.2339264788711,1152.9670285056861
2020-06-22 15:00:00,-387.8207197546026,1214.2009549885718,1493.8207197508684
2020-06-22 16:00:00,-397.9782943235056,1602.0216747431743,2195.978294320343
2020-06-22 17:00:00,499.9999836487072,1999.9999690666796,864.0000163488243
2020-06-22 18:00:00,499.9999834199573,1499.999985417972,882.0000165777047
2020-06-22 19:00:00,499.9999834676771,1000.0000019980145,946.0000165303132
2020-06-22 20:00:00,499.99998391614855,500.0000185303372,1032.000016082315
2020-06-22 21:00:00,-218.77073037278208,3.4614188532146205e-05,1912.7707303700074
2020-06-22 22:00:00,-137.080649280638,218.77076498697053,1649.080649278186
2020-06-22 23:00:00,355.85140712082415,355.8514142676086,1104.1485928797956
