datetime,battery_power,battery_energy,net_load_after_storage
2020-06-22 00:00:00,-93.99990815046057,3.3652724020930796e-12,1421.9999081064761
2020-06-22 01:00:00,-213.9999115380048,93.99990815046111,1421.9999116156491
2020-06-22 02:00:00,-167.9999127764318,307.99981968846373,1421.9999127276976
2020-06-22 03:00:00,-233.9999137554391,475.99973246489355,1421.9999136739154
2020-06-22 04:00:00,-331.99991386192784,709.9996462203308,1421.9999137712396
2020-06-22 05:00:00,-295.99991388894904,1041.999560082257,1421.9999137969746
2020-06-22 06:00:00,-323.99991477021786,1337.999473971204,1421.9999146783014
2020-06-22 07:00:00,-675.9999163614268,1661.99938874142,1421.9999162666616
2020-06-22 08:00:00,-507.6021694090401,2337.999305102845,965.6021693072726
2020-06-22 09:00:00,-72.19972376614541,2845.6014745118828,1272.1997237077676
2020-06-22 10:00:00,405.6583208856222,2917.8011982780245,1370.3416789058308
2020-06-22 11:00:00,1500.0000708122861,2512.142877392389,1421.9999297605466
2020-06-22 12:00:00,298.0001139900206,1012.1428065800901,1421.9998858560662
2020-06-22 13:00:00,360.0001141524927,714.1426925900563,1421.999885600868
2020-06-22 14:00:00,-645.9998858149278,354.1425784375505,1421.999885525495
2020-06-22 15:00:00,-315.99988515921183,1000.1424642524655,1421.9998848711757
2020-06-22 16:00:00,376.0001138396746,1316.1423494116648,1421.999885887694
2020-06-22 17:00:00,-37.18673313004734,940.142235571978,1401.1867328532005
2020-06-22 18:00:00,-24.331146983088978,977.3289687020125,1406.331146710617
2020-06-22 19:00:00,342.63502083221687,1001.660115685089,1103.3649789053425
2020-06-22 20:00:00,259.0248085614809,659.0250948528601,1272.9751911778592
2020-06-22 21:00:00,272.00010807676637,400.00028629136654,1421.9998916617467
2020-06-22 22:00:00,90.00009909305277,128.0001782145885,1421.999900650966
2020-06-22 23:00:00,38.000078187394216,38.00007912152601,1421.9999216286183
