datetime,battery_power,battery_energy,net_load_after_storage
2020-06-22 00:00:00,-178.03883552168293,2.7011955318308677e-12,1506.0388355347395
2020-06-22 01:00:00,-150.184266128415,178.0388355216854,1358.1842661387695
2020-06-22 02:00:00,-135.00893629765673,328.22310165010055,1389.0089363066627
2020-06-22 03:00:00,-129.5383706501028,463.2320379477575,1317.5383706585976
2020-06-22 04:00:00,-130.53399038132613,592.7704085978604,1220.5339903895658
2020-06-22 05:00:00,-135.49379167206143,723.3043989791869,1261.4937916800857
2020-06-22 06:00:00,-150.55426591645147,858.7981906512483,1248.554265924224
2020-06-22 07:00:00,-190.64752937853163,1009.3524565677,936.6475293861458
2020-06-22 08:00:00,299.99998097120096,1199.9999859462312,158.00001902421573
2020-06-22 09:00:00,299.99997901318267,900.0000049750295,900.0000209837636
2020-06-22 10:00:00,299.9999848989019,600.0000259618458,1476.0000150674614
2020-06-22 11:00:00,300.00001675949994,300.0000410629427,2621.9999836338566
2020-06-22 12:00:00,-250.34387504365333,2.4303441844093073e-05,1970.3438749970703
2020-06-22 13:00:00,-241.85215876822144,250.343899347094,2023.8521587215878
2020-06-22 14:00:00,-232.76912177280622,492.19605811531466,1008.7691217724631
2020-06-22 15:00:00,-233.19766414660927,724.9651798881204,1339.1976641464669
2020-06-22 16:00:00,-241.83708651181342,958.1628440347291,2039.8370865137877
2020-06-22 17:00:00,299.99997834240696,1199.9999305465417,1064.0000216593949
2020-06-22 18:00:00,299.9999787543721,899.9999522041346,1082.0000212467794
2020-06-22 19:00:00,299.9999784791422,599.999973449762,1146.0000215224854
2020-06-22 20:00:00,299.99997781527617,299.99999497061935,1232.0000221871662
2020-06-22 21:00:00,-128.46226365241853,1.7155342881720166e-05,1822.4622636536155
2020-06-22 22:00:00,-83.34327229734534,128.46228080776123,1595.3432722966543
2020-06-22 23:00:00,211.80554408888102,211.8055531051068,1248.1944559159547
