datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery
2020-06-22 00:00:00,-0.0,-0.0,1328.0,1328,0,1328,0,0.0,0.0
2020-06-22 01:00:00,0.0,0.0,1208.0,1208,0,1208,0,0.0,0.0
2020-06-22 02:00:00,0.0,-0.0,1254.0,1254,0,1254,0,0.0,0.0
2020-06-22 03:00:00,-734.0,-0.0,1922.0,1188,0,1188,0,0.0,0.0
2020-06-22 04:00:00,-0.0,734.0,1090.0,1090,0,1090,0,0.0,0.0
2020-06-22 05:00:00,-0.0,734.0,1126.0,1126,0,1126,0,0.0,0.0
2020-06-22 06:00:00,-266.0,734.0,1364.0,1186,88,1098,88,0.0,0.0
2020-06-22 07:00:00,-1000.0,1000.0,1746.0,849,103,746,103,0.0,0.0
2020-06-22 08:00:00,458.0,2000.0,0.0,1042,584,458,584,0.0,0.0
2020-06-22 09:00:00,-0.0,1542.0,1200.0,2299,1099,1200,1099,0.0,0.0
2020-06-22 10:00:00,542.0,1542.0,1234.0,2462,686,1776,686,0.0,0.0
2020-06-22 11:00:00,1000.0,1000.0,1922.0,3435,513,2922,513,0.0,0.0
2020-06-22 12:00:00,0.0,-0.0,1720.0,2227,507,1720,507,0.0,0.0
2020-06-22 13:00:00,-60.0,0.0,1842.0,2203,421,1782,421,0.0,0.0
2020-06-22 14:00:00,-1000.0,60.0,1776.0,1567,791,776,791,0.0,0.0
2020-06-22 15:00:00,-816.0,1060.0,1922.0,1293,187,1106,187,0.0,0.0
2020-06-22 16:00:00,-124.0,1876.0,1922.0,2447,649,1798,649,0.0,0.0
2020-06-22 17:00:00,1000.0,2000.0,364.0,1637,273,1364,273,0.0,0.0
2020-06-22 18:00:00,1000.0,1000.0,382.0,1492,110,1382,110,0.0,0.0
2020-06-22 19:00:00,-0.0,-0.0,1446.0,1446,0,1446,0,0.0,0.0
2020-06-22 20:00:00,0.0,0.0,1532.0,1532,0,1532,0,0.0,0.0
2020-06-22 21:00:00,-0.0,-0.0,1694.0,1694,0,1694,0,0.0,0.0
2020-06-22 22:00:00,-0.0,0.0,1512.0,1512,0,1512,0,0.0,0.0
2020-06-22 23:00:00,-0.0,0.0,1460.0,1460,0,1460,0,0.0,0.0
