datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery,battery_discharge,battery_charge_from_solar,battery_charge_from_grid,energy_price,solar_purchase_price,solar_export_price
2020-01-25 00:00:00,-2500.0,-0.0,8900.0,6400.0,0.0,6400.0,0.0,0.0,0.0,0.0,-0.0,-2500.0,0.2439,0.41,0.39
2020-01-25 01:00:00,-1900.0,2300.0,10000.0,8100.0,0.0,8100.0,0.0,0.0,0.0,0.0,-0.0,-1900.0,0.2439,0.41,0.39
2020-01-25 02:00:00,-1700.0,4048.0,10000.0,8300.0,0.0,8300.0,0.0,0.0,0.0,0.0,-0.0,-1700.0,0.2439,0.41,0.39
2020-01-25 03:00:00,-2000.0,5612.0,10000.0,8000.0,0.0,8000.0,0.0,0.0,0.0,0.0,-0.0,-2000.0,0.2439,0.41,0.39
2020-01-25 04:00:00,-1850.0,7452.0,10000.0,8150.0,0.0,8150.0,0.0,0.0,0.0,0.0,-0.0,-1850.0,0.2439,0.41,0.39
2020-01-25 05:00:00,-919.5652173913045,9154.0,7119.565217391304,6200.0,0.0,6200.0,0.0,0.0,0.0,0.0,-0.0,-919.5652173913045,0.2439,0.41,0.39
2020-01-25 06:00:00,-0.0,10000.0,5500.0,5500.0,0.0,5500.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2439,0.41,0.39
2020-01-25 07:00:00,-0.0,10000.0,2600.0,2600.0,0.0,2600.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2439,0.41,0.39
2020-01-25 08:00:00,1100.0,10000.0,0.0,1100.0,0.0,1100.0,0.0,0.0,0.0,1100.0,-0.0,0.0,0.9997,0.41,0.39
2020-01-25 09:00:00,2500.0,8804.347826086956,1100.0,3600.0,0.0,3600.0,0.0,0.0,0.0,2500.0,-0.0,0.0,0.9997,0.41,0.39
2020-01-25 10:00:00,2500.0,6086.95652173913,1300.0,3800.0,0.0,3800.0,0.0,0.0,0.0,2500.0,-0.0,0.0,0.9997,0.41,0.39
2020-01-25 11:00:00,2500.0,3369.565217391304,900.0,3400.0,0.0,3400.0,0.0,0.0,0.0,2500.0,-0.0,0.0,0.9997,0.41,0.39
2020-01-25 12:00:00,-2500.0,652.173913043478,4000.0,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,-0.0,-2500.0,0.5818,0.41,0.39
2020-01-25 13:00:00,-2500.0,2952.173913043478,5900.0,3400.0,0.0,3400.0,0.0,0.0,0.0,0.0,-0.0,-2500.0,0.5818,0.41,0.39
2020-01-25 14:00:00,-2500.0,5252.173913043478,5700.0,3200.0,0.0,3200.0,0.0,0.0,0.0,0.0,-0.0,-2500.0,0.5818,0.41,0.39
2020-01-25 15:00:00,-2500.0,7552.173913043478,6100.0,3600.0,0.0,3600.0,0.0,0.0,0.0,0.0,-0.0,-2500.0,0.5818,0.41,0.39
2020-01-25 16:00:00,-160.68052930056714,9852.173913043478,4160.680529300567,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,-0.0,-160.68052930056714,0.5818,0.41,0.39
2020-01-25 17:00:00,2500.0,10000.0,950.0,3450.0,0.0,3450.0,0.0,0.0,0.0,2500.0,-0.0,0.0,0.9997,0.41,0.39
2020-01-25 18:00:00,2500.0,7282.608695652174,700.0,3200.0,0.0,3200.0,0.0,0.0,0.0,2500.0,-0.0,0.0,0.9997,0.41,0.39
2020-01-25 19:00:00,2500.0,4565.217391304348,100.0,2600.0,0.0,2600.0,0.0,0.0,0.0,2500.0,-0.0,0.0,0.9997,0.41,0.39
2020-01-25 20:00:00,1700.0000000000002,1847.826086956522,1299.9999999999998,3000.0,0.0,3000.0,0.0,0.0,0.0,1700.0000000000002,-0.0,0.0,0.9997,0.41,0.39
2020-01-25 21:00:00,0.0,-0.0,2300.0,2300.0,0.0,2300.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5818,0.41,0.39
2020-01-25 22:00:00,0.0,-0.0,3000.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5818,0.41,0.39
2020-01-25 23:00:00,0.0,-0.0,3000.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5818,0.41,0.39
