,date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge,0_8_max_net_load_after_pv,12_17_max_net_load_after_pv,8_10_min_net_load_after_pv,8_12_min_net_load_after_pv,17_21_min_net_load_after_pv,total_pv_production_kWh,storage_per_kWh_revenue,2cd_complete,weekday
14,2020-05-31,False,True,0.41,340,10000,2500,2cd,1,8100,-0.0,8100.0,10000.0,-42097.865000000005,-42097.865000000005,-33490.62362948961,0.0,0.0,8607.241370510397,258217.24111531192,-300000,-300000,-300000,0,0,0.11999589678536071,0.0,-0.0,8100.0,2700.0,2600.0,1400.0,1650.0,0.0,0.8607241370510397,0,0
15,2020-08-24,False,True,0.41,340,10000,2500,2cd,1,8200,-0.0,8200.0,10000.0,-41332.15,-41332.15,-33896.38361058601,0.0,0.0,7435.766389413991,223072.99168241973,-300000,-300000,-300000,0,0,0.09481031879292123,0.0,-0.0,8200.0,3200.0,2400.0,2400.0,1150.0,0.0,0.7435766389413991,0,1
16,2020-08-25,False,True,0.41,340,10000,2500,2cd,1,2800,-0.0,2800.0,5300.0,-30387.070000000003,-30387.070000000003,-22398.331332703212,0.0,0.0,7988.738667296791,239662.16001890373,-300000,-300000,-300000,0,0,0.10682743516184812,0.0,-0.0,2800.0,2600.0,2000.0,1950.0,1700.0,0.0,0.7988738667296792,0,1
17,2020-08-26,False,True,0.41,340,10000,2500,2cd,1,8300,-0.0,8300.0,10000.0,-37927.87,-37927.87,-31070.103629489604,0.0,0.0,6857.766370510399,205732.99111531198,-300000,-300000,-300000,0,0,0.08196461247134335,0.0,-0.0,8300.0,2650.0,2200.0,2000.0,1700.0,0.0,0.6857766370510399,0,1
18,2020-08-27,False,True,0.41,340,10000,2500,2cd,1,3600,-0.0,3600.0,6100.0,-35685.145000000004,-35685.145000000004,-26774.856351606802,0.0,0.0,8910.288648393202,267308.65945179603,-300000,-300000,-300000,0,0,0.12635472397986214,0.0,-0.0,3500.0,3600.0,2200.0,2050.0,1250.0,0.0,0.8910288648393202,0,1
19,2020-08-28,False,True,0.41,340,10000,2500,2cd,1,8200,-0.0,8200.0,10000.0,-45718.0,-45718.0,-37629.3618147448,0.0,0.0,8088.6381852552,242659.145557656,-300000,-300000,-300000,0,0,0.10897285326666473,0.0,-0.0,8200.0,3500.0,3600.0,1400.0,1200.0,0.0,0.80886381852552,0,1
20,2020-08-29,False,True,0.41,340,10000,2500,2cd,1,8500,-0.0,8500.0,10000.0,-46702.98000000001,-46702.98000000001,-37283.5,0.0,0.0,9419.48000000001,282584.4000000003,-300000,-300000,-300000,0,0,0.13691549185189977,0.0,-0.0,8500.0,3700.0,2600.0,1700.0,2500.0,0.0,0.941948000000001,1,0
21,2020-08-30,False,True,0.41,340,10000,2500,2cd,1,2850,-0.0,2850.0,5350.0,-21364.33,-21364.33,-17446.055349716447,0.0,0.0,3918.2746502835544,117548.23950850664,-300000,-300000,-300000,0,0,0.00881505502321045,0.0,-0.0,2850.0,1650.0,1500.0,1250.0,900.0,0.0,0.3918274650283554,0,0
22,2020-10-24,False,True,0.41,340,10000,2500,2cd,1,8900,-0.0,8900.0,10000.0,-53725.990000000005,-53725.990000000005,-44306.509999999995,0.0,0.0,9419.48000000001,282584.4000000003,-300000,-300000,-300000,0,0,0.13691549185189977,0.0,-0.0,8900.0,4000.0,3700.0,2600.0,2000.0,0.0,0.941948000000001,1,0
23,2020-10-25,False,True,0.41,340,10000,2500,2cd,1,3300,-0.0,3300.0,5400.0,-22880.61,-22880.61,-18556.251275992436,0.0,0.0,4324.358724007565,129730.76172022695,-300000,-300000,-300000,0,0,0.02044726924078799,0.0,-0.0,3300.0,1700.0,1750.0,1600.0,950.0,0.0,0.4324358724007565,0,0
24,2020-10-26,False,True,0.41,340,10000,2500,2cd,1,8400,-0.0,8400.0,10000.0,-41829.979999999996,-41829.979999999996,-34263.011795841216,0.0,0.0,7566.96820415878,227009.0461247634,-300000,-300000,-300000,0,0,0.09768424060649794,0.0,-0.0,8400.0,3300.0,2100.0,1800.0,1400.0,0.0,0.756696820415878,0,1
25,2020-10-27,False,True,0.41,340,10000,2500,2cd,1,8600,-0.0,8600.0,10000.0,-43275.16,-43275.16,-35917.543629489606,0.0,0.0,7357.616370510397,220728.49111531192,-300000,-300000,-300000,0,0,0.093091412040468,0.0,-0.0,8600.0,3400.0,2800.0,2150.0,1900.0,0.0,0.7357616370510397,0,1
26,2020-10-28,False,True,0.41,340,10000,2500,2cd,1,3800,-0.0,3800.0,6000.0,-39285.479999999996,-39285.479999999996,-30065.940000000002,0.0,0.0,9219.539999999994,276586.19999999984,-300000,-300000,-300000,0,0,0.1327863017117501,0.0,-0.0,3000.0,3500.0,3100.0,2700.0,2300.0,0.0,0.9219539999999994,0,1
27,2020-10-29,False,True,0.41,340,10000,2500,2cd,1,8300,-0.0,8300.0,10000.0,-45852.25,-45852.25,-36813.8968147448,0.0,0.0,9038.353185255197,271150.5955576559,-300000,-300000,-300000,0,0,0.12902491983403142,0.0,-0.0,8300.0,3800.0,2300.0,2300.0,1250.0,0.0,0.9038353185255197,0,1
28,2020-10-30,False,True,0.41,340,10000,2500,2cd,1,3800,-0.0,3800.0,6000.0,-39030.195,-39030.195,-29610.715000000004,0.0,0.0,9419.479999999996,282584.3999999999,-300000,-300000,-300000,0,0,0.13691549185189977,0.0,-0.0,3400.0,3500.0,3600.0,1850.0,2250.0,0.0,0.9419479999999996,1,1
