date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge
2020-10-04,False,True,0.41,340,80,40,2cd,1,28.89230769,-0.0,28.89230769,66.77692308,-190.2738748854049,-190.2738748854049,-144.53738287954138,0.0,0.0,45.73649200586358,1372.0947601759074,-30000,-30000,-30000,0,0,0.05556684705156534,0.0,-0.0
2020-10-05,False,True,0.41,340,80,40,2cd,1,28.7,-0.0,28.7,67.8,-185.42721977785962,-185.42721977785962,-140.0460672969746,0.0,0.0,45.38115248088505,1361.4345744265515,-30000,-30000,-30000,0,0,0.05450593540676718,0.0,-0.0
2020-10-06,False,True,0.41,340,80,40,2cd,1,84.13846154,-0.0,84.13846154,83.52307692,-388.76623995094843,-388.76623995094843,-318.844732665718,0.0,0.0,69.92150728523046,2097.6452185569133,-30000,-30000,-30000,0,0,0.12279263381327545,0.0,-0.0
2020-10-07,False,True,0.41,340,80,40,2cd,1,255.57692310000002,-0.0,255.57692310000002,295.5769231000001,-1882.6284132459525,-1882.6284132459525,-1805.5988341155173,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-10-08,False,True,0.41,340,80,40,2cd,1,351.2307692,-0.0,351.2307692,344.2,-2697.6669216432488,-2697.6669216432488,-2620.637342512813,0.0,0.0,77.0295791304352,2310.887373913056,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-10-09,False,True,0.41,340,80,40,2cd,1,405.4076923,-0.0,405.4076923,405.4076923,-2871.0854927842283,-2871.0854927842283,-2794.0559136537927,0.0,0.0,77.0295791304352,2310.887373913056,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-10-10,False,True,0.41,340,80,40,2cd,1,49.47537394,-0.0,49.47537394,88.74685328000002,-741.0922718732559,-741.0922718732559,-664.062692742821,0.0,0.0,77.02957913043484,2310.887373913046,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-10-11,False,True,0.41,340,80,40,2cd,1,51.23851637,-0.0,51.23851637,90.50999571,-767.8976789326239,-767.8976789326239,-690.8680998021891,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-10-12,False,True,0.41,340,80,40,2cd,1,53.0016588,-0.0,53.0016588,92.27313815,-794.7030859914197,-794.7030859914197,-717.6735068609848,0.0,0.0,77.02957913043484,2310.887373913046,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-10-13,False,True,0.41,340,80,40,2cd,1,54.76480124,-0.0,54.76480124,94.03628058,-821.508493049569,-821.508493049569,-744.4789139191339,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
