datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery
2021-03-16 00:00:00,-200.0,-0.0,485.9645824,285.9645824,0.0,285.9645824,0.0,0.0,0.0
2021-03-16 00:05:00,-200.0,15.333333333333332,486.38887189999997,286.38887189999997,0.0,286.38887189999997,0.0,0.0,0.0
2021-03-16 00:10:00,-200.0,30.666666666666664,486.81316150000004,286.81316150000004,0.0,286.81316150000004,0.0,0.0,0.0
2021-03-16 00:15:00,-200.0,46.0,487.23745099999996,287.23745099999996,0.0,287.23745099999996,0.0,0.0,0.0
2021-03-16 00:20:00,-200.0,61.33333333333333,487.6617405,287.6617405,0.0,287.6617405,0.0,0.0,0.0
2021-03-16 00:25:00,-200.0,76.66666666666666,488.0860301,288.0860301,0.0,288.0860301,0.0,0.0,0.0
2021-03-16 00:30:00,-200.0,91.99999999999999,488.51031960000006,288.51031960000006,0.0,288.51031960000006,0.0,0.0,0.0
2021-03-16 00:35:00,-200.0,107.33333333333331,488.93460919999995,288.93460919999995,0.0,288.93460919999995,0.0,0.0,0.0
2021-03-16 00:40:00,-200.0,122.66666666666664,489.3588987,289.3588987,0.0,289.3588987,0.0,0.0,0.0
2021-03-16 00:45:00,-200.0,137.99999999999997,489.7831882,289.7831882,0.0,289.7831882,0.0,0.0,0.0
2021-03-16 00:50:00,-200.0,153.33333333333331,490.2074778,290.2074778,0.0,290.2074778,0.0,0.0,0.0
2021-03-16 00:55:00,-200.0,168.66666666666666,490.6317673,290.6317673,0.0,290.6317673,0.0,0.0,0.0
2021-03-16 01:00:00,-200.0,184.0,491.0560568,291.0560568,0.0,291.0560568,0.0,0.0,0.0
2021-03-16 01:05:00,-200.0,199.33333333333334,491.4803464,291.4803464,0.0,291.4803464,0.0,0.0,0.0
2021-03-16 01:10:00,-200.0,214.66666666666669,491.90463589999996,291.90463589999996,0.0,291.90463589999996,0.0,0.0,0.0
2021-03-16 01:15:00,-200.0,230.00000000000003,492.32892539999995,292.32892539999995,0.0,292.32892539999995,0.0,0.0,0.0
2021-03-16 01:20:00,-200.0,245.33333333333337,492.753215,292.753215,0.0,292.753215,0.0,0.0,0.0
2021-03-16 01:25:00,-200.0,260.6666666666667,493.1775045,293.1775045,0.0,293.1775045,0.0,0.0,0.0
2021-03-16 01:30:00,-200.0,276.0,493.6017941,293.6017941,0.0,293.6017941,0.0,0.0,0.0
2021-03-16 01:35:00,-200.0,291.3333333333333,494.0260836,294.0260836,0.0,294.0260836,0.0,0.0,0.0
2021-03-16 01:40:00,-200.0,306.66666666666663,494.45037310000004,294.45037310000004,0.0,294.45037310000004,0.0,0.0,0.0
2021-03-16 01:45:00,-200.0,321.99999999999994,494.8746627,294.8746627,0.0,294.8746627,0.0,0.0,0.0
2021-03-16 01:50:00,-200.0,337.33333333333326,495.2989522,295.2989522,0.0,295.2989522,0.0,0.0,0.0
2021-03-16 01:55:00,-200.0,352.6666666666666,495.7232417,295.7232417,0.0,295.7232417,0.0,0.0,0.0
2021-03-16 02:00:00,-200.0,367.9999999999999,496.1475313,296.1475313,0.0,296.1475313,0.0,0.0,0.0
2021-03-16 02:05:00,-184.0000000000013,383.3333333333332,480.5718208000013,296.5718208,0.0,296.5718208,0.0,0.0,0.0
2021-03-16 02:10:00,-28.26240000000081,397.43999999999994,325.2585104000008,296.99611039999996,0.0,296.99611039999996,0.0,0.0,0.0
2021-03-16 02:15:00,-4.341104639999713,399.606784,301.7615045399997,297.4203999,0.0,297.4203999,0.0,0.0,0.0
2021-03-16 02:20:00,-0.6667936727042658,399.9396020224,298.51148307270427,297.8446894,0.0,297.8446894,0.0,0.0,0.0
2021-03-16 02:25:00,-0.1024195081271344,399.99072287064064,298.37139850812713,298.268979,0.0,298.268979,0.0,0.0,0.0
2021-03-16 02:30:00,-0.015731636448713004,399.9985750329304,298.7090001364487,298.6932685,0.0,298.6932685,0.0,0.0,0.0
2021-03-16 02:35:00,-0.0024163793581308823,399.9997811250581,299.11997437935815,299.11755800000003,0.0,299.11755800000003,0.0,0.0,0.0
2021-03-16 02:40:00,-0.00037115586947322754,399.9999663808089,299.5422187558695,299.54184760000004,0.0,299.54184760000004,0.0,0.0,0.0
2021-03-16 02:45:00,-5.700954151421911e-05,399.99999483609224,299.96619410954156,299.9661371,0.0,299.9661371,0.0,0.0,0.0
2021-03-16 02:50:00,-8.756665643261385e-06,399.99999920682376,300.3904354566656,300.3904267,0.0,300.3904267,0.0,0.0,0.0
