date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge
2021-04-14,True,True,0.41,340,225,100,2cd,1,698.2862111000001,-194.7434818,602.2869476100001,689.0758645000001,-6478.214013442023,-5776.273266409824,-5559.627575105475,701.9407470321994,21058.22241096598,216.64569130434847,6499.370739130454,0,0,0,0,0,0.14121317591062033,0.0,-0.0
2021-04-15,True,True,0.41,340,225,100,2cd,1,726.995661,-389.1347737,567.71739651,491.41738630000003,-6227.271968946434,-4499.524132578869,-4282.878441274521,1727.7478363675646,51832.435091026935,216.64569130434847,6499.370739130454,0,0,0,0,0,0.14121317591062033,0.0,-0.0
2021-04-16,True,True,0.41,340,225,100,2cd,1,734.1400133999999,-347.3083343,586.2222155400001,680.3533444999999,-6391.51347157518,-4871.704627545807,-4655.058936241459,1519.8088440293732,45594.2653208812,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-04-17,True,True,0.41,340,225,100,2cd,1,750.8541492,-387.9416582,492.51303905,517.8666549000001,-5671.93699237721,-3500.423562499186,-3283.777871194839,2171.513429878024,65145.40289634072,216.6456913043471,6499.370739130413,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-04-18,True,True,0.41,340,225,100,2cd,1,535.9695601,-377.9043434,284.52609239,382.17391299999997,-3399.9101533790863,-1456.3676080711105,-1291.7207330158367,1943.5425453079758,58306.27635923927,164.64687505527377,4939.406251658213,0,0,0,0,0,0.0922100266356003,36.619021140000015,-547.826624426
2021-04-19,True,True,0.41,340,225,100,2cd,1,732.3916727000001,-383.4166617,482.9739219,509.01304690000006,-5818.9270818915375,-3582.598490354705,-3365.952799050357,2236.3285915368324,67089.85774610497,216.64569130434802,6499.370739130441,0,0,0,0,0,0.14121317591061922,19.2117392415,-0.0
2021-04-20,True,True,0.41,340,225,100,2cd,1,730.287491,-418.87824969999997,521.7657189,584.299988,-6109.524648340301,-4678.789052782728,-4462.14336147838,1430.735595557573,42922.06786672719,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-04-21,True,True,0.41,340,225,100,2cd,1,682.6299146000001,-398.97500099999996,555.9652414299999,654.4043473,-5996.562850306585,-4937.361047890456,-4720.715356586108,1059.2018024161289,31776.054072483865,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-04-22,True,True,0.41,340,225,100,2cd,1,637.9666553999999,-104.4130435,596.6583203199999,695.12962963,-5824.288944127105,-5430.848866757436,-5214.203175453087,393.4400773696698,11803.202321090093,216.64569130434847,6499.370739130454,0,0,0,0,0,0.14121317591062033,0.0,-0.0
2021-04-23,True,True,0.41,340,225,100,2cd,1,657.4583115,-316.11666119999995,599.73749303,699.73749303,-6285.156156755658,-5161.740183208299,-4945.094491903951,1123.4159735473595,33702.47920642079,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-04-24,True,True,0.41,340,225,100,2cd,1,720.4869727000001,-396.373925,609.03846613,609.03846613,-6065.285893336784,-4495.91708434934,-4279.271393044992,1569.368808987444,47081.06426962332,216.64569130434847,6499.370739130454,0,0,0,0,0,0.14121317591062033,0.0,-0.0
2021-04-25,True,True,0.41,340,225,100,2cd,1,522.1869690000001,-398.1750105,416.13912443000004,511.81667067,-3350.885477812886,-2586.3366126688334,-2447.228777213644,764.5488651440528,22936.465954321582,139.10783545518916,4173.235063655675,0,0,0,0,0,0.06652712027564744,18.924749883,-242.35671781899998
2021-04-26,True,True,0.41,340,225,100,2cd,1,712.8652099999999,-422.76520849999997,494.1130528300001,557.4500045,-5583.03664690267,-3582.759301144989,-3354.231933162392,2000.2773457576814,60008.32037273044,228.52736798259684,6855.821039477905,0,0,0,0,0,0.1519626733992021,0.0,-88.07691270299999
2021-04-27,True,True,0.41,340,225,100,2cd,1,642.1434575000001,-158.300003,562.6916631499998,662.6916631499998,-5526.8252383988,-5050.23662618302,-4833.590934878673,476.5886122157799,14297.658366473397,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-04-28,True,True,0.41,340,225,100,2cd,1,756.4695724999999,-389.20870299999996,567.14348555,587.25218,-6780.904574020056,-4951.5615531943295,-4734.915861889982,1829.3430208257269,54880.290624771806,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-04-29,True,True,0.41,340,225,100,2cd,1,209.3913024,-235.19378999999998,209.3913024,309.3913024,-1472.8868129030516,-273.3850673243914,-336.70300210700015,1199.5017455786601,35985.05236735981,-63.317934782608745,-1899.5380434782624,0,0,0,0,0,,10733.7113735124,-0.0
2021-04-30,True,True,0.41,340,225,100,2cd,1,85.24727015,-223.52461929999998,0.0,1.1546319456101628e-14,-1235.6308649897749,-0.0,4.503175610182098e-16,1235.6308649897749,37068.92594969324,4.503175610182098e-16,1.3509526830546295e-14,0,0,0,0,0,,13767.851862403993,-1203.2608695652184
2021-05-01,True,True,0.41,340,225,100,2cd,1,78.42969793,-205.648443,0.0,6.661338147750939e-15,-1131.981951112784,-0.0,4.503175610182098e-16,1131.981951112784,33959.45853338352,4.503175610182098e-16,1.3509526830546295e-14,0,0,0,0,0,,12525.749446846095,-1203.2608695652184
2021-05-02,True,True,0.41,340,225,100,2cd,1,71.61212572,-187.7722666,0.0,6.661338147750939e-15,-1028.3330372388189,-0.0,4.503175610182098e-16,1028.3330372388189,30849.991117164565,4.503175610182098e-16,1.3509526830546295e-14,0,0,0,0,0,,11283.647031233595,-1203.2608695652184
2021-05-03,True,True,0.41,340,225,100,2cd,1,64.79455351,-169.89609030000003,0.0,6.661338147750939e-15,-924.684123362408,-0.0,4.503175610182098e-16,924.684123362408,27740.52370087224,4.503175610182098e-16,1.3509526830546295e-14,0,0,0,0,0,,10041.544615597695,-1203.2608695652184
2021-05-04,True,True,0.41,340,225,100,2cd,1,57.97698129,-152.019914,0.0,7.032209370000004,-821.0352094872908,-0.0,-4.063532856971749,821.0352094872908,24631.056284618724,-4.063532856971749,-121.90598570915247,0,0,0,0,0,,8872.896559938195,-1126.0396194443183
2021-05-05,True,True,0.41,340,225,100,2cd,1,51.15940908,-134.14373759999998,0.0,18.090813559999987,-717.3862956117421,-0.0,-10.98262499665675,717.3862956117421,21521.58886835226,-10.98262499665675,-329.4787498997025,0,0,0,0,0,,7755.866957059395,-994.5528163263183
2021-05-06,True,True,0.41,340,225,100,2cd,1,44.34183687,-116.26756129999998,0.0,29.149417650000004,-613.7373817364755,-0.0,-17.901717132458252,613.7373817364755,18412.121452094267,-17.901717132458252,-537.0515139737475,0,0,0,0,0,,6638.837354137695,-863.0660132821181
2021-05-07,True,True,0.41,340,225,100,2cd,1,37.52426465,-98.39138494,0.0,40.20802178,-510.08846786158165,-0.0,-24.820809271064505,510.08846786158165,15302.654035847449,-24.820809271064505,-744.6242781319352,0,0,0,0,0,,5521.807751212094,-731.5792101846182
2021-05-08,True,True,0.41,340,225,100,2cd,1,30.70669244,-80.5152086,0.0,51.26662591,-406.43955398437504,-0.0,-31.7399014081605,406.43955398437504,12193.18661953125,-31.7399014081605,-952.197042244815,0,0,0,0,0,,4404.778148290395,-600.0924071158181
2021-05-09,True,True,0.41,340,225,100,2cd,1,23.88912023,-62.63903226,0.0,62.325230039999994,-302.7906401109823,-0.0,-38.65899354633525,302.7906401109823,9083.719203329469,-38.65899354633525,-1159.7698063900575,0,0,0,0,0,,3287.7485453842955,-468.60560402651817
