datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery
2021-01-27 00:00:00,-100.0,-0.0,252.800003,152.800003,0.0,152.800003,0.0,0.0,0.0
2021-01-27 00:05:00,-100.0,7.666666666666666,324.8333383,224.83333829999998,0.0,224.83333829999998,0.0,0.0,0.0
2021-01-27 00:10:00,-100.0,15.333333333333332,341.30000299999995,241.30000299999998,0.0,241.30000299999998,0.0,0.0,0.0
2021-01-27 00:15:00,-100.0,23.0,323.83750150000003,223.8375015,0.0,223.8375015,0.0,0.0,0.0
2021-01-27 00:20:00,-100.0,30.666666666666664,353.4708316,253.4708316,0.0,253.4708316,0.0,0.0,0.0
2021-01-27 00:25:00,-100.0,38.33333333333333,334.024994,234.024994,0.0,234.024994,0.0,0.0,0.0
2021-01-27 00:30:00,-100.0,45.99999999999999,332.5583381,232.55833810000001,0.0,232.55833810000001,0.0,0.0,0.0
2021-01-27 00:35:00,-100.0,53.66666666666666,344.6956528,244.6956528,0.0,244.6956528,0.0,0.0,0.0
2021-01-27 00:40:00,-100.0,61.33333333333332,343.8750019,243.87500189999997,0.0,243.87500189999997,0.0,0.0,0.0
2021-01-27 00:45:00,-100.0,68.99999999999999,345.5250046,245.52500460000002,0.0,245.52500460000002,0.0,0.0,0.0
2021-01-27 00:50:00,-100.0,76.66666666666666,326.8333321,226.8333321,0.0,226.8333321,0.0,0.0,0.0
2021-01-27 00:55:00,-100.0,84.33333333333333,343.5166702,243.5166702,0.0,243.5166702,0.0,0.0,0.0
2021-01-27 01:00:00,-100.0,92.0,331.850006,231.850006,0.0,231.850006,0.0,0.0,0.0
2021-01-27 01:05:00,-100.0,99.66666666666667,321.6869521,221.68695209999998,0.0,221.68695209999998,0.0,0.0,0.0
2021-01-27 01:10:00,-100.0,107.33333333333334,358.3875095,258.3875095,0.0,258.3875095,0.0,0.0,0.0
2021-01-27 01:15:00,-100.0,115.00000000000001,337.2434798,237.2434798,0.0,237.2434798,0.0,0.0,0.0
2021-01-27 01:20:00,-100.0,122.66666666666669,343.8956518,243.89565180000002,0.0,243.89565180000002,0.0,0.0,0.0
2021-01-27 01:25:00,-100.0,130.33333333333334,320.77500150000003,220.7750015,0.0,220.7750015,0.0,0.0,0.0
2021-01-27 01:30:00,-100.0,138.0,338.35832730000004,238.3583273,0.0,238.3583273,0.0,0.0,0.0
2021-01-27 01:35:00,-100.0,145.66666666666666,324.4173968,224.41739680000003,0.0,224.41739680000003,0.0,0.0,0.0
2021-01-27 01:40:00,-100.0,153.33333333333331,314.0541705,214.0541705,0.0,214.0541705,0.0,0.0,0.0
2021-01-27 01:45:00,-100.0,160.99999999999997,340.6608714,240.66087140000002,0.0,240.66087140000002,0.0,0.0,0.0
2021-01-27 01:50:00,-100.0,168.66666666666663,298.12174189999996,198.1217419,0.0,198.1217419,0.0,0.0,0.0
2021-01-27 01:55:00,-100.0,176.3333333333333,264.85217090000003,164.8521709,0.0,164.8521709,0.0,0.0,0.0
2021-01-27 02:00:00,-100.0,183.99999999999994,266.7521799,166.75217990000002,0.0,166.75217990000002,0.0,0.0,0.0
2021-01-27 02:05:00,-100.0,191.6666666666666,263.14166950000003,163.1416695,0.0,163.1416695,0.0,0.0,0.0
2021-01-27 02:10:00,-100.0,199.33333333333326,260.98749740000005,160.98749740000002,0.0,160.98749740000002,0.0,0.0,0.0
2021-01-27 02:15:00,-100.0,206.99999999999991,259.5695694,159.5695694,0.0,159.5695694,0.0,0.0,0.0
2021-01-27 02:20:00,-100.0,214.66666666666657,271.8583311,171.8583311,0.0,171.8583311,0.0,0.0,0.0
2021-01-27 02:25:00,-29.440000000001206,222.33333333333323,206.0617451000012,176.6217451,0.0,176.6217451,0.0,0.0,0.0
2021-01-27 02:30:00,-4.521984000000171,224.5904,163.6915463000002,159.16956230000002,0.0,159.16956230000002,0.0,0.0,0.0
2021-01-27 02:35:00,-0.6945767423998683,224.93708544,157.85110074239986,157.156524,0.0,157.156524,0.0,0.0,0.0
2021-01-27 02:40:00,-0.10668698763272788,224.990336323584,166.16755568763273,166.0608687,0.0,166.0608687,0.0,0.0,0.0
2021-01-27 02:45:00,-0.01638712130045672,224.99851565930248,183.44682552130047,183.4304384,0.0,183.4304384,0.0,0.0,0.0
2021-01-27 02:50:00,-0.002517061831835754,224.99977200526885,147.95251156183184,147.9499945,0.0,147.9499945,0.0,0.0,0.0
2021-01-27 02:55:00,-0.00038662069740880156,224.99996498000928,171.93951992069742,171.9391333,0.0,171.9391333,0.0,0.0,0.0
2021-01-27 03:00:00,-5.938493930202071e-05,224.9999946209294,149.87832078493932,149.8782614,0.0,149.8782614,0.0,0.0,0.0
2021-01-27 03:05:00,-9.121526630018195e-06,224.99999917377477,151.40001162152663,151.4000025,0.0,151.4000025,0.0,0.0,0.0
2021-01-27 03:10:00,-1.4010663509367305e-06,224.9999998730918,155.73912730106636,155.7391259,0.0,155.7391259,0.0,0.0,0.0
2021-01-27 03:15:00,-2.152039026981356e-07,224.99999998050689,135.36522061520392,135.36522040000003,0.0,135.36522040000003,0.0,0.0,0.0
2021-01-27 03:20:00,-3.305519458152162e-08,224.99999999700586,166.37500383305522,166.37500380000003,0.0,166.37500380000003,0.0,0.0,0.0
2021-01-27 03:25:00,-5.077650300222558e-09,224.99999999954008,135.25652430507765,135.2565243,0.0,135.2565243,0.0,0.0,0.0
2021-01-27 03:30:00,-7.796283618688449e-10,224.99999999992937,169.75217670077964,169.7521767,0.0,169.7521767,0.0,0.0,0.0
2021-01-27 03:35:00,-1.1996403870284666e-10,224.99999999998914,170.37391590011995,170.3739159,0.0,170.3739159,0.0,0.0,0.0
