datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery,battery_discharge,battery_charge_from_solar,battery_charge_from_grid,energy_price,solar_purchase_price,solar_export_price,date,time
2020-03-18 00:00:00,-500.0,-0.0,1618.0,1118.0,0.0,1118.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2529,0.39,0.42,2020-03-18,00:00:00
2020-03-18 01:00:00,-500.0,460.0,1478.0,978.0,0.0,978.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2529,0.39,0.42,2020-03-18,01:00:00
2020-03-18 02:00:00,-500.0,920.0,1582.0,1082.0,0.0,1082.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2529,0.39,0.42,2020-03-18,02:00:00
2020-03-18 03:00:00,-500.0,1380.0,1464.0,964.0,0.0,964.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2529,0.39,0.42,2020-03-18,03:00:00
2020-03-18 04:00:00,-173.91304347826076,1840.0,1019.9130434782608,846.0,0.0,846.0,0.0,0.0,0.0,0.0,-0.0,-173.91304347826076,0.2529,0.39,0.42,2020-03-18,04:00:00
2020-03-18 05:00:00,-0.0,2000.0,1024.0,1024.0,0.0,1024.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.39,0.42,2020-03-18,05:00:00
2020-03-18 06:00:00,-0.0,2000.0,1056.0,1056.0,0.0,1056.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.39,0.42,2020-03-18,06:00:00
2020-03-18 07:00:00,-0.0,2000.0,959.998,1201.928,241.93,959.998,241.93,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.39,0.42,2020-03-18,07:00:00
2020-03-18 08:00:00,500.0,2000.0,214.00200000000007,1553.922,839.92,714.0020000000001,839.92,0.0,0.0,500.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-18,08:00:00
2020-03-18 09:00:00,126.00099999999998,1456.5217391304348,0.0,1739.921,1613.92,126.00099999999998,1613.92,0.0,0.0,126.00099999999998,-0.0,0.0,1.0207,0.39,0.42,2020-03-18,09:00:00
2020-03-18 10:00:00,-304.0,1319.5641304347826,0.0,1911.96,2215.96,0.0,1911.96,0.0,304.0,0.0,-304.0,0.0,1.0207,0.39,0.42,2020-03-18,10:00:00
2020-03-18 11:00:00,-435.6042060491493,1599.2441304347826,0.0,1590.4460000000001,2594.45,0.0,1590.4460000000001,568.3997939508504,435.6042060491493,0.0,-435.6042060491493,0.0,1.0207,0.39,0.42,2020-03-18,11:00:00
2020-03-18 12:00:00,-0.0,2000.0,0.0,1698.5120000000002,2782.51,0.0,1698.5120000000002,1083.998,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-18,12:00:00
2020-03-18 13:00:00,-0.0,2000.0,0.0,1481.7420000000002,2733.74,0.0,1481.7420000000002,1251.9979999999996,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-18,13:00:00
2020-03-18 14:00:00,-0.0,2000.0,0.0,1720.3470000000002,2304.35,0.0,1720.3470000000002,584.0029999999997,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-18,14:00:00
2020-03-18 15:00:00,-0.0,2000.0,67.99800000000005,2060.518,1992.52,67.99800000000005,1992.52,0.0,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-18,15:00:00
2020-03-18 16:00:00,-0.0,2000.0,549.9970000000001,1865.1970000000001,1315.2,549.9970000000001,1315.2,0.0,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-18,16:00:00
2020-03-18 17:00:00,500.0,2000.0,162.0,1164.93,502.93,662.0,502.93,0.0,0.0,500.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-18,17:00:00
2020-03-18 18:00:00,500.0,1456.5217391304348,1158.0,1676.55,18.55,1658.0,18.55,0.0,0.0,500.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-18,18:00:00
2020-03-18 19:00:00,500.0,913.0434782608695,636.0,1136.0,0.0,1136.0,0.0,0.0,0.0,500.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-18,19:00:00
2020-03-18 20:00:00,339.99999999999994,369.56521739130426,704.0,1044.0,0.0,1044.0,0.0,0.0,0.0,339.99999999999994,-0.0,0.0,1.0207,0.39,0.42,2020-03-18,20:00:00
2020-03-18 21:00:00,0.0,-0.0,1192.0,1192.0,0.0,1192.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-18,21:00:00
2020-03-18 22:00:00,0.0,-0.0,984.0,984.0,0.0,984.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-18,22:00:00
2020-03-18 23:00:00,0.0,-0.0,770.0,770.0,0.0,770.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-18,23:00:00
2020-03-19 00:00:00,-500.0,-0.0,1290.0,790.0,0.0,790.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2529,0.39,0.42,2020-03-19,00:00:00
2020-03-19 01:00:00,-500.0,460.0,1260.0,760.0,0.0,760.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2529,0.39,0.42,2020-03-19,01:00:00
2020-03-19 02:00:00,-500.0,920.0,1202.0,702.0,0.0,702.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2529,0.39,0.42,2020-03-19,02:00:00
2020-03-19 03:00:00,-500.0,1380.0,1264.0,764.0,0.0,764.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2529,0.39,0.42,2020-03-19,03:00:00
2020-03-19 04:00:00,-173.91304347826076,1840.0,809.9130434782608,636.0,0.0,636.0,0.0,0.0,0.0,0.0,-0.0,-173.91304347826076,0.2529,0.39,0.42,2020-03-19,04:00:00
2020-03-19 05:00:00,-0.0,2000.0,548.0,548.0,0.0,548.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.39,0.42,2020-03-19,05:00:00
2020-03-19 06:00:00,-0.0,2000.0,540.0,540.0,0.0,540.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.39,0.42,2020-03-19,06:00:00
2020-03-19 07:00:00,-0.0,2000.0,717.997,942.097,224.1,717.997,224.1,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.39,0.42,2020-03-19,07:00:00
2020-03-19 08:00:00,113.99599999999998,2000.0,0.0,847.956,733.96,113.99599999999998,733.96,0.0,0.0,113.99599999999998,-0.0,0.0,1.0207,0.39,0.42,2020-03-19,08:00:00
2020-03-19 09:00:00,-134.68336483931955,1876.091304347826,0.0,1237.509,1431.51,0.0,1237.509,59.317635160680425,134.68336483931955,0.0,-134.68336483931955,0.0,1.0207,0.39,0.42,2020-03-19,09:00:00
2020-03-19 10:00:00,-0.0,2000.0,0.0,1653.362,2145.36,0.0,1653.362,491.99800000000005,0.0,-0.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-19,10:00:00
2020-03-19 11:00:00,-0.0,2000.0,0.0,1319.6989999999998,2697.7,0.0,1319.6989999999998,1378.001,0.0,-0.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-19,11:00:00
2020-03-19 12:00:00,-0.0,2000.0,0.0,1035.844,2745.84,0.0,1035.844,1709.996,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-19,12:00:00
2020-03-19 13:00:00,-0.0,2000.0,0.0,1485.54,2639.54,0.0,1485.54,1154.0,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-19,13:00:00
2020-03-19 14:00:00,-0.0,2000.0,0.0,981.929,2057.93,0.0,981.929,1076.0009999999997,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-19,14:00:00
2020-03-19 15:00:00,-0.0,2000.0,0.0,1130.5910000000001,1828.59,0.0,1130.5910000000001,697.9989999999998,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-19,15:00:00
2020-03-19 16:00:00,-0.0,2000.0,0.0,1076.407,1504.41,0.0,1076.407,428.00300000000016,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-19,16:00:00
2020-03-19 17:00:00,500.0,2000.0,26.003000000000156,1176.5330000000001,650.53,526.0030000000002,650.53,0.0,0.0,500.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-19,17:00:00
2020-03-19 18:00:00,500.0,1456.5217391304348,511.9960000000001,1031.7060000000001,19.71,1011.9960000000001,19.71,0.0,0.0,500.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-19,18:00:00
2020-03-19 19:00:00,500.0,913.0434782608695,446.0,946.0,0.0,946.0,0.0,0.0,0.0,500.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-19,19:00:00
2020-03-19 20:00:00,339.99999999999994,369.56521739130426,452.00000000000006,792.0,0.0,792.0,0.0,0.0,0.0,339.99999999999994,-0.0,0.0,1.0207,0.39,0.42,2020-03-19,20:00:00
2020-03-19 21:00:00,0.0,-0.0,808.0,808.0,0.0,808.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-19,21:00:00
2020-03-19 22:00:00,0.0,-0.0,850.0,850.0,0.0,850.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-19,22:00:00
2020-03-19 23:00:00,0.0,-0.0,788.0,788.0,0.0,788.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-19,23:00:00
2020-03-20 00:00:00,-500.0,-0.0,1174.0,674.0,0.0,674.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2529,0.39,0.42,2020-03-20,00:00:00
2020-03-20 01:00:00,-500.0,460.0,1240.0,740.0,0.0,740.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2529,0.39,0.42,2020-03-20,01:00:00
2020-03-20 02:00:00,-500.0,920.0,1152.0,652.0,0.0,652.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2529,0.39,0.42,2020-03-20,02:00:00
2020-03-20 03:00:00,-500.0,1380.0,1166.0,666.0,0.0,666.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2529,0.39,0.42,2020-03-20,03:00:00
2020-03-20 04:00:00,-173.91304347826076,1840.0,671.9130434782608,498.0,0.0,498.0,0.0,0.0,0.0,0.0,-0.0,-173.91304347826076,0.2529,0.39,0.42,2020-03-20,04:00:00
2020-03-20 05:00:00,-0.0,2000.0,490.0,490.0,0.0,490.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.39,0.42,2020-03-20,05:00:00
2020-03-20 06:00:00,-0.0,2000.0,479.99699999999996,480.667,0.67,479.99699999999996,0.67,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.39,0.42,2020-03-20,06:00:00
2020-03-20 07:00:00,-0.0,2000.0,778.003,1060.113,282.11,778.003,282.11,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.39,0.42,2020-03-20,07:00:00
2020-03-20 08:00:00,105.99899999999991,2000.0,0.0,1094.579,988.58,105.99899999999991,988.58,0.0,0.0,105.99899999999991,-0.0,0.0,1.0207,0.39,0.42,2020-03-20,08:00:00
2020-03-20 09:00:00,-125.23511342155004,1884.783695652174,-2.842170943040401e-14,1171.738,1749.74,0.0,1171.738,452.7668865784499,125.23511342155007,0.0,-125.23511342155007,2.842170943040401e-14,1.0207,0.39,0.42,2020-03-20,09:00:00
2020-03-20 10:00:00,-0.0,2000.0,0.0,1249.57,2299.57,0.0,1249.57,1050.0000000000002,0.0,-0.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-20,10:00:00
2020-03-20 11:00:00,-0.0,2000.0,0.0,1427.01,2661.01,0.0,1427.01,1234.0000000000002,0.0,-0.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-20,11:00:00
2020-03-20 12:00:00,-0.0,2000.0,0.0,1280.267,2804.27,0.0,1280.267,1524.003,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-20,12:00:00
2020-03-20 13:00:00,-0.0,2000.0,0.0,1404.033,2740.03,0.0,1404.033,1335.9970000000003,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-20,13:00:00
2020-03-20 14:00:00,-0.0,2000.0,0.0,1294.325,2442.33,0.0,1294.325,1148.0049999999999,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-20,14:00:00
2020-03-20 15:00:00,-0.0,2000.0,0.0,1148.545,1986.55,0.0,1148.545,838.0049999999999,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-20,15:00:00
2020-03-20 16:00:00,-0.0,2000.0,28.0,1335.69,1307.69,28.0,1307.69,0.0,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-20,16:00:00
2020-03-20 17:00:00,500.0,2000.0,87.99499999999989,1084.465,496.47,587.9949999999999,496.47,0.0,0.0,500.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-20,17:00:00
2020-03-20 18:00:00,500.0,1456.5217391304348,268.004,795.174,27.17,768.004,27.17,0.0,0.0,500.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-20,18:00:00
2020-03-20 19:00:00,500.0,913.0434782608695,472.0,972.0,0.0,972.0,0.0,0.0,0.0,500.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-20,19:00:00
2020-03-20 20:00:00,339.99999999999994,369.56521739130426,316.00000000000006,656.0,0.0,656.0,0.0,0.0,0.0,339.99999999999994,-0.0,0.0,1.0207,0.39,0.42,2020-03-20,20:00:00
2020-03-20 21:00:00,0.0,-0.0,794.0,794.0,0.0,794.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-20,21:00:00
2020-03-20 22:00:00,0.0,-0.0,846.0,846.0,0.0,846.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-20,22:00:00
2020-03-20 23:00:00,0.0,-0.0,742.0,742.0,0.0,742.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-20,23:00:00
2020-03-21 00:00:00,-500.0,-0.0,1246.0,746.0,0.0,746.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2529,0.39,0.42,2020-03-21,00:00:00
2020-03-21 01:00:00,-500.0,460.0,1256.0,756.0,0.0,756.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2529,0.39,0.42,2020-03-21,01:00:00
2020-03-21 02:00:00,-500.0,920.0,1270.0,770.0,0.0,770.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2529,0.39,0.42,2020-03-21,02:00:00
2020-03-21 03:00:00,-500.0,1380.0,1094.0,594.0,0.0,594.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2529,0.39,0.42,2020-03-21,03:00:00
2020-03-21 04:00:00,-173.91304347826076,1840.0,801.9130434782608,628.0,0.0,628.0,0.0,0.0,0.0,0.0,-0.0,-173.91304347826076,0.2529,0.39,0.42,2020-03-21,04:00:00
2020-03-21 05:00:00,-0.0,2000.0,662.0,662.0,0.0,662.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.39,0.42,2020-03-21,05:00:00
2020-03-21 06:00:00,-0.0,2000.0,761.998,768.738,6.74,761.998,6.74,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.39,0.42,2020-03-21,06:00:00
2020-03-21 07:00:00,-0.0,2000.0,870.003,1105.343,235.34,870.003,235.34,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.39,0.42,2020-03-21,07:00:00
2020-03-21 08:00:00,78.00099999999998,2000.0,0.0,1009.471,931.47,78.00099999999998,931.47,0.0,0.0,78.00099999999998,-0.0,0.0,1.0207,0.39,0.42,2020-03-21,08:00:00
2020-03-21 09:00:00,-73.9989999999998,1915.216304347826,0.0,1534.0410000000002,1608.04,0.0,1534.0410000000002,0.0,73.9989999999998,0.0,-73.9989999999998,0.0,1.0207,0.39,0.42,2020-03-21,09:00:00
2020-03-21 10:00:00,-18.157190926276286,1983.2953843478258,2.842170943040401e-14,1448.21,2104.21,0.0,1448.21,637.8428090737237,18.157190926276257,0.0,-18.157190926276257,-2.842170943040401e-14,1.0207,0.39,0.42,2020-03-21,10:00:00
2020-03-21 11:00:00,-0.0,2000.0,0.0,1237.374,2337.37,0.0,1237.374,1099.9959999999999,0.0,-0.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-21,11:00:00
2020-03-21 12:00:00,-0.0,2000.0,0.0,1174.848,2598.85,0.0,1174.848,1424.002,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-21,12:00:00
2020-03-21 13:00:00,-0.0,2000.0,0.0,1396.17,2536.17,0.0,1396.17,1140.0,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-21,13:00:00
2020-03-21 14:00:00,-0.0,2000.0,0.0,1508.774,2304.77,0.0,1508.774,795.9960000000001,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-21,14:00:00
2020-03-21 15:00:00,-0.0,2000.0,619.998,1229.298,609.3,619.998,609.3,0.0,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-21,15:00:00
2020-03-21 16:00:00,-0.0,2000.0,1120.0010000000002,1376.7910000000002,256.79,1120.0010000000002,256.79,0.0,0.0,-0.0,-0.0,0.0,0.5968,0.39,0.42,2020-03-21,16:00:00
2020-03-21 17:00:00,500.0,2000.0,722.0039999999999,1289.964,67.96,1222.004,67.96,0.0,0.0,500.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-21,17:00:00
2020-03-21 18:00:00,500.0,1456.5217391304348,367.999,868.179,0.18,867.999,0.18,0.0,0.0,500.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-21,18:00:00
2020-03-21 19:00:00,500.0,913.0434782608695,440.0,940.0,0.0,940.0,0.0,0.0,0.0,500.0,-0.0,0.0,1.0207,0.39,0.42,2020-03-21,19:00:00
2020-03-21 20:00:00,339.99999999999994,369.56521739130426,600.0,940.0,0.0,940.0,0.0,0.0,0.0,339.99999999999994,-0.0,0.0,1.0207,0.39,0.42,2020-03-21,20:00:00
