,date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge,0_8_max_net_load_after_pv,12_17_max_net_load_after_pv,8_10_min_net_load_after_pv,8_12_min_net_load_after_pv,17_21_min_net_load_after_pv,total_pv_production_kWh,storage_per_kWh_revenue,2cd_complete,weekday
53,2020-10-23,True,True,0.39,340,2000,500,2cd,1,2313.03,-1984.64,2275.2000000000003,2075.9,-26469.915055999994,-16740.585079999997,-14719.196514865786,9729.329975999997,291879.8992799999,2021.3885651342116,60641.656954026344,-92521.20000000001,-91008.00000000001,-83036.0,1513.199999999997,7972.000000000015,0.12274218978635809,27.115200000000073,-211.33320000000003,1575.9,2275.2000000000003,171.39999999999986,0.0,1562.5,12900.82,0.9050276825671058,0,1
54,2020-10-24,True,True,0.39,340,2000,500,2cd,1,2099.75,-1945.91,1864.6,2126.0,-25188.500755999998,-16086.0169,-13827.970421153117,9102.483855999997,273074.5156799999,2258.0464788468835,67741.39436540651,-83990.0,-74584.0,-85040.0,9406.0,-10456.0,0.08404578880336211,0.0,-346.125,1864.6,1751.9,267.70000000000005,0.0,1536.6,12439.92,0.9559607394234417,1,0
55,2020-10-25,True,True,0.39,340,2000,500,2cd,1,2063.61,-1823.36,1726.1,2121.3,-21107.279774,-13946.18363,-12231.434805066161,7161.096143999999,214832.88431999998,1714.7488249338385,51442.464748015154,-82544.40000000001,-69044.0,-84852.0,13500.400000000009,-15808.0,0.01519071311097564,305.0039999999999,-129.59699999999998,1626.5,1474.8,61.100000000000136,0.0,1380.3,10147.439999999999,0.7925759124669193,0,0
56,2020-11-09,True,True,0.39,340,2000,500,2cd,1,1658.83,-1701.88,1545.7,1423.3,-17118.985602,-9959.182239999998,-8513.598418695652,7159.803362000002,214794.10086000006,1445.5838213043462,43367.514639130386,-66353.2,-61828.0,-56932.0,4525.199999999997,4896.0,0.06535760053820638,509.858404536862,-52.94305293005664,569.3,1545.7,0.0,0.0,1178.9,10560.85,0.6963203841871448,0,1
57,2020-11-10,True,True,0.39,340,2000,500,2cd,1,1902.17,-1645.7,1604.7,1825.5,-18033.1527,-11595.63509,-9756.979698695653,6437.517609999999,193125.52829999998,1838.6553913043463,55159.66173913039,-76086.8,-64188.0,-73020.0,11898.800000000003,-8832.0,0.05309238368106661,431.7023591682421,-230.38752362948958,1325.5,1604.7,0.0,0.0,1060.1,10039.0,0.8041339338374284,0,1
58,2020-11-11,True,True,0.39,340,2000,500,2cd,1,2678.78,-1635.55,2675.0,2215.7000000000003,-24915.304519999998,-18189.819389999997,-15862.87627332703,6725.485130000001,201764.55390000003,2326.9431166729664,69808.293500189,-107151.20000000001,-107000.0,-88628.00000000001,151.20000000001164,18371.999999999985,0.17664906483900045,22.63799999999994,-343.2390000000001,1199.9,2675.0,723.9000000000001,0.0,1372.9,9144.2,0.9918520583364832,1,1
59,2020-11-12,True,True,0.39,340,2000,500,2cd,1,1992.63,-1739.96,1746.9,2246.9,-22221.009019999998,-13807.27673,-11771.518001134215,8413.732289999998,252411.96869999994,2035.758728865785,61072.76186597355,-79705.20000000001,-69876.0,-89876.0,9829.200000000012,-20000.0,0.03127677628597447,0.0,-159.82199999999997,1746.9,1626.1000000000001,200.4000000000001,0.0,1203.3,11009.57,0.9379683644328926,0,1
60,2020-11-13,True,True,0.39,340,2000,500,2cd,1,2256.11,-1834.11,2021.8000000000002,2021.8000000000002,-24255.938552,-16052.659109999999,-14140.177642608696,8203.279442000001,246098.38326000003,1912.4814673913024,57374.44402173907,-90244.40000000001,-80872.0,-80872.0,9372.400000000009,0.0,0.08899485331322543,0.0,-138.41099999999994,1424.3,2021.8000000000002,179.89999999999986,0.0,1331.7,10713.32,0.8870352336956512,0,1
61,2020-11-14,True,True,0.39,340,2000,500,2cd,1,2078.37,-1458.42,1944.7,1950.2,-22659.241136999997,-15959.01838,-14064.393945406428,6700.222756999998,201006.68270999994,1894.624434593572,56838.733037807164,-83134.79999999999,-77788.0,-78008.0,5346.799999999988,-220.0,0.0867952682279054,0.0,-58.53900000000001,1450.2,1944.7,453.60000000000014,0.0,1460.0,8308.94,0.918042717296786,0,0
62,2020-11-15,True,True,0.39,340,2000,500,2cd,1,1791.59,-1625.19,1744.5,1972.9,-19034.070341,-13968.045979999999,-11520.628365066163,5066.024361,151980.73083,2447.4176149338364,73422.52844801509,-71663.59999999999,-69780.0,-78916.0,1883.5999999999913,-9136.0,0.10388050901186174,0.0,-422.916,1744.5,1520.6,495.4000000000001,0.0,1030.9,7624.3099999999995,1.0122508074669183,1,0
63,2020-12-13,True,True,0.39,340,2000,500,2cd,1,2540.3,-1104.26,2540.3,2377.913043478261,-24243.974184,-20102.62979,-18193.62770304348,4141.344394,124240.33181999999,1909.0020869565196,57270.06260869559,-101612.0,-101612.0,-95116.52173913043,0.0,6495.478260869568,0.1092610331402768,0.0,-0.0,1689.0,2540.3,623.3999999999999,606.0999999999999,1322.7,4773.71,0.9545010434782598,1,0
64,2020-12-14,True,True,0.39,340,2000,500,2cd,1,3703.58,-1208.03,3198.7,3316.9,-36138.216236,-31347.722690000002,-29438.72060304348,4790.493545999998,143714.80637999994,1909.0020869565233,57270.0626086957,-148143.2,-127948.0,-132676.0,20195.20000000001,-4728.0,0.07323122066410237,0.0,-0.0,1381.7,3058.7,1740.3,1226.7,1974.4,6072.25,0.9545010434782616,1,1
65,2020-12-15,True,True,0.39,340,2000,500,2cd,1,2873.91,-1821.56,2343.3,2517.213043478261,-32388.35233,-23983.16665,-22074.16456304348,8405.185680000002,252155.57040000008,1909.0020869565196,57270.06260869559,-114956.4,-93732.0,-100688.52173913045,21224.399999999994,-6956.521739130447,0.06576043061277548,0.0,-0.0,1794.9,2343.3,1347.3,580.0999999999999,1574.4,10645.169999999998,0.9545010434782598,1,1
66,2020-12-16,True,True,0.39,340,2000,500,2cd,1,3219.81,-1699.17,2847.3999999999996,3021.3130434782606,-36031.768498000005,-28151.955790000004,-26242.953703043477,7879.812708000001,236394.38124000005,1909.002086956527,57270.06260869581,-128792.4,-113895.99999999999,-120852.52173913043,14896.400000000009,-6956.521739130447,0.0657604306127757,0.0,-0.0,2607.2,2847.3999999999996,1482.2999999999997,935.0,1869.7,9999.310000000001,0.9545010434782635,1,1
67,2020-12-17,True,True,0.39,340,2000,500,2cd,1,3597.4,-1682.12,2689.1,2745.713043478261,-34758.896046,-26834.262789999997,-24925.260703043477,7924.633256000005,237738.99768000015,1909.0020869565196,57270.06260869559,-143896.0,-107564.0,-109828.52173913045,36332.0,-2264.521739130447,0.0813536736693623,0.0,-0.0,1805.4,2689.1,1335.1,1235.8000000000002,1586.8,9998.990000000002,0.9545010434782598,1,1
68,2020-12-18,True,True,0.39,340,2000,500,2cd,1,3464.51,-1242.8,3318.3,3476.7000000000003,-37201.524253999996,-34789.43277,-32880.43068304348,2412.091483999997,72362.7445199999,1909.0020869565196,57270.06260869559,-138580.40000000002,-132732.0,-139068.0,5848.400000000023,-6336.0,0.06785303078257532,0.0,-0.0,2076.8,3042.2,2896.2999999999997,2123.6000000000004,1723.3,3236.99,0.9545010434782598,1,1
69,2020-12-19,True,True,0.39,340,2000,500,2cd,1,3319.6,-1295.4,2477.1,2498.1,-31126.115968,-25559.16927,-23650.16718304348,5566.946698,167008.40094,1909.0020869565196,57270.06260869559,-132784.0,-99084.0,-99924.0,33700.0,-840.0,0.08599043510393756,0.0,-0.0,1701.0,2060.7,1413.7999999999997,1311.0,1424.2,7062.42,0.9545010434782598,1,0
70,2021-01-11,True,True,0.39,340,2000,500,2cd,1,3416.8,-1739.88,2677.7000000000003,2327.8130434782606,-32525.6734672,-25337.5947372,-23428.592650243478,7188.078729999997,215642.36189999993,1909.0020869565233,57270.0626086957,-136672.0,-107108.00000000001,-93112.52173913043,29563.999999999985,13995.478260869582,0.13218791672720687,0.0,-0.0,1304.8,2677.7000000000003,2454.6000000000004,713.2999999999997,1582.3,9429.54,0.9545010434782616,1,1
