date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge,0_8_max_net_load_after_pv,12_17_max_net_load_after_pv,8_10_min_net_load_after_pv,8_12_min_net_load_after_pv,17_21_min_net_load_after_pv,total_pv_production_kWh,storage_per_kWh_revenue,2cd_complete,weekday
7/14/21,TRUE,TRUE,0.39,340,2000,500,2cd,1,4623.32,-2464.16,2645.5,2145.5,-41594.04051,-27205.43454,-25296.43245,14388.60597,431658.1791,1909.002087,57270.06261,-184932.8,-105820,-85820,79112.8,20000,0.150046768,0,0,2025,2328.2,2137,1535.8,1710.9,18950.08,0.954501043,1,1
7/13/21,TRUE,TRUE,0.39,340,2000,500,2cd,1,3981.26,-2676.56,2419.1,2129.913043,-32715.44884,-20269.26935,-18306.91334,12446.17949,373385.3847,1962.356007,58870.68021,-159250.4,-96764,-85196.52174,62486.4,11567.47826,0.129023807,0,-34.866,1244.9,1956,1941.4,0,1296.1,16430.57,0.963745003,1,1
10/24/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,2099.75,-1945.91,1864.6,2126,-25188.50076,-16086.0169,-13827.97042,9102.483856,273074.5157,2258.046479,67741.39437,-83990,-74584,-85040,9406,-10456,0.084045789,0,-346.125,1864.6,1751.9,267.7,0,1536.6,12439.92,0.955960739,1,0
10/25/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,2063.61,-1823.36,1726.1,2121.3,-21107.27977,-13946.18363,-12231.43481,7161.096144,214832.8843,1714.748825,51442.46475,-82544.4,-69044,-84852,13500.4,-15808,0.015190713,305.004,-129.597,1626.5,1474.8,61.1,0,1380.3,10147.44,0.792575912,0,0
6/22/21,TRUE,TRUE,0.39,340,2000,500,2cd,1,3294.42,-2624.66,1939.4,2115.5,-31976.68006,-16720.71865,-14844.5076,15255.96141,457678.8422,1876.21105,56286.33149,-131776.8,-77576,-84620,54200.8,-7044,0.062589876,0,-5.733,1937.1,1939.4,472.9,0,1573.9,20055.58,0.935239025,0,1
7/15/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,2078.301,-1024.3,1788.004,2110.004,-22121.60485,-19013.0675,-17104.06541,3108.537356,93256.12068,1909.002087,57270.06261,-83132.04,-71520.16,-84400.16,11611.88,-12880,0.045244169,0,0,1418,1610.004,1114.001,1114.001,1198,4090.02,0.954501043,1,1
3/14/21,TRUE,TRUE,0.39,340,2000,500,2cd,1,1594,0,1594,2094,-4858.9228,-8979.5956,-7044.994409,-4120.6728,-123620.184,1934.601191,58038.03574,-63760,-63760,-83760,0,-20000,0.021219985,2053.885747,-273.7003781,1594,834,0,0,908,0,0.830450407,0,0
10/23/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,2313.03,-1984.64,2275.2,2075.9,-26469.91506,-16740.58508,-14719.19651,9729.329976,291879.8993,2021.388565,60641.65695,-92521.2,-91008,-83036,1513.2,7972,0.12274219,27.1152,-211.3332,1575.9,2275.2,171.4,0,1562.5,12900.82,0.905027683,0,1
4/7/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1753.363,-2762.95,1552,2052,-19039.98874,-8566.810671,-7218.096383,10473.17807,314195.3422,1348.714288,40461.42863,-70134.52,-62080,-82080,8054.52,-20000,-0.061726724,1929.639355,-9.21319707,1552,951.997,0,0,932,17691.01,0.669750545,0,1
11/13/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,2256.11,-1834.11,2021.8,2021.8,-24255.93855,-16052.65911,-14140.17764,8203.279442,246098.3833,1912.481467,57374.44402,-90244.4,-80872,-80872,9372.4,0,0.088994853,0,-138.411,1424.3,2021.8,179.9,0,1331.7,10713.32,0.887035234,0,1
1/14/21,TRUE,TRUE,0.39,340,2000,500,2cd,1,3245.31,-1766.27,1959.8,2004.2,-28436.42684,-20426.98909,-18517.987,8009.437746,240283.1324,1909.002087,57270.06261,-129812.4,-78392,-80168,51420.4,-1776,0.082948566,0,0,1504.2,1940.4,1935.9,621.3,1423,10443.74,0.954501043,1,1
8/13/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,2708.23,-1999.4,1979.4,1991.4,-30464.61663,-20304.06741,-18395.06532,10160.54922,304816.4765,1909.002087,57270.06261,-108329.2,-79176,-79656,29153.2,-480,0.087155625,0,0,1491.4,1867,1414.2,588.5,1539.3,13709.2,0.954501043,1,1
11/15/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1791.59,-1625.19,1744.5,1972.9,-19034.07034,-13968.04598,-11520.62837,5066.024361,151980.7308,2447.417615,73422.52845,-71663.6,-69780,-78916,1883.6,-9136,0.103880509,0,-422.916,1744.5,1520.6,495.4,0,1030.9,7624.31,1.012250807,1,0
3/13/21,TRUE,TRUE,0.39,340,2000,500,2cd,1,1566,0,1566,1956,-12966.6778,-13848.3926,-11759.59803,-881.7148,-26451.444,2088.794571,62663.83713,-62640,-62640,-78240,0,-15600,0.052024784,200.76,-308.88,1456,1566,0,0,1260,0,0.889957285,0,0
9/20/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,2062.46,-1931,1453.6,1953.6,-18695.26548,-11574.06522,-9240.674791,7121.200263,213636.0079,2333.39043,70001.71289,-82498.4,-58144,-78144,24354.4,-20000,0.058671581,399.483,-450.5709,1453.6,1173.89,0,0,1051.8,11433,0.941409765,0,0
11/14/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,2078.37,-1458.42,1944.7,1950.2,-22659.24114,-15959.01838,-14064.39395,6700.222757,201006.6827,1894.624435,56838.73304,-83134.8,-77788,-78008,5346.8,-220,0.086795268,0,-58.539,1450.2,1944.7,453.6,0,1460,8308.94,0.918042717,0,0
5/10/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,2671.906,-2803.91,1424,1924,-19971.65335,-10914.48944,-8437.210014,9057.163911,271714.9173,2477.279424,74318.38272,-106876.24,-56960,-76960,49916.24,-20000,0.071260159,335.16042,-441.48156,1424,641.999,693.997,0,1036,13310.78,1.017898932,1,0
1/17/21,TRUE,TRUE,0.39,340,2000,500,2cd,1,1748.25,-1665.65,1430.2,1918.2,-18076.00802,-12017.79692,-9457.302489,6058.211098,181746.3329,2560.494431,76814.83294,-69930,-57208,-76728,12722,-19520,0.079961162,352.1800832,-556.2476371,1418.2,1430.2,207.2,0,1024.9,9863.13,1.002123397,1,0
10/22/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,2180.59,-1681.71,2145.3,1913,-25661.72819,-19739.91752,-17830.91543,5921.810666,177654.32,1909.002087,57270.06261,-87223.6,-85812,-76520,1411.6,9292,0.117900273,0,0,1532.2,2145.3,1285.5,264,1360.5,8348.84,0.954501043,1,1
1/13/21,TRUE,TRUE,0.39,340,2000,500,2cd,1,2893.55,-1781.55,2203.2,1908,-27807.2513,-19596.57135,-17687.56926,8210.679953,246320.3986,1909.002087,57270.06261,-115742,-88128,-76320,27614,11808,0.125578687,0,0,1426.7,2203.2,1148.9,343.6,1551.9,10684.61,0.954501043,1,1
4/19/21,TRUE,TRUE,0.39,340,2000,500,2cd,1,1846,0,1846,1908,-14634.386,-15236.0734,-13159.97548,-601.6874,-18050.622,2076.09792,62282.9376,-73840,-73840,-76320,0,-2480,0.094593308,43.68,-266.76,1776,1694,76,0,1826,0,0.90466896,0,1
6/27/21,TRUE,TRUE,0.39,340,2000,500,2cd,1,2211.55,-887.13,1906.7,1906.7,-23741.92755,-19658.00579,-17749.0037,4083.921755,122517.6526,1909.002087,57270.06261,-88462,-76268,-76268,12194,0,0.088705189,0,0,1467.3,1677.6,1311.3,955.7,1333.2,5351.26,0.954501043,1,0
7/16/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,3082.848,-2128.85,1521.995,1828,-25024.45131,-16458.59004,-14251.18795,8565.861267,256975.838,2207.402087,66222.06261,-123313.92,-60879.8,-73120,62434.12,-12240.2,0.073884071,147.83916,-195,1198,1328,953.998,489.998,1260.002,11236.74,1.006201043,1,1
11/10/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1902.17,-1645.7,1604.7,1825.5,-18033.1527,-11595.63509,-9756.979699,6437.51761,193125.5283,1838.655391,55159.66174,-76086.8,-64188,-73020,11898.8,-8832,0.053092384,431.7023592,-230.3875236,1325.5,1604.7,0,0,1060.1,10039,0.804133934,0,1
7/18/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1707.089,-1699.09,1430.002,1800,-19224.76606,-13645.9785,-11841.75461,5578.787562,167363.6269,1804.223889,54126.71668,-68283.56,-57200.08,-72000,11083.48,-14799.92,0.028338747,0,0,1300,1430.002,788.003,7.999,970,6983.11,0.902111945,0,0
7/17/21,TRUE,TRUE,0.39,340,2000,500,2cd,1,2784.1,-1389.9,1429.5,1761.8,-24698.15904,-16599.87678,-14690.87469,8098.28226,242948.4678,1909.002087,57270.06261,-111364,-57180,-70472,54184,-13292,0.043776968,0,0,1261.8,1429.5,916,71.2,1294.4,10553.39,0.954501043,1,0
6/24/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,2727.781,-2667.78,1631.996,1758,-22154.33556,-12173.09598,-10203.34264,9981.239581,299437.1874,1969.753344,59092.60031,-109111.24,-65279.84,-70320,43831.4,-5040.16,0.077393577,0,-212.93922,1258,1631.996,0,0,970,12967.11,0.878407062,0,1
7/19/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1607.73,-1141.85,1253.996,1753.996,-16250.65446,-11564.49983,-9655.497742,4686.154634,140584.639,1909.002087,57270.06261,-64309.2,-50159.84,-70159.84,14149.36,-20000,0.018569213,0,0,844,1253.996,384.002,384.002,775.997,5958.17,0.954501043,1,0
5/5/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1517.034,-355.56,1284.004,1740.002,-15373.84206,-13717.16887,-11808.16678,1656.673193,49700.19579,1909.002087,57270.06261,-60681.36,-51360.16,-69600.08,9321.2,-18239.92,0.025519394,0,0,884,1284.004,717.998,717.998,810,2231.76,0.954501043,1,1
4/8/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1341.519,-2682.87,1230,1730,-14914.5011,-6497.879897,-5169.574505,8416.621206,252498.6362,1328.305391,39849.16174,-53660.76,-49200,-69200,4460.76,-20000,-0.065707562,3242.39958,0,1230,563.999,0,0,747.998,18441.98,0.664152696,0,1
9/19/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1841.09,-1979.3,1729.1,1727.113043,-20937.36238,-14236.22817,-11887.22278,6701.134209,201034.0263,2349.005391,70470.16174,-73643.6,-69164,-69084.52174,4479.6,79.47826087,0.124479815,395.5667183,-460.7750473,1607.7,1498.2,0,0,1224.3,11019.86,0.944115172,0,0
7/18/21,TRUE,TRUE,0.39,340,2000,500,2cd,1,2975.44,-2351.53,1708.4,1722.413043,-22621.93439,-10851.51139,-8655.084031,11770.423,353112.6901,2196.427359,65892.82077,-119017.6,-68336,-68896.52174,50681.6,-560.5217391,0.110408133,378.504,-359.892,1708.4,1285.9,0,0,955.7,17075.31,0.918267679,0,0
6/28/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,2010.052,-847.81,1700,1700,-19791.29088,-16959.93839,-15050.93631,2831.352488,84940.57464,1909.002087,57270.06261,-80402.08,-68000,-68000,12402.08,0,0.088705189,0,0,917.997,1502.002,1116.004,1047.996,1330,4200,0.954501043,1,0
5/10/21,TRUE,TRUE,0.39,340,2000,500,2cd,1,3010.77,-2487.37,1855.9,1695.5,-28038.96391,-14516.87042,-12381.56177,13522.09349,405662.8047,2135.308647,64059.25941,-120430.8,-74236,-67820,46194.8,6416,0.12695609,0,-147.888,1195.5,1855.9,586.8,0,1319,17659.42,0.993710323,1,1
3/17/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,3563.58,-2808.54,1659.995,1668,-24679.34513,-12274.10708,-9549.487155,12405.23804,372157.1413,2724.619929,81738.59788,-142543.2,-66399.8,-66720,76143.4,-320.2,0.152250763,654.2539313,-630.3388823,1659.995,921.997,367.997,0,1052,19033.93,1.047140523,1,1
3/16/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,2880.903,-2976.98,1653.997,1653.997,-23047.05198,-10890.56585,-8951.876759,12156.48613,364694.5839,1938.689095,58160.67284,-115236.12,-66159.88,-66159.88,49076.24,0,0.091171641,646.5788085,-275.5457821,1348,1653.997,0,0,1198,18122.48,0.831571656,0,1
4/11/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1341.73,-431.06,1158,1622.003,-15784.08535,-14416.53646,-12507.53437,1367.548893,41026.46679,1909.002087,57270.06261,-53669.2,-46320,-64880.12,7349.2,-18560.12,0.024278128,0,0,974,1158,813.999,798,876,1866.59,0.954501043,1,0
3/18/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,2060.518,-2782.51,1658,1618,-21179.53897,-9607.813972,-7640.54936,11571.725,347151.7499,1967.264612,59017.93836,-82420.72,-66320,-64720,16100.72,1600,0.098623587,1465.127493,-288.4456404,1118,662,0,0,1044,19155.98,0.839409486,0,1
4/10/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,2033.678,-2439.11,1034,1506,-15447.78319,-7604.238262,-6275.93287,7843.544925,235306.3477,1328.305391,39849.16174,-81347.12,-41360,-60240,39987.12,-18880,-0.057355227,1994.15622,0,1006,812.004,0,0,876.003,14683.51,0.664152696,0,1
5/7/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,2408.444,-2928.99,1422,1484,-22150.45969,-9719.734823,-7948.448694,12430.72486,372921.7459,1771.286129,53138.58388,-96337.76,-56880,-59360,39457.76,-2480,0.068855657,1037.92778,-199.9749882,984,756.001,0,0,1220.002,18479.07,0.785655571,0,1
4/9/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1403.179,-2702.33,1028,1480,-15992.42895,-7034.012377,-5403.580806,8958.416571,268752.4971,1630.431571,48912.94712,-56127.16,-41120,-59200,15007.16,-18080,-0.004751958,3154.321269,-136.3889532,980,594.002,0,0,864.001,19296.53,0.747021309,0,1
4/12/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1332,-3030.08,1332,1470,-13704.55688,-6929.066296,-5600.760905,6775.490588,203264.7176,1328.305391,39849.16174,-53280,-53280,-58800,0,-5520,0.016452927,4567.92336,0,970,827.998,0,0,700,19326.52,0.664152696,0,0
6/25/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1551.543,-2358.59,970,1470,-7326.039398,-3205.970821,-2790.170209,4120.068578,123602.0573,415.800612,12474.01836,-62061.72,-38800,-58800,23261.72,-20000,,3103.138442,-59.89937382,970,0,0,0,64.001,12857.09,0.177950619,0,1
9/18/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1835.78,-1483.78,1515.2,1466.9,-16931.31056,-12366.16248,-9808.796873,4565.148084,136954.4425,2557.365607,76720.96821,-73431.2,-60608,-58676,12823.2,1932,0.146157908,151.914,-423.696,709.8,693.2,801.1,64.7,1279.6,7743.21,1.066834803,1,1
11/9/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1658.83,-1701.88,1545.7,1423.3,-17118.9856,-9959.18224,-8513.598419,7159.803362,214794.1009,1445.583821,43367.51464,-66353.2,-61828,-56932,4525.2,4896,0.065357601,509.8584045,-52.94305293,569.3,1545.7,0,0,1178.9,10560.85,0.696320384,0,1
2/22/21,TRUE,TRUE,0.39,340,2000,500,2cd,1,1314,0,1314,1370,-8703.475,-10701.5654,-8352.560009,-1998.0904,-59942.712,2349.005391,70470.16174,-52560,-52560,-54800,0,-2240,0.117392935,654.5807183,-460.7750473,870,1140,0,0,1142,0,0.944115172,0,1
4/6/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1982.404,-2300.4,1172,1326,-14097.62719,-7416.151414,-5163.096926,6681.475775,200444.2733,2253.054488,67591.63463,-79296.16,-46880,-53040,32416.16,-6160,0.097428453,1389.051284,-458.9305647,846.003,249.998,202.001,0,703.996,13330.47,0.897061962,0,1
3/22/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1171.765,-2663.88,806,1306,-9834.196859,-5464.156073,-3315.217068,4370.040785,131101.2236,2148.939005,64468.17015,-46870.6,-32240,-52240,14630.6,-20000,0.041954096,2456.211724,-370.458991,806,378.004,0,0,504.002,12398.82,0.889240007,0,0
5/4/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1177.969,-2545.24,942,1298,-13356.00963,-5483.887189,-4243.361997,7872.122438,236163.6732,1240.525191,37215.75574,-47118.76,-37680,-51920,9438.76,-14240,-0.040819176,3363.36336,0,842,254,0,0,716,18035.48,0.620262596,0,1
3/19/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1653.362,-2745.84,1011.996,1290,-15495.85237,-6300.268138,-4855.607029,9195.584234,275867.527,1444.661109,43339.83326,-66134.48,-40479.84,-51600,25654.64,-11120.16,0.005352564,2938.032567,-52.52651229,790,526.003,0,0,792,18679.18,0.696067298,0,1
3/21/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1534.041,-2598.85,1222.004,1270,-16344.46491,-8004.267339,-6596.346327,8340.197574,250205.9272,1407.921012,42237.63036,-61361.64,-48880.16,-50800,12481.48,-1919.84,0.03812327,2141.09146,-35.94091446,870.003,1222.004,0,0,772,15597.19,0.685990049,0,0
5/6/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1387.125,-804.35,1008,1252,-13918.86949,-10064.83239,-8155.830304,3854.037102,115621.1131,1909.002087,57270.06261,-55485,-40320,-50080,15165,-9760,0.056178373,0,0,752,993.998,460.004,39.996,528,4933.85,0.954501043,1,1
3/20/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1427.01,-2804.27,972,1240,-15234.52581,-5851.185159,-4414.686588,9383.340647,281500.2194,1436.498571,43094.95712,-57080.4,-38880,-49600,18200.4,-10720,0.006200737,3184.766292,-48.84169423,778.003,587.995,0,0,656,19786.19,0.693828438,0,1
6/27/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,1245.459,-861.46,1016,1167.999,-12562.95968,-8983.59159,-7157.275979,3579.368095,107381.0428,1826.315611,54789.46834,-49818.36,-40640,-46719.96,9178.36,-6079.96,0.061482122,0,0,616,572.003,680,667.999,416.001,4628.1,0.913157806,0,0
6/26/20,TRUE,TRUE,0.39,340,2000,500,2cd,1,999.732,-1963.61,686,810,-8740.964601,-4477.823835,-2620.802988,4263.140766,127894.223,1857.020846,55710.62539,-39989.28,-27440,-32400,12549.28,-4960,0.067964553,2047.921046,-238.6782491,340,446.002,66.001,0,528,10808.2,0.809171299,0,1
