datetime,battery_power,battery_energy,net_load_after_storage
2020-03-16 00:00:00,-389.7499997042722,1.823334442638816e-12,1051.7499997007699
2020-03-16 01:00:00,-303.74999969044774,389.7499997042741,1051.7499996944812
2020-03-16 02:00:00,-365.74999969166515,693.4999993947218,1051.7499996910149
2020-03-16 03:00:00,-359.74999968671153,1059.249999086387,1051.7499996849813
2020-03-16 04:00:00,-297.74999968735005,1418.9999987730985,1051.7499996858485
2020-03-16 05:00:00,-113.74999964585126,1716.7499984604485,1051.7499996453428
2020-03-16 06:00:00,296.25000035955475,1830.4999981063,1051.7499996409413
2020-03-16 07:00:00,200.25000036927838,1534.2499977467453,1051.7499996305414
2020-03-16 08:00:00,297.9999998954066,1333.9999973774668,1.0236135587424149e-07
2020-03-16 09:00:00,299.99999979903464,1035.9999974820603,1.9896112757932976e-07
2020-03-16 10:00:00,-247.97981437541128,735.9999976830255,1.3162309897757968e-07
2020-03-16 11:00:00,-367.6954848966442,983.9798120584369,1.2371044487982012e-07
2020-03-16 12:00:00,-103.13522378023444,1351.6752969550812,6.447130548893179e-07
2020-03-16 13:00:00,-545.189478479115,1454.8105207353155,7.527839138725141e-07
2020-03-16 14:00:00,187.9815595554499,1999.9999992144305,66.0184404426469
2020-03-16 15:00:00,-187.98156037286833,1812.0184396589807,217.98156037066624
2020-03-16 16:00:00,602.2500000093332,2000.0000000318491,1051.7499999547977
2020-03-16 17:00:00,176.2500000056781,1397.750000022516,1051.7499999580014
2020-03-16 18:00:00,152.2500000077013,1221.5000000168377,1051.7499999578872
2020-03-16 19:00:00,284.2500000095867,1069.2500000091363,1051.7499999569106
2020-03-16 20:00:00,146.25000000993907,784.9999999995497,1051.7499999568151
2020-03-16 21:00:00,256.25000000901065,638.7499999896106,1051.7499999572235
2020-03-16 22:00:00,266.2500000105945,382.4999999805999,1051.749999954639
2020-03-16 23:00:00,116.25000000149822,116.2499999700054,1051.7499999659594
