date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge
2021-03-17,True,True,0.41,340,500,125,2cd,1,672.9826188999998,-190.9125004,572.3869679999998,697.3869679999998,-5714.076768389253,-5107.017220309597,-4625.582350900906,607.0595480796555,18211.786442389668,481.43486940869116,14443.046082260735,-30000,-30000,-30000,0,0,0.14121317584648452,0.0,-0.0
2021-03-18,True,True,0.41,340,500,125,2cd,1,666.7652429,-230.5695622,600.85001355,725.85001355,-5719.372146627515,-5094.655791429224,-4613.220922020534,624.7163551982902,18741.49065594871,481.43486940869036,14443.046082260707,-30000,-30000,-30000,0,0,0.14121317584648385,0.0,-0.0
2021-03-19,True,True,0.41,340,500,125,2cd,1,688.9034336,-92.29565435,628.66955318,753.66955318,-6014.843791137608,-5740.776690174117,-5259.341820765428,274.0671009634898,8222.013028904694,481.43486940869036,14443.046082260707,-30000,-30000,-30000,0,0,0.14121317584648385,0.0,-0.0
2021-03-20,True,True,0.41,340,500,125,2cd,1,671.515841,-228.1333376,583.39567465,693.40000049,-5636.028990316447,-5013.084985764159,-4531.6501163554685,622.9440045522879,18688.32013656864,481.4348694086893,14443.046082260682,-30000,-30000,-30000,0,0,0.1412131758464834,0.0,-0.0
2021-03-21,True,True,0.41,340,500,125,2cd,1,596.3608839999998,-373.3173843,310.8869549,432.3666737,-3417.5792665083086,-1970.8373559132601,-1848.5823840142127,1446.741910595049,43402.257317851465,122.25497189904742,3667.649156971422,-30000,-30000,-30000,0,0,-0.04741480898578665,0.0,-5.6785000000000085
2021-03-22,True,True,0.41,340,500,125,2cd,1,622.1217437999999,-399.0347743,419.04583112,419.0458311200012,-4863.780693038121,-2662.8637634563065,-2153.06612564697,2200.9169295818147,66027.50788745443,509.7976378093367,15293.9291342801,-30000,-30000,-30000,0,0,0.1527549529056096,0.0,-423.3333909779999
2021-03-23,True,True,0.41,340,500,125,2cd,1,736.3166582,-406.6260789,531.42610465,656.42610465,-6654.542000100711,-4510.610666911247,-4029.1757975025566,2143.9313331894655,64317.93999568396,481.43486940869036,14443.046082260707,-30000,-30000,-30000,0,0,0.14121317584648385,0.0,-0.0
2021-03-24,True,True,0.41,340,500,125,2cd,1,756.637512,-383.1565246,552.7086977000001,677.7086977000001,-6500.096407302548,-4722.411340602977,-4240.976471194288,1777.6850666995706,53330.55200098712,481.4348694086893,14443.046082260682,-30000,-30000,-30000,0,0,0.1412131758464834,0.0,-0.0
2021-03-25,True,True,0.41,340,500,125,2cd,1,734.5304288,-370.4608737,534.4217448899999,619.3869497000002,-6732.478187062316,-4728.847301115851,-4247.412431707161,2003.6308859464646,60108.926578393926,481.43486940869036,14443.046082260707,-30000,-30000,-30000,0,0,0.14121317584648385,0.0,-0.0
2021-03-26,True,True,0.41,340,500,125,2cd,1,778.3260817,-392.765215,527.21740174,591.4333281,-6771.730640233055,-4566.429479772818,-4086.542246890752,2205.301160460238,66159.03481380714,479.88723288206575,14396.616986461973,-30000,-30000,-30000,0,0,0.14057880120282085,0.0,-27.660442007000018
2021-03-27,True,True,0.41,340,500,125,2cd,1,672.366684,-152.86086640000005,637.4499969999999,754.600021,-6069.789743257575,-5841.7230830033495,-5360.28821359466,228.06666025422328,6841.999807626698,481.43486940869036,14443.046082260707,-30000,-30000,-30000,0,0,0.14121317584648385,0.0,-0.0
2021-03-28,True,True,0.41,340,500,125,2cd,1,677.3916602,-369.0913163,418.16249850000014,482.599991,-4545.22508811437,-2495.978644954845,-2383.6984301375114,2049.2464431595245,61477.393294785725,112.28021481733411,3368.406444520024,-30000,-30000,-30000,0,0,-0.05715823160849842,0.0,-0.0
2021-03-29,True,True,0.41,340,500,125,2cd,1,705.974991,-345.9166617,518.4708404,643.4708404,-5967.086135024678,-4207.011610856023,-3725.576741447332,1760.0745241686545,52802.23572505964,481.43486940869116,14443.046082260735,-30000,-30000,-30000,0,0,0.14121317584648452,5.0646304332,-0.0
2021-03-30,True,True,0.41,340,500,125,2cd,1,702.2624983,-308.1608636,567.1738895599998,634.9244281000001,-6061.173935173111,-4505.95269854455,-4024.51782913586,1555.2212366285614,46656.63709885684,481.43486940869036,14443.046082260707,-30000,-30000,-30000,0,0,0.14121317584648385,0.0,-0.0
2021-03-31,True,True,0.41,340,500,125,2cd,1,665.7499849999998,-118.4652194,596.1391544600001,721.1391544600001,-6027.372530662935,-5680.502454068717,-5199.067584660028,346.8700765942176,10406.102297826528,481.4348694086893,14443.046082260682,-30000,-30000,-30000,0,0,0.1412131758464834,0.0,-0.0
2021-04-01,True,True,0.41,340,500,125,2cd,1,629.2874741,-79.79285914,601.8962967200001,726.8962967200001,-5647.153311634234,-5489.197964506259,-5007.763095097569,157.95534712797595,4738.6604138392795,481.43486940869036,14443.046082260707,-30000,-30000,-30000,0,0,0.14121317584648385,0.0,-0.0
2021-04-02,True,True,0.41,340,500,125,2cd,1,677.9851991,-178.5912987,626.9185313600002,751.9185313600002,-6079.696391161291,-5569.992484554752,-5088.557615146061,509.703906606539,15291.117198196169,481.43486940869116,14443.046082260735,-30000,-30000,-30000,0,0,0.14121317584648452,0.0,-0.0
2021-04-03,True,True,0.41,340,500,125,2cd,1,643.0499936000001,-211.9391327,596.2423072199998,721.2423072199998,-5314.276141431183,-4885.533266208562,-4404.098396799871,428.74287522262057,12862.286256678615,481.43486940869116,14443.046082260735,-30000,-30000,-30000,0,0,0.14121317584648452,0.0,-0.0
2021-04-04,True,True,0.41,340,500,125,2cd,1,245.7086923,-412.3391377,90.83477987,215.83477987,-1180.5603354466914,-188.38227630213657,-266.36168843626234,992.1780591445547,29765.341774336644,-77.97941213412577,-2339.382364023773,-30000,-30000,-30000,0,0,,7538.189645325301,-0.0
2021-04-05,True,True,0.41,340,500,125,2cd,1,708.2956686000001,-417.9375075,472.14348424999986,589.1833368,-4836.93629740588,-2763.48315849004,-2281.6009773470832,2073.4531389158415,62203.594167475254,481.8821811429566,14456.465434288697,-30000,-30000,-30000,0,0,0.14139643634420862,12.213782322300007,-2.512958346999993
2021-04-06,True,True,0.41,340,500,125,2cd,1,779.6130359,-390.321731,571.23915127,693.3434956700023,-6328.8897955447355,-4552.975069427735,-4071.5956966939393,1775.9147261169992,53277.441783509974,481.37937273379663,14441.381182013898,-30000,-30000,-30000,0,0,0.1411904363713561,0.0,-0.0
2021-04-07,True,True,0.41,340,500,125,2cd,1,720.6826197,-293.2956517,604.1666533,729.1666533,-6440.2476020949325,-5376.599278931475,-4895.164409522784,1063.6483231634577,31909.449694903724,481.43486940869116,14443.046082260735,-30000,-30000,-30000,0,0,0.14121317584648452,0.0,-0.0
2021-04-08,True,True,0.41,340,500,125,2cd,1,763.4249967999998,-416.4086928,552.07915518,627.3500097000001,-6628.792719800265,-4788.8604963456955,-4307.425626937006,1839.9322234545689,55197.966703637074,481.43486940869036,14443.046082260707,-30000,-30000,-30000,0,0,0.14121317584648385,0.0,-0.0
2021-04-09,True,True,0.41,340,500,125,2cd,1,764.6333413,-401.649994,497.6260892999998,590.6869626,-6708.749646190589,-4410.365722294804,-3928.689397052781,2298.383923895786,68951.51771687357,481.67632524202327,14450.289757260698,-30000,-30000,-30000,0,0,0.14131210373535907,0.0,-1.9577499999999903
2021-04-10,True,True,0.41,340,500,125,2cd,1,797.9913064,-424.852165,479.81305309000015,603.8260961000002,-6283.900708736585,-4259.770393656463,-3778.335524247773,2024.1303150801232,60723.90945240369,481.43486940869036,14443.046082260707,-30000,-30000,-30000,0,0,0.14121317584648385,0.0,-0.0
2021-04-11,True,True,0.41,340,500,125,2cd,1,481.1347892,-135.547825,455.89166139999986,580.8916614,-3122.395683946027,-2763.2424348691106,-2658.662534043461,359.15324907691587,10774.597472307478,104.57990082564993,3137.3970247694983,-30000,-30000,-30000,0,0,-0.0650521067259513,0.0,-0.0
2021-04-12,True,True,0.41,340,500,125,2cd,1,707.8087148,-247.3250026,596.05832187,721.05832187,-5748.546354914543,-5185.359070629969,-4703.924201221279,563.1872842845733,16895.618528537198,481.43486940869036,14443.046082260707,-30000,-30000,-30000,0,0,0.14121317584648385,0.0,-0.0
2021-04-13,True,True,0.41,340,500,125,2cd,1,765.0565147000002,-347.70001,564.27391256,676.59567617,-6426.779256811989,-4877.088648377736,-4395.653778969045,1549.6906084342545,46490.718253027626,481.43486940869116,14443.046082260735,-30000,-30000,-30000,0,0,0.14121317584648452,0.0,-0.0
