datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery,battery_discharge,battery_charge_from_solar,battery_charge_from_grid,energy_price,solar_purchase_price,solar_export_price
2021-05-02 00:00:00,-375.0,-0.0,1145.6,770.6,0.0,770.6,0.0,0.0,0.0,0.0,-0.0,-375.0,0.2589,0.41,0.39
2021-05-02 01:00:00,-375.0,345.0,1564.6,1189.6,0.0,1189.6,0.0,0.0,0.0,0.0,-0.0,-375.0,0.2589,0.41,0.39
2021-05-02 02:00:00,-357.4000000000001,690.0,1600.0,1242.6,0.0,1242.6,0.0,0.0,0.0,0.0,-0.0,-357.4000000000001,0.2589,0.41,0.39
2021-05-02 03:00:00,-338.4000000000001,1018.8080000000001,1600.0,1261.6,0.0,1261.6,0.0,0.0,0.0,0.0,-0.0,-338.4000000000001,0.2589,0.41,0.39
2021-05-02 04:00:00,-184.63478260869536,1330.1360000000002,1334.2347826086952,1149.6,0.0,1149.6,0.0,0.0,0.0,0.0,-0.0,-184.63478260869536,0.2589,0.41,0.39
2021-05-02 05:00:00,-0.0,1500.0,889.6,889.6,0.0,889.6,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2589,0.41,0.39
2021-05-02 06:00:00,-0.0,1500.0,1249.0,1249.0,0.0,1249.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2589,0.41,0.39
2021-05-02 07:00:00,-0.0,1500.0,679.2,679.2,0.0,679.2,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2589,0.41,0.39
2021-05-02 08:00:00,375.0,1500.0,312.20000000000005,687.2,0.0,687.2,0.0,0.0,0.0,375.0,-0.0,0.0,1.0347,0.41,0.39
2021-05-02 09:00:00,375.0,1092.391304347826,475.6,850.6,0.0,850.6,0.0,0.0,0.0,375.0,-0.0,0.0,1.0347,0.41,0.39
2021-05-02 10:00:00,375.0,684.7826086956521,632.8,1007.8,0.0,1007.8,0.0,0.0,0.0,375.0,-0.0,0.0,1.0347,0.41,0.39
2021-05-02 11:00:00,255.0,277.17391304347825,357.4,612.4,0.0,612.4,0.0,0.0,0.0,255.0,-0.0,0.0,1.0347,0.41,0.39
2021-05-02 12:00:00,-375.0,-0.0,1058.6,683.6,0.0,683.6,0.0,0.0,0.0,0.0,-0.0,-375.0,0.6068,0.41,0.39
2021-05-02 13:00:00,-375.0,345.0,866.0,491.0,0.0,491.0,0.0,0.0,0.0,0.0,-0.0,-375.0,0.6068,0.41,0.39
2021-05-02 14:00:00,-375.0,690.0,828.0,453.0,0.0,453.0,0.0,0.0,0.0,0.0,-0.0,-375.0,0.6068,0.41,0.39
2021-05-02 15:00:00,-375.0,1035.0,754.8,379.8,0.0,379.8,0.0,0.0,0.0,0.0,-0.0,-375.0,0.6068,0.41,0.39
2021-05-02 16:00:00,-130.43478260869557,1380.0,944.2347826086955,813.8,0.0,813.8,0.0,0.0,0.0,0.0,-0.0,-130.43478260869557,0.6068,0.41,0.39
2021-05-02 17:00:00,375.0,1500.0,3.0,378.0,0.0,378.0,0.0,0.0,0.0,375.0,-0.0,0.0,1.0347,0.41,0.39
2021-05-02 18:00:00,375.0,1092.391304347826,165.0,540.0,0.0,540.0,0.0,0.0,0.0,375.0,-0.0,0.0,1.0347,0.41,0.39
2021-05-02 19:00:00,375.0,684.7826086956521,541.4,916.4,0.0,916.4,0.0,0.0,0.0,375.0,-0.0,0.0,1.0347,0.41,0.39
2021-05-02 20:00:00,255.0,277.17391304347825,627.0,882.0,0.0,882.0,0.0,0.0,0.0,255.0,-0.0,0.0,1.0347,0.41,0.39
2021-05-02 21:00:00,0.0,-0.0,917.6,917.6,0.0,917.6,0.0,0.0,0.0,0.0,-0.0,0.0,0.6068,0.41,0.39
2021-05-02 22:00:00,0.0,-0.0,743.8,743.8,0.0,743.8,0.0,0.0,0.0,0.0,-0.0,0.0,0.6068,0.41,0.39
2021-05-02 23:00:00,0.0,-0.0,1202.4,1202.4,0.0,1202.4,0.0,0.0,0.0,0.0,-0.0,0.0,0.6068,0.41,0.39
