datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery,battery_discharge,battery_charge_from_solar,battery_charge_from_grid,energy_price,solar_purchase_price,solar_export_price
2021-07-21 00:00:00,-375.0,-0.0,1189.0,814.0,0.0,814.0,0.0,0.0,0.0,0.0,-0.0,-375.0,0.2589,0.41,0.39
2021-07-21 01:00:00,-375.0,345.0,1253.0,878.0,0.0,878.0,0.0,0.0,0.0,0.0,-0.0,-375.0,0.2589,0.41,0.39
2021-07-21 02:00:00,-375.0,690.0,1340.0,965.0,0.0,965.0,0.0,0.0,0.0,0.0,-0.0,-375.0,0.2589,0.41,0.39
2021-07-21 03:00:00,-375.0,1035.0,1340.0,965.0,0.0,965.0,0.0,0.0,0.0,0.0,-0.0,-375.0,0.2589,0.41,0.39
2021-07-21 04:00:00,-130.43478260869557,1380.0,668.4347826086955,538.0,0.0,538.0,0.0,0.0,0.0,0.0,-0.0,-130.43478260869557,0.2589,0.41,0.39
2021-07-21 05:00:00,-0.0,1500.0,764.0,764.0,0.0,764.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2589,0.41,0.39
2021-07-21 06:00:00,-0.0,1500.0,845.0,845.0,0.0,845.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2589,0.41,0.39
2021-07-21 07:00:00,-0.0,1500.0,892.0,892.0,0.0,892.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2589,0.41,0.39
2021-07-21 08:00:00,375.0,1500.0,555.0,930.0,0.0,930.0,0.0,0.0,0.0,375.0,-0.0,0.0,1.0347,0.41,0.39
2021-07-21 09:00:00,375.0,1092.391304347826,789.0,1164.0,0.0,1164.0,0.0,0.0,0.0,375.0,-0.0,0.0,1.0347,0.41,0.39
2021-07-21 10:00:00,375.0,684.7826086956521,889.0,1264.0,0.0,1264.0,0.0,0.0,0.0,375.0,-0.0,0.0,1.0347,0.41,0.39
2021-07-21 11:00:00,255.0,277.17391304347825,1098.0,1353.0,0.0,1353.0,0.0,0.0,0.0,255.0,-0.0,0.0,1.0347,0.41,0.39
2021-07-21 12:00:00,-375.0,-0.0,1481.0,1106.0,0.0,1106.0,0.0,0.0,0.0,0.0,-0.0,-375.0,0.6068,0.41,0.39
2021-07-21 13:00:00,-299.0,345.0,1600.0,1301.0,0.0,1301.0,0.0,0.0,0.0,0.0,-0.0,-299.0,0.6068,0.41,0.39
2021-07-21 14:00:00,-227.0,620.0799999999999,1600.0,1373.0,0.0,1373.0,0.0,0.0,0.0,0.0,-0.0,-227.0,0.6068,0.41,0.39
2021-07-21 15:00:00,-151.0,828.92,1600.0,1449.0,0.0,1449.0,0.0,0.0,0.0,0.0,-0.0,-151.0,0.6068,0.41,0.39
2021-07-21 16:00:00,-212.0,967.8399999999999,1600.0,1388.0,0.0,1388.0,0.0,0.0,0.0,0.0,-0.0,-212.0,0.6068,0.41,0.39
2021-07-21 17:00:00,375.0,1162.8799999999999,1124.0,1499.0,0.0,1499.0,0.0,0.0,0.0,375.0,-0.0,0.0,1.0347,0.41,0.39
2021-07-21 18:00:00,375.0,755.271304347826,835.0,1210.0,0.0,1210.0,0.0,0.0,0.0,375.0,-0.0,0.0,1.0347,0.41,0.39
2021-07-21 19:00:00,319.84959999999995,347.6626086956521,927.1504,1247.0,0.0,1247.0,0.0,0.0,0.0,319.84959999999995,-0.0,0.0,1.0347,0.41,0.39
2021-07-21 20:00:00,0.0,-0.0,1391.0,1391.0,0.0,1391.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0347,0.41,0.39
2021-07-21 21:00:00,0.0,-0.0,1316.0,1316.0,0.0,1316.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.6068,0.41,0.39
2021-07-21 22:00:00,0.0,-0.0,1238.0,1238.0,0.0,1238.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.6068,0.41,0.39
2021-07-21 23:00:00,0.0,-0.0,1024.0,1024.0,0.0,1024.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.6068,0.41,0.39
