datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery,battery_discharge,battery_charge_from_solar,battery_charge_from_grid,energy_price,solar_purchase_price,solar_export_price
2021-01-25 00:00:00,-125.0,-0.0,287.0099087,162.00990869999998,0.0,162.00990869999998,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 00:05:00,-125.0,9.583333333333332,296.6,171.6,0.0,171.6,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 00:10:00,-125.0,19.166666666666664,291.9384615,166.9384615,0.0,166.9384615,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 00:15:00,-125.0,28.749999999999996,283.5307692,158.53076919999998,0.0,158.53076919999998,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 00:20:00,-125.0,38.33333333333333,291.5692308,166.5692308,0.0,166.5692308,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 00:25:00,-125.0,47.91666666666666,282.7,157.7,0.0,157.7,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 00:30:00,-125.0,57.499999999999986,294.10769230000005,169.10769230000002,0.0,169.10769230000002,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 00:35:00,-125.0,67.08333333333331,287.9,162.9,0.0,162.9,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 00:40:00,-125.0,76.66666666666664,283.4230769,158.4230769,0.0,158.4230769,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 00:45:00,-125.0,86.24999999999997,274.3615385,149.3615385,0.0,149.3615385,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 00:50:00,-125.0,95.8333333333333,278.37142859999994,153.37142859999997,0.0,153.37142859999997,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 00:55:00,-125.0,105.41666666666663,281.4076923,156.4076923,0.0,156.4076923,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 01:00:00,-125.0,114.99999999999996,273.1615385,148.1615385,0.0,148.1615385,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 01:05:00,-125.0,124.58333333333329,268.1538462,143.15384619999998,0.0,143.15384619999998,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 01:10:00,-125.0,134.16666666666663,283.44615380000005,158.44615380000002,0.0,158.44615380000002,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 01:15:00,-125.0,143.74999999999997,275.55384619999995,150.55384619999998,0.0,150.55384619999998,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 01:20:00,-125.0,153.33333333333331,272.89230769999995,147.89230769999998,0.0,147.89230769999998,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 01:25:00,-125.0,162.91666666666666,265.67692309999995,140.67692309999998,0.0,140.67692309999998,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 01:30:00,-125.0,172.5,282.66923080000004,157.6692308,0.0,157.6692308,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 01:35:00,-125.0,182.08333333333334,277.0461538,152.0461538,0.0,152.0461538,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 01:40:00,-125.0,191.66666666666669,261.89230769999995,136.89230769999998,0.0,136.89230769999998,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 01:45:00,-125.0,201.25000000000003,264.7076923,139.70769230000002,0.0,139.70769230000002,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 01:50:00,-125.0,210.83333333333337,258.2769231,133.2769231,0.0,133.2769231,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 01:55:00,-125.0,220.4166666666667,268.3538462,143.3538462,0.0,143.3538462,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 02:00:00,-125.0,230.00000000000006,256.8769231,131.8769231,0.0,131.8769231,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
2021-01-25 02:05:00,-125.0,239.5833333333334,260.11538459999997,135.1153846,0.0,135.1153846,0.0,0.0,0.0,0.0,-0.0,-125.0,0.2589,0.41,0.39
