datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery
2021-01-14 00:00:00,-109.42273136545154,-0.0,260.27120406545157,150.8484727,0.0,150.8484727,0.0,0.0,0.0
2021-01-14 00:05:00,-109.09428096545156,8.389076071351283,260.27120406545157,151.17692309999998,0.0,151.17692309999998,0.0,0.0,0.0
2021-01-14 00:10:00,-98.50197326545151,16.752970945369235,260.27120406545157,161.76923080000003,0.0,161.76923080000003,0.0,0.0,0.0
2021-01-14 00:15:00,-106.62505026545153,24.304788895720517,260.27120406545157,153.6461538,0.0,153.6461538,0.0,0.0,0.0
2021-01-14 00:20:00,-115.78658866545155,32.47937608273847,260.27120406545157,144.4846154,0.0,144.4846154,0.0,0.0,0.0
2021-01-14 00:25:00,-101.25691836545155,41.35634788042309,260.27120406545157,159.0142857,0.0,159.0142857,0.0,0.0,0.0
2021-01-14 00:30:00,-124.36351176545153,49.11937828844104,260.27120406545157,135.9076923,0.0,135.9076923,0.0,0.0,0.0
2021-01-14 00:35:00,-114.60197326545153,58.65391419045899,260.27120406545157,145.6692308,0.0,145.6692308,0.0,0.0,0.0
2021-01-14 00:40:00,-107.61735786545157,67.44006547414361,260.27120406545157,152.65384619999998,0.0,152.65384619999998,0.0,0.0,0.0
2021-01-14 00:45:00,-111.85581946545156,75.69072957716156,260.27120406545157,148.41538459999998,0.0,148.41538459999998,0.0,0.0,0.0
2021-01-14 00:50:00,-114.57889636545156,84.26634240284618,260.27120406545157,145.6923077,0.0,145.6923077,0.0,0.0,0.0
2021-01-14 00:55:00,-109.97120406545153,93.05072445753079,260.27120406545157,150.3,0.0,150.3,0.0,0.0,0.0
2021-01-14 01:00:00,-116.15581946545154,101.48185010254875,260.27120406545157,144.1153846,0.0,144.1153846,0.0,0.0,0.0
2021-01-14 01:05:00,-114.17120406545155,110.38712959490003,260.27120406545157,146.1,0.0,146.1,0.0,0.0,0.0
2021-01-14 01:10:00,-137.07120406545152,119.14025523991798,260.2712040654515,123.2,0.0,123.2,0.0,0.0,0.0
2021-01-14 01:15:00,-126.16351176545155,129.6490475516026,260.27120406545157,134.1076923,0.0,134.1076923,0.0,0.0,0.0
2021-01-14 01:20:00,-126.51735786545154,139.32158345362055,260.27120406545157,133.7538462,0.0,133.7538462,0.0,0.0,0.0
2021-01-14 01:25:00,-133.07120406545152,149.0212475566385,260.2712040654515,127.2,0.0,127.2,0.0,0.0,0.0
2021-01-14 01:30:00,-108.94043486545155,159.22337320165647,260.27120406545157,151.3307692,0.0,151.3307692,0.0,0.0,0.0
2021-01-14 01:35:00,-120.79428096545155,167.57547320800776,260.27120406545157,139.4769231,0.0,139.4769231,0.0,0.0,0.0
2021-01-14 01:40:00,-131.01735786545154,176.83636808202573,260.27120406545157,129.2538462,0.0,129.2538462,0.0,0.0,0.0
2021-01-14 01:45:00,-124.57889636545156,186.8810321850437,260.27120406545157,135.6923077,0.0,135.6923077,0.0,0.0,0.0
2021-01-14 01:50:00,-122.68548976545154,196.432080906395,260.27120406545157,137.5857143,0.0,137.5857143,0.0,0.0,0.0
2021-01-14 01:55:00,-126.51735786545154,205.8379684550796,260.27120406545157,133.7538462,0.0,133.7538462,0.0,0.0,0.0
2021-01-14 02:00:00,-131.04043486545154,215.53763255809753,260.27120406545157,129.2307692,0.0,129.2307692,0.0,0.0,0.0
2021-01-14 02:05:00,-127.54043486545154,225.58406589778215,260.27120406545157,132.7307692,0.0,132.7307692,0.0,0.0,0.0
2021-01-14 02:10:00,-129.54812716545155,235.36216590413343,260.27120406545157,130.7230769,0.0,130.7230769,0.0,0.0,0.0
2021-01-14 02:15:00,-134.40966556545155,245.29418898681806,260.27120406545157,125.8615385,0.0,125.8615385,0.0,0.0,0.0
2021-01-14 02:20:00,-129.57120406545155,255.59893001350267,260.27120406545157,130.7,0.0,130.7,0.0,0.0,0.0
2021-01-14 02:25:00,-136.07120406545152,265.5327223251873,260.2712040654515,124.2,0.0,124.2,0.0,0.0,0.0
2021-01-14 02:30:00,-128.67889636545155,275.96484797020526,260.27120406545157,131.5923077,0.0,131.5923077,0.0,0.0,0.0
2021-01-14 02:35:00,-127.87889636545154,285.8302300248899,260.27120406545157,132.3923077,0.0,132.3923077,0.0,0.0,0.0
2021-01-14 02:40:00,-128.82505026545155,295.6342787462412,260.27120406545157,131.4461538,0.0,131.4461538,0.0,0.0,0.0
2021-01-14 02:45:00,-128.75581946545154,305.51086593325914,260.27120406545157,131.5153846,0.0,131.5153846,0.0,0.0,0.0
2021-01-14 02:50:00,-124.24263266545154,315.3821454256104,260.27120406545157,136.0285714,0.0,136.0285714,0.0,0.0,0.0
2021-01-14 02:55:00,-124.72505026545153,324.9074139299617,260.27120406545157,135.5461538,0.0,135.5461538,0.0,0.0,0.0
2021-01-14 03:00:00,-129.70966556545153,334.46966778364634,260.27120406545157,130.5615385,0.0,130.5615385,0.0,0.0,0.0
2021-01-14 03:05:00,-119.07120406545155,344.41407547699765,260.27120406545157,141.2,0.0,141.2,0.0,0.0,0.0
2021-01-14 03:10:00,-125.24812716545154,353.54286778868226,260.27120406545157,135.0230769,0.0,135.0230769,0.0,0.0,0.0
2021-01-14 03:15:00,-127.54263266545152,363.1452242047002,260.27120406545157,132.72857140000002,0.0,132.72857140000002,0.0,0.0,0.0
2021-01-14 03:20:00,-128.24812716545154,372.92349270905146,260.27120406545157,132.0230769,0.0,132.0230769,0.0,0.0,0.0
2021-01-14 03:25:00,-128.57889636545153,382.7558491250694,260.27120406545157,131.69230770000001,0.0,131.69230770000001,0.0,0.0,0.0
2021-01-14 03:30:00,-123.97889636545156,392.61356451308734,260.27120406545157,136.29230769999998,0.0,136.29230769999998,0.0,0.0,0.0
2021-01-14 03:35:00,-122.47889636545156,402.1186132344386,260.27120406545157,137.79230769999998,0.0,137.79230769999998,0.0,0.0,0.0
2021-01-14 03:40:00,-142.51735786545152,411.5086619557899,260.2712040654515,117.75384620000001,0.0,117.75384620000001,0.0,0.0,0.0
