,date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge,0_8_max_net_load_after_pv,12_17_max_net_load_after_pv,8_10_min_net_load_after_pv,8_12_min_net_load_after_pv,17_21_min_net_load_after_pv,total_pv_production_kWh,storage_per_kWh_revenue,2cd_complete
567,2020-09-06,False,True,0.41,340,1000,250,opt,1,94.13846154,-0.0,94.13846154,55.75116512538545,-790.8964932411254,-790.8964932411254,-762.8300898328436,0.0,0.0,28.06640340828187,841.9921022484561,-3765.5384615999997,-3765.5384615999997,-2230.0466050154178,0.0,1535.491856584582,-0.1549684589974769,0.0,-0.0,57.64615385,94.13846154,49.26153846,37.46923077,34.43076923,0.0,0.02806640340828187,0
568,2020-09-07,False,True,0.41,340,1000,250,opt,1,376.8692308,-0.0,376.8692308,184.9155305221771,-2865.4815320494226,-2865.4815320494226,-2358.4438269713482,0.0,0.0,507.0377050780744,15211.131152342232,-15074.769232,-15074.769232,-7396.621220887084,0.0,7678.148011112917,0.10064621829285136,0.0,-0.0,127.77857140000002,314.1615385,295.83076919999996,184.73076919999997,62.97692308,0.0,0.5070377050780744,0
569,2020-09-08,False,True,0.41,340,1000,250,opt,1,403.9384615,-0.0,403.9384615,211.4854616692653,-3271.3354302417497,-3271.3354302417497,-2749.3936236285967,0.0,0.0,521.941806613153,15658.254198394588,-16157.53846,-16157.53846,-8459.418466770612,0.0,7698.119993229388,0.10402502400635227,0.0,-0.0,186.79230769999998,326.0,295.4230769,175.9230769,70.75384615,0.0,0.5219418066131529,0
570,2020-09-09,False,True,0.41,340,1000,250,opt,1,361.5692308,-0.0,361.5692308,196.05854066162294,-3118.644099780652,-3118.644099780652,-2622.6791236384215,0.0,0.0,495.9649761422306,14878.949284266919,-14462.769232,-14462.769232,-7842.341626464918,0.0,6620.427605535083,0.09026199248798106,0.0,-0.0,208.0615385,349.2076923,271.8923077,157.89230769999998,76.03846154,0.0,0.4959649761422306,0
571,2020-09-10,False,True,0.41,340,1000,250,opt,1,390.31428569999997,-0.0,390.31428569999997,210.15497214549043,-3171.671733897279,-3171.671733897279,-2670.468489194166,0.0,0.0,501.2032447031129,15036.097341093388,-15612.571428,-15612.571428,-8406.198885819616,0.0,7206.372542180383,0.09584201483700716,0.0,-0.0,135.1923077,355.2461538,299.8384615,184.0692308,62.22857143,0.0,0.5012032447031128,0
572,2020-09-11,False,True,0.41,340,1000,250,opt,1,441.90769230000006,-0.0,441.90769230000006,208.27568872394073,-3150.3786678334445,-3150.3786678334445,-2619.1916978001236,0.0,0.0,531.1869700333209,15935.609100999627,-17676.307692000002,-17676.307692000002,-8331.027548957629,0.0,9345.280143042373,0.11806913899627913,0.0,-0.0,172.6692308,317.7461538,318.35384619999996,199.6384615,49.77692308,0.0,0.5311869700333209,0
573,2020-09-12,False,True,0.41,340,1000,250,opt,1,190.5,-0.0,190.5,105.21180969448972,-1503.531044022854,-1503.531044022854,-1302.0807640135583,0.0,0.0,201.45028000929574,6043.508400278872,-7620.0,-7620.0,-4208.472387779589,0.0,3411.5276122204114,-0.01563964732882861,0.0,-0.0,64.66153846,172.4230769,155.4384615,145.9384615,43.26153846,0.0,0.20145028000929574,0
574,2020-09-13,False,True,0.41,340,1000,250,opt,1,111.72307690000001,-0.0,111.72307690000001,77.16733165191985,-1077.2816067054823,-1077.2816067054823,-975.0077686223117,0.0,0.0,102.27383808317063,3068.215142495119,-4468.923076,-4468.923076,-3086.6932660767943,0.0,1382.2298099232057,-0.09967894754287998,0.0,-0.0,60.72666667,109.1692308,78.9,78.9,18.42307692,0.0,0.10227383808317063,0
575,2020-09-14,False,True,0.41,340,1000,250,opt,1,370.4307692,-0.0,370.4307692,193.3714725623105,-2831.9388327591923,-2831.9388327591923,-2381.6272783343275,0.0,0.0,450.3115544248649,13509.346632745946,-14817.230768,-14817.230768,-7734.8589024924195,0.0,7082.37186550758,0.0836178100359819,0.0,-0.0,123.92307690000001,370.4307692,263.53846150000004,175.4307692,42.33846154,0.0,0.45031155442486487,0
576,2020-09-15,False,True,0.41,340,1000,250,opt,1,337.9307692,-0.0,337.9307692,174.50298662004465,-2758.5650248474954,-2758.5650248474954,-2269.757462996249,0.0,0.0,488.8075618512462,14664.226855537385,-13517.230768,-13517.230768,-6980.119464801786,0.0,6537.111303198213,0.08803982043763403,0.0,-0.0,52.54615385,306.3,248.25384619999997,180.3538462,46.36923077,0.0,0.4888075618512462,0
577,2020-09-16,False,True,0.41,340,1000,250,opt,1,418.3153846,-0.0,418.3153846,205.7985824113241,-3083.477748185841,-3083.477748185841,-2546.9290527175567,0.0,0.0,536.5486954682842,16096.460864048528,-16732.615384,-16732.615384,-8231.943296452964,0.0,8500.672087547036,0.11306216831155691,0.0,-0.0,153.96923080000002,345.9461538,338.3230769,232.36153849999997,46.18571429,0.0,0.5365486954682842,0
578,2020-09-17,False,True,0.41,340,1000,250,opt,1,404.9461538,-0.0,404.9461538,192.2797031662119,-2934.4375937910618,-2934.4375937910618,-2423.353183505903,0.0,0.0,511.0844102851588,15332.532308554764,-16197.846152,-16197.846152,-7691.188126648476,0.0,8506.658025351524,0.10765887073015468,0.0,-0.0,120.7615385,310.1076923,281.7,147.8769231,42.25384615,0.0,0.5110844102851588,0
579,2020-09-18,False,True,0.41,340,1000,250,opt,1,399.4923077,-0.0,399.4923077,200.76412088083327,-3008.376267742303,-3008.376267742303,-2478.216289214043,0.0,0.0,530.1599785282597,15904.79935584779,-15979.692308000002,-15979.692308000002,-8030.564835233331,0.0,7949.1274727666705,0.10765032751758374,0.0,-0.0,119.1,374.33076919999996,330.7615385,214.1692308,47.66153846,0.0,0.5301599785282597,0
580,2020-09-19,False,True,0.41,340,1000,250,opt,1,325.6307692,-0.0,325.6307692,163.19877603981803,-2473.5202576844795,-2473.5202576844795,-2046.7130379608973,0.0,0.0,426.8072197235822,12804.216591707465,-13025.230768,-13025.230768,-6527.951041592722,0.0,6497.279726407278,0.07374951635296179,0.0,-0.0,121.6,285.66923080000004,241.08461540000002,154.44615380000002,34.78461538,0.0,0.4268072197235822,0
581,2020-09-20,False,True,0.41,340,1000,250,opt,1,57.03076923,-0.0,57.03076923,44.10656499,-659.4911373683735,-659.4911373683735,-633.378630255969,0.0,0.0,26.1125071124045,783.375213372135,-2281.2307692,-2281.2307692,-1764.2625996000002,0.0,516.9681695999998,-0.20192151123303037,0.0,-0.0,48.22307692,57.03076923,40.86923077,40.44615385,31.74615385,0.0,0.026112507112404502,0
582,2020-09-21,False,True,0.41,340,1000,250,opt,1,416.1153846,-0.0,416.1153846,201.03232750983602,-2964.9250327868444,-2964.9250327868444,-2467.428130055516,0.0,0.0,497.49690273132865,14924.907081939858,-16644.615384,-16644.615384,-8041.293100393441,0.0,8603.32228360656,0.10544776151019497,0.0,-0.0,122.0357143,358.01538460000006,285.6923077,242.3538462,39.32307692,0.0,0.4974969027313286,0
583,2020-09-22,False,True,0.41,340,1000,250,opt,1,48.46153846,-0.0,48.46153846,40.41398152791161,-560.0357267813788,-560.0357267813788,-535.6017033425718,0.0,0.0,24.434023438807003,733.0207031642101,-1938.4615383999999,-1938.4615383999999,-1616.5592611164643,0.0,321.90227728353557,-0.21687781547177853,0.0,-0.0,48.26428571,48.46153846,29.93076923,29.93076923,29.97692308,0.0,0.024434023438807004,0
584,2020-09-23,False,True,0.41,340,1000,250,opt,1,367.9,-0.0,367.9,196.55954419273945,-2952.5935067041673,-2952.5935067041673,-2483.0589119425795,0.0,0.0,469.53459476158787,14086.037842847636,-14716.0,-14716.0,-7862.381767709578,0.0,6853.618232290422,0.08616379788902973,0.0,-0.0,117.0230769,362.9538462,257.6571429,192.9,48.4,0.0,0.4695345947615879,0
585,2020-09-24,False,True,0.41,340,1000,250,opt,1,359.0,-0.0,359.0,185.96166513376,-2906.0573191944686,-2906.0573191944686,-2405.9247832717656,0.0,0.0,500.132535922703,15003.97607768109,-14360.0,-14360.0,-7438.4666053504,0.0,6921.5333946496,0.09346151510926703,0.0,-0.0,122.1,316.98461539999994,231.36153849999997,200.60769230000002,39.33846154,0.0,0.500132535922703,0
586,2020-09-25,False,True,0.41,340,1000,250,opt,1,383.1846154,-0.0,383.1846154,187.3577655048142,-2859.3536904097955,-2859.3536904097955,-2401.5269043547232,0.0,0.0,457.82678605507226,13734.803581652168,-15327.384616,-15327.384616,-7494.310620192568,0.0,7833.073995807431,0.09102283953222168,0.0,-0.0,119.7692308,345.0923077,230.4142857,208.15384619999998,41.1,0.0,0.45782678605507227,0
587,2020-09-26,False,True,0.41,340,1000,250,opt,1,181.6230769,-0.0,181.6230769,104.5260967549857,-1482.512135731764,-1482.512135731764,-1289.5559279432432,0.0,0.0,192.95620778852071,5788.686233655621,-7264.923076,-7264.923076,-4181.043870199428,0.0,3083.879205800572,-0.02332442005240276,0.0,-0.0,131.6461538,181.6230769,130.5615385,130.5615385,34.50769231,0.0,0.1929562077885207,0
588,2020-09-27,False,True,0.41,340,1000,250,opt,1,370.7538462,-0.0,370.7538462,191.5891479813007,-2925.8567557734414,-2925.8567557734414,-2435.608275365709,0.0,0.0,490.2484804077326,14707.454412231978,-14830.153848,-14830.153848,-7663.565919252028,0.0,7166.587928747972,0.09313512293194615,0.0,-0.0,121.92857140000001,315.2,257.6,196.2153846,47.58461538,0.0,0.4902484804077326,0
