datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery
2020-08-16 01:10:00,-9.072781964165262,4.764799259577879,49.895858884165264,40.82307692,0.0,40.82307692,0.0,0.0,0.0
2020-08-16 01:15:00,2.1327125458347425,5.460379210163882,49.89585888416526,52.02857143,0.0,52.02857143,0.0,0.0,0.0
2020-08-16 01:20:00,2.7656795758347457,5.267198725939721,49.89585888416526,52.66153846,0.0,52.66153846,0.0,0.0,0.0
2020-08-16 01:25:00,-1.5189358041652623,5.016684271606864,49.89585888416526,48.37692308,0.0,48.37692308,0.0,0.0,0.0
2020-08-16 01:30:00,-8.788166574165263,5.133136016592867,49.895858884165264,41.10769231,0.0,41.10769231,0.0,0.0,0.0
2020-08-16 01:35:00,-11.180474264165259,5.806895453945537,49.895858884165264,38.71538462,0.0,38.71538462,0.0,0.0,0.0
2020-08-16 01:40:00,-1.0881665741652595,6.66406514753154,49.89585888416526,48.80769231,0.0,48.80769231,0.0,0.0,0.0
2020-08-16 01:45:00,-1.188166574165261,6.747491251550876,49.89585888416526,48.70769231,0.0,48.70769231,0.0,0.0,0.0
2020-08-16 01:50:00,-8.20355119416526,6.83858402223688,49.895858884165264,41.69230769,0.0,41.69230769,0.0,0.0,0.0
2020-08-16 01:55:00,-7.380474264165261,7.467522947122883,49.89585888416526,42.51538462,0.0,42.51538462,0.0,0.0,0.0
2020-08-16 02:00:00,-7.334320424165258,8.033359307375553,49.89585888416526,42.56153846,0.0,42.56153846,0.0,0.0,0.0
2020-08-16 02:05:00,-6.218935804165258,8.595657206561556,49.89585888416526,43.67692308,0.0,43.67692308,0.0,0.0,0.0
2020-08-16 02:10:00,-3.726628114165261,9.072442284880893,49.89585888416526,46.16923077,0.0,46.16923077,0.0,0.0,0.0
2020-08-16 02:15:00,-3.51124350416526,9.35815044030023,49.89585888416526,46.38461538,0.0,46.38461538,0.0,0.0,0.0
2020-08-16 02:20:00,-11.172781964165264,9.627345775619567,49.895858884165264,38.72307692,0.0,38.72307692,0.0,0.0,0.0
2020-08-16 02:25:00,-7.388166574165257,10.48392572620557,49.89585888416526,42.50769231,0.0,42.50769231,0.0,0.0,0.0
2020-08-16 02:30:00,-0.27278196416525713,11.050351830224907,49.89585888416526,49.62307692,0.0,49.62307692,0.0,0.0,0.0
2020-08-16 02:35:00,1.8755696858347406,11.071265114144243,49.89585888416526,51.77142857,0.0,51.77142857,0.0,0.0,0.0
2020-08-16 02:40:00,-12.93432042416526,10.901376555644719,49.895858884165264,36.96153846,0.0,36.96153846,0.0,0.0,0.0
2020-08-16 02:45:00,-9.04970503416526,11.893007788164056,49.895858884165264,40.84615385,0.0,40.84615385,0.0,0.0,0.0
2020-08-16 02:50:00,-3.003551194165257,12.586818507450058,49.89585888416526,46.89230769,0.0,46.89230769,0.0,0.0,0.0
2020-08-16 02:55:00,-0.34970503416525656,12.817090765669395,49.89585888416526,49.54615385,0.0,49.54615385,0.0,0.0,0.0
2020-08-16 03:00:00,-10.003551194165258,12.843901484955397,49.895858884165264,39.89230769,0.0,39.89230769,0.0,0.0,0.0
2020-08-16 03:05:00,-6.280474264165259,13.610840409841401,49.89585888416526,43.61538462,0.0,43.61538462,0.0,0.0,0.0
2020-08-16 03:10:00,-11.580474264165257,14.092343436760737,49.895858884165264,38.31538462,0.0,38.31538462,0.0,0.0,0.0
2020-08-16 03:15:00,-8.28047426416526,14.980179797013408,49.895858884165264,41.61538462,0.0,41.61538462,0.0,0.0,0.0
2020-08-16 03:20:00,-10.488166574165259,15.615016157266078,49.895858884165264,39.40769231,0.0,39.40769231,0.0,0.0,0.0
2020-08-16 03:25:00,0.9656795758347414,16.41910892795208,49.89585888416526,50.86153846,0.0,50.86153846,0.0,0.0,0.0
2020-08-16 03:30:00,-4.880474264165261,16.331637951880094,49.89585888416526,45.01538462,0.0,45.01538462,0.0,0.0,0.0
2020-08-16 03:35:00,-9.457397344165262,16.7058076454661,49.895858884165264,40.43846154,0.0,40.43846154,0.0,0.0,0.0
2020-08-16 03:40:00,-12.39585888416526,17.430874775185437,49.895858884165264,37.5,0.0,37.5,0.0,0.0,0.0
2020-08-16 03:45:00,1.0441411158347407,18.381223956304773,49.89585888416526,50.94,0.0,50.94,0.0,0.0,0.0
2020-08-16 03:50:00,-1.003551194165257,18.28664595668206,49.89585888416526,48.89230769,0.0,48.89230769,0.0,0.0,0.0
2020-08-16 03:55:00,-8.380474264165262,18.363584881568066,49.895858884165264,41.51538462,0.0,41.51538462,0.0,0.0,0.0
2020-08-16 04:00:00,-10.66508965416526,19.0060879084874,49.895858884165264,39.23076923,0.0,39.23076923,0.0,0.0,0.0
2020-08-16 04:05:00,-8.426628114165258,19.823744781973407,49.895858884165264,41.46923077,0.0,41.46923077,0.0,0.0,0.0
2020-08-16 04:10:00,-3.695858884165257,20.469786270726075,49.89585888416526,46.2,0.0,46.2,0.0,0.0,0.0
2020-08-16 04:15:00,0.7964488058347428,20.753135451845413,49.89585888416526,50.69230769,0.0,50.69230769,0.0,0.0,0.0
2020-08-16 04:20:00,-12.595858884165263,20.680993349867627,49.895858884165264,37.3,0.0,37.3,0.0,0.0,0.0
2020-08-16 04:25:00,-9.095858884165263,21.646675864320297,49.895858884165264,40.8,0.0,40.8,0.0,0.0,0.0
2020-08-16 04:30:00,-7.788166574165262,22.344025045439633,49.89585888416526,42.10769231,0.0,42.10769231,0.0,0.0,0.0
2020-08-16 04:35:00,-5.565089654165258,22.941117816125637,49.89585888416526,44.33076923,0.0,44.33076923,0.0,0.0,0.0
2020-08-16 04:40:00,-12.649705034165262,23.36777468961164,49.895858884165264,37.24615385,0.0,37.24615385,0.0,0.0,0.0
2020-08-16 04:45:00,-5.518935804165262,24.33758540889764,49.89585888416526,44.37692308,0.0,44.37692308,0.0,0.0,0.0
2020-08-16 04:50:00,-12.942012734165264,24.76070382055031,49.895858884165264,36.95384615,0.0,36.95384615,0.0,0.0,0.0
2020-08-16 04:55:00,-8.195858884165258,25.752924796836314,49.895858884165264,41.7,0.0,41.7,0.0,0.0,0.0
2020-08-16 05:00:00,-7.288166574165262,26.38127397795565,49.89585888416526,42.60769231,0.0,42.60769231,0.0,0.0,0.0
2020-08-16 05:05:00,3.5612839758347405,26.94003341530832,49.89585888416526,53.45714286,0.0,53.45714286,0.0,0.0,0.0
2020-08-16 05:10:00,1.9887564958347426,26.617453345033436,49.89585888416526,51.88461538,0.0,51.88461538,0.0,0.0,0.0
2020-08-16 05:15:00,-10.180474264165259,26.437312358091884,49.895858884165264,39.71538462,0.0,39.71538462,0.0,0.0,0.0
2020-08-16 05:20:00,-8.41124350416526,27.21781538501122,49.895858884165264,41.48461538,0.0,41.48461538,0.0,0.0,0.0
2020-08-16 05:25:00,-2.672781964165263,27.862677386997223,49.89585888416526,47.22307692,0.0,47.22307692,0.0,0.0,0.0
2020-08-16 05:30:00,-1.0387160241652564,28.06759067091656,49.89585888416526,48.85714286,0.0,48.85714286,0.0,0.0,0.0
2020-08-16 05:35:00,-10.418935804165262,28.147225566102563,49.895858884165264,39.47692308,0.0,39.47692308,0.0,0.0,0.0
2020-08-16 05:40:00,-8.91124350416526,28.9460106444219,49.895858884165264,40.98461538,0.0,40.98461538,0.0,0.0,0.0
2020-08-16 05:45:00,-11.757397344165259,29.629205979741236,49.895858884165264,38.13846154,0.0,38.13846154,0.0,0.0,0.0
2020-08-16 05:50:00,-9.403551194165264,30.530606442793907,49.895858884165264,40.49230769,0.0,40.49230769,0.0,0.0,0.0
2020-08-16 05:55:00,-6.834320424165258,31.25154536767991,49.89585888416526,43.06153846,0.0,43.06153846,0.0,0.0,0.0
2020-08-16 06:00:00,2.86567957583474,31.77550993353258,49.89585888416526,52.76153846,0.0,52.76153846,0.0,0.0,0.0
2020-08-16 06:05:00,0.20414111583474437,31.515937508185228,49.89585888416526,50.1,0.0,50.1,0.0,0.0,0.0
2020-08-16 06:10:00,-6.265089654165261,31.497446465084256,49.89585888416526,43.63076923,0.0,43.63076923,0.0,0.0,0.0
2020-08-16 06:15:00,-9.649705034165262,31.977770005236927,49.895858884165264,40.24615385,0.0,40.24615385,0.0,0.0,0.0
2020-08-16 06:20:00,2.350294965834742,32.71758072452293,49.89585888416526,52.24615385,0.0,52.24615385,0.0,0.0,0.0
2020-08-16 06:25:00,0.2733718858347416,32.50469168776254,49.89585888416526,50.16923077,0.0,50.16923077,0.0,0.0,0.0
2020-08-16 06:30:00,1.1656795758347442,32.479929741581856,49.89585888416526,51.06153846,0.0,51.06153846,0.0,0.0,0.0
2020-08-16 06:35:00,-9.945858884165258,32.37434282348088,49.895858884165264,39.95,0.0,39.95,0.0,0.0,0.0
2020-08-16 06:40:00,-9.572781964165262,33.136858671266886,49.895858884165264,40.32307692,0.0,40.32307692,0.0,0.0,0.0
2020-08-16 06:45:00,-4.411243504165259,33.87077195518622,49.89585888416526,45.48461538,0.0,45.48461538,0.0,0.0,0.0
2020-08-16 06:50:00,-0.46508965416525694,34.208967290505555,49.89585888416526,49.43076923,0.0,49.43076923,0.0,0.0,0.0
2020-08-16 06:55:00,-1.2958588841652583,34.24462416399156,49.89585888416526,48.6,0.0,48.6,0.0,0.0,0.0
2020-08-16 07:00:00,-4.638716024165258,34.343973345110896,49.89585888416526,45.25714286,0.0,45.25714286,0.0,0.0,0.0
2020-08-16 07:05:00,-4.66508965416526,34.6996082402969,49.89585888416526,45.23076923,0.0,45.23076923,0.0,0.0,0.0
2020-08-16 07:10:00,-5.967287454165262,35.0572651137829,49.89585888416526,43.92857143,0.0,43.92857143,0.0,0.0,0.0
2020-08-16 07:15:00,-4.388166574165257,35.51475715193557,49.89585888416526,45.50769231,0.0,45.50769231,0.0,0.0,0.0
2020-08-16 07:20:00,-10.172781964165264,35.85118325595491,49.895858884165264,39.72307692,0.0,39.72307692,0.0,0.0,0.0
2020-08-16 07:25:00,-1.4112435041652587,36.63109653987424,49.89585888416526,48.48461538,0.0,48.48461538,0.0,0.0,0.0
2020-08-16 07:30:00,-3.8035511941652613,36.73929187519358,49.89585888416526,46.09230769,0.0,46.09230769,0.0,0.0,0.0
2020-08-16 07:35:00,-10.365089654165264,37.03089746674625,49.895858884165264,39.53076923,0.0,39.53076923,0.0,0.0,0.0
2020-08-16 07:40:00,-9.52662811416526,37.82555434023225,49.895858884165264,40.36923077,0.0,40.36923077,0.0,0.0,0.0
2020-08-16 07:45:00,-4.195858884165257,38.55592916231826,49.89585888416526,45.7,0.0,45.7,0.0,0.0,0.0
2020-08-16 07:50:00,0.1887564958347454,38.877611676770925,49.89585888416526,50.08461538,0.0,50.08461538,0.0,0.0,0.0
2020-08-16 07:55:00,-9.403551194165264,38.86051416809024,49.895858884165264,40.49230769,0.0,40.49230769,0.0,0.0,0.0
2020-08-16 08:00:00,-0.0,39.58145309297625,41.61538462,41.61538462,0.0,41.61538462,0.0,0.0,0.0
2020-08-16 08:05:00,-0.0,39.58145309297625,42.8,42.8,0.0,42.8,0.0,0.0,0.0
2020-08-16 08:10:00,-0.0,39.58145309297625,49.2,49.2,0.0,49.2,0.0,0.0,0.0
2020-08-16 08:15:00,-0.0,39.58145309297625,49.32307692,49.32307692,0.0,49.32307692,0.0,0.0,0.0
2020-08-16 08:20:00,-0.0,39.58145309297625,39.9,39.9,0.0,39.9,0.0,0.0,0.0
2020-08-16 08:25:00,-0.0,39.58145309297625,41.30769231,41.30769231,0.0,41.30769231,0.0,0.0,0.0
2020-08-16 08:30:00,-0.0,39.58145309297625,42.80769231,42.80769231,0.0,42.80769231,0.0,0.0,0.0
2020-08-16 08:35:00,-0.0,39.58145309297625,43.2,43.2,0.0,43.2,0.0,0.0,0.0
2020-08-16 08:40:00,-0.0,39.58145309297625,39.28571429,39.28571429,0.0,39.28571429,0.0,0.0,0.0
2020-08-16 08:45:00,-0.0,39.58145309297625,46.16153846,46.16153846,0.0,46.16153846,0.0,0.0,0.0
2020-08-16 08:50:00,-0.0,39.58145309297625,46.52307692,46.52307692,0.0,46.52307692,0.0,0.0,0.0
2020-08-16 08:55:00,-0.0,39.58145309297625,41.47692308,41.47692308,0.0,41.47692308,0.0,0.0,0.0
2020-08-16 09:00:00,-0.0,39.58145309297625,39.81538462,39.81538462,0.0,39.81538462,0.0,0.0,0.0
2020-08-16 09:05:00,53.34285714,39.58145309297625,-0.0,53.34285714,0.0,53.34285714,0.0,0.0,0.0
2020-08-16 09:10:00,50.95384615,34.74967255493277,-0.0,50.95384615,0.0,50.95384615,0.0,0.0,0.0
2020-08-16 09:15:00,-0.0,30.13428793989654,40.96923077,40.96923077,0.0,40.96923077,0.0,0.0,0.0
2020-08-16 09:20:00,40.63076923,30.13428793989654,-0.0,40.63076923,0.0,40.63076923,0.0,0.0,0.0
2020-08-16 09:25:00,-0.0,26.4539646400777,49.72307692,49.72307692,0.0,49.72307692,0.0,0.0,0.0
2020-08-16 09:30:00,-0.0,26.4539646400777,49.0,49.0,0.0,49.0,0.0,0.0,0.0
2020-08-16 09:35:00,-0.0,26.4539646400777,46.03571429,46.03571429,0.0,46.03571429,0.0,0.0,0.0
2020-08-16 09:40:00,-0.0,26.4539646400777,42.52307692,42.52307692,0.0,42.52307692,0.0,0.0,0.0
2020-08-16 09:45:00,-0.0,26.4539646400777,43.07692308,43.07692308,0.0,43.07692308,0.0,0.0,0.0
2020-08-16 09:50:00,-0.0,26.4539646400777,42.0,42.0,0.0,42.0,0.0,0.0,0.0
2020-08-16 09:55:00,51.76923077,26.4539646400777,-0.0,51.76923077,0.0,51.76923077,0.0,0.0,0.0
2020-08-16 10:00:00,-0.0,21.764722722505237,47.5,47.5,0.0,47.5,0.0,0.0,0.0
2020-08-16 10:05:00,-0.0,21.764722722505237,42.47692308,42.47692308,0.0,42.47692308,0.0,0.0,0.0
2020-08-16 10:10:00,-0.0,21.764722722505237,38.90769231,38.90769231,0.0,38.90769231,0.0,0.0,0.0
2020-08-16 10:15:00,-0.0,21.764722722505237,48.34615385,48.34615385,0.0,48.34615385,0.0,0.0,0.0
2020-08-16 10:20:00,-0.0,21.764722722505237,48.42307692,48.42307692,0.0,48.42307692,0.0,0.0,0.0
