datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery
2020-04-11 00:00:00,-250.0,-0.0,1144.0,894.0,0.0,894.0,0.0,0.0,0.0
2020-04-11 01:00:00,-250.0,230.0,1224.0,974.0,0.0,974.0,0.0,0.0,0.0
2020-04-11 02:00:00,-250.0,460.0,1204.0,954.0,0.0,954.0,0.0,0.0,0.0
2020-04-11 03:00:00,-250.0,690.0,1208.0,958.0,0.0,958.0,0.0,0.0,0.0
2020-04-11 04:00:00,-79.99999999999996,920.0,800.0,720.0,0.0,720.0,0.0,0.0,0.0
2020-04-11 05:00:00,-6.400000000000072,993.5999999999999,732.4000000000001,726.0,0.0,726.0,0.0,0.0,0.0
2020-04-11 06:00:00,-0.512000000000068,999.4879999999999,722.5120000000001,725.0,3.0,722.0,3.0,0.0,0.0
2020-04-11 07:00:00,-0.04096000000008981,999.95904,840.04096,882.0,42.0,840.0,42.0,0.0,0.0
2020-04-11 08:00:00,250.0,999.9967232,562.0,872.0,60.0,812.0,60.0,0.0,0.0
2020-04-11 09:00:00,250.0,728.2575927652174,798.0,1168.0,120.0,1048.0,120.0,0.0,0.0
2020-04-11 10:00:00,250.0,456.5184623304348,564.0,1040.0,226.0,814.0,226.0,0.0,0.0
2020-04-11 11:00:00,184.77933189565215,184.77933189565215,841.2206681043479,1233.0,207.0,1026.0,207.0,0.0,0.0
2020-04-11 12:00:00,-250.0,-16.067767990926257,1048.0,954.0,156.0,798.0,156.0,0.0,0.0
2020-04-11 13:00:00,-250.0,213.93223200907374,992.0,1173.0,431.0,742.0,431.0,0.0,0.0
2020-04-11 14:00:00,-250.0,443.93223200907374,1266.0,1342.0,326.0,1016.0,326.0,0.0,0.0
2020-04-11 15:00:00,-250.0,673.9322320090737,1372.0,1202.0,80.0,1122.0,80.0,0.0,0.0
2020-04-11 16:00:00,-96.06776799092631,903.9322320090737,1098.0677679909263,1197.0,195.0,1002.0,195.0,0.0,0.0
2020-04-11 17:00:00,250.0,992.3145785607259,908.0,1165.0,7.0,1158.0,7.0,0.0,0.0
2020-04-11 18:00:00,250.0,720.5754481259432,784.0,1049.0,15.0,1034.0,15.0,0.0,0.0
2020-04-11 19:00:00,250.0,448.8363176911606,866.0,1116.0,0.0,1116.0,0.0,0.0,0.0
2020-04-11 20:00:00,177.097187256378,177.097187256378,698.902812743622,876.0,0.0,876.0,0.0,0.0,0.0
2020-04-11 21:00:00,0.0,-15.399755413598086,1144.0,1144.0,0.0,1144.0,0.0,0.0,0.0
2020-04-11 22:00:00,0.0,-15.399755413598086,944.0,944.0,0.0,944.0,0.0,0.0,0.0
2020-04-11 23:00:00,0.0,-15.399755413598086,1028.0,1028.0,0.0,1028.0,0.0,0.0,0.0
