,date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge
0,2020-03-16,True,True,0.41,340,400,100,2cd,1,2881.0,-2977.0,1654.0,1654.0000569881695,-23047.9378,-10890.5644,-10414.733295897873,12157.3734,364721.20200000005,475.8311041021262,14274.933123063784,-115240.0,-66160.0,-66160.00227952679,49080.0,-0.002279526786878705,0.1865271760396721,783.7882096088458,-96.8775232317263
1,2020-03-17,True,True,0.41,340,400,100,2cd,1,3564.0,-2809.0,1660.0,1660.016384,-24679.7444,-12274.1086,-11696.211054543652,12405.6358,372169.07399999996,577.8975454563479,17336.926363690436,-142560.0,-66400.0,-66400.65536,76160.0,-0.6553600000042934,0.23554984398865894,1099.6330092027442,-145.3155544278844
2,2020-03-18,True,True,0.41,340,400,100,2cd,1,2061.0,-2783.0,1658.0,1558.0,-21180.242000000002,-9607.8144,-9131.97798175105,11572.4276,347172.828,475.8364182489495,14275.092547468485,-82440.0,-66320.0,-62320.0,16120.0,4000.0,0.2520858047706154,1556.7647368922555,-96.88117403634678
3,2020-03-19,True,True,0.41,340,400,100,2cd,1,1653.0,-2746.0,1012.0,912.0,-15497.4996,-6300.2739999999985,-5926.507118141477,9197.2256,275916.768,373.7668818585226,11213.006455755676,-66120.0,-40480.0,-36480.0,25640.0,4000.0,0.20356700846402556,2734.621939720104,-48.441037730147215
4,2020-03-20,True,True,0.41,340,400,100,2cd,1,1427.0,-2804.0,972.0,872.0,-15235.138600000002,-5851.1872,-5477.420319501906,9383.951400000002,281518.54200000013,373.7668804980931,11213.006414942793,-57080.0,-38880.0,-34880.0,18200.0,4000.0,0.20356700780741946,2960.0419406091246,-48.4410367955356
5,2020-03-21,True,True,0.41,340,400,100,2cd,1,1534.0,-2599.0,1222.0,1122.0,-16343.2508,-8004.2636,-7652.952153592273,8338.9872,250169.616,351.31144640772715,10539.34339223181,-61360.0,-48880.0,-44880.0,12480.0,4000.0,0.19268516696120108,1988.159013885547,-37.78411360750233
6,2020-03-22,True,True,0.41,340,400,100,2cd,1,1172.0,-2664.0,806.0,906.0,-9834.1265,-5464.160400000002,-4988.323522608765,4369.9661,131098.98299999998,475.83687739123525,14275.106321737056,-46880.0,-32240.0,-36240.0,14640.0,-4000.0,0.1170406544104694,2559.0644368495427,-96.88148946586594
7,2020-04-06,True,True,0.41,340,400,100,2cd,1,1982.0,-2300.0,1172.0,1072.0,-14098.2394,-7416.160599999998,-6838.2538052069,6682.078799999998,200462.364,577.906794793098,17337.20384379294,-79280.0,-46880.0,-42880.0,32400.0,4000.0,0.2995087904786846,1610.5269664279722,-145.32190708854247
8,2020-04-07,True,True,0.41,340,400,100,2cd,1,1753.0,-2763.0,1552.0,1652.0,-19039.1088,-8566.8236,-8274.712718264667,10472.285200000002,314168.55600000004,292.11088173533244,8763.326452059973,-70120.0,-62080.0,-66080.0,8040.0,-4000.0,0.0074934151499945765,1791.8039436167908,-9.688674659271204
9,2020-04-08,True,True,0.41,340,400,100,2cd,1,1342.0,-2683.0,1230.0,1330.0,-14913.468,-6497.8822,-6226.185317955339,8415.585799999999,252467.574,271.6968820446609,8150.906461339828,-53680.0,-49200.0,-53200.0,4480.0,-4000.0,-0.009119666110093294,3010.799444368696,-0.000584125217328051
