datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery
2020-07-19 00:00:00,-200.0,-0.0,1044.0,844.0,0.0,844.0,0.0,0.0,0.0
2020-07-19 01:00:00,-200.0,184.0,880.0,680.0,0.0,680.0,0.0,0.0,0.0
2020-07-19 02:00:00,-31.999999999999986,368.0,762.0,730.0,0.0,730.0,0.0,0.0,0.0
2020-07-19 03:00:00,-2.5599999999999845,397.44,760.56,758.0,0.0,758.0,0.0,0.0,0.0
2020-07-19 04:00:00,-0.20480000000002718,399.79519999999997,794.2048,794.0,0.0,794.0,0.0,0.0,0.0
2020-07-19 05:00:00,-0.016384000000035925,399.983616,708.016384,708.0,0.0,708.0,0.0,0.0,0.0
2020-07-19 06:00:00,-0.001310720000002874,399.99868928,746.4033107199999,763.4019999999999,17.0,746.4019999999999,17.0,0.0,0.0
2020-07-19 07:00:00,-0.00010485759998069,399.9998951424,630.4801048576,747.48,117.0,630.48,117.0,0.0,0.0
2020-07-19 08:00:00,200.0,399.999991611392,354.3939999999999,876.3939999999999,322.0,554.3939999999999,322.0,0.0,0.0
2020-07-19 09:00:00,182.6086872635659,182.6086872635659,200.98331273643407,950.592,567.0,383.592,567.0,0.0,0.0
2020-07-19 10:00:00,-15.87901628378833,-15.879016283788332,773.8080162837882,1521.9289999999999,764.0,757.9289999999999,764.0,0.0,0.0
2020-07-19 11:00:00,-1.270321302703067,-1.270321302703067,975.0003213027031,1607.73,634.0,973.73,634.0,0.0,0.0
2020-07-19 12:00:00,-200.0,-0.1016257042162454,1114.118,1520.118,606.0,914.1179999999999,606.0,0.0,0.0
2020-07-19 13:00:00,-200.0,183.89837429578375,409.84899999999993,1351.849,1142.0,209.84899999999993,1142.0,0.0,0.0
2020-07-19 14:00:00,-32.10162570421624,367.89837429578375,528.0546257042162,1310.953,815.0,495.953,815.0,0.0,0.0
2020-07-19 15:00:00,-2.568130056337292,397.4318699436627,1256.5941300563375,1367.026,113.0,1254.026,113.0,0.0,0.0
2020-07-19 16:00:00,-0.20545040450694607,399.79454959549304,1022.6434504045068,1393.4379999999999,371.0,1022.4379999999999,371.0,0.0,0.0
2020-07-19 17:00:00,200.0,399.98356396763944,704.3229999999999,1339.3229999999999,435.0,904.3229999999999,435.0,0.0,0.0
2020-07-19 18:00:00,182.59225961981338,182.59225961981338,593.3447403801866,829.937,54.0,775.937,54.0,0.0,0.0
2020-07-19 19:00:00,-15.877587793027232,-15.877587793027232,981.8775877930273,966.0,0.0,966.0,0.0,0.0,0.0
2020-07-19 20:00:00,-1.2702070234421772,-1.2702070234421772,941.2702070234421,940.0,0.0,940.0,0.0,0.0,0.0
2020-07-19 21:00:00,0.0,-0.10161656187537416,780.0,780.0,0.0,780.0,0.0,0.0,0.0
2020-07-19 22:00:00,0.0,-0.10161656187537416,806.0,806.0,0.0,806.0,0.0,0.0,0.0
2020-07-19 23:00:00,0.0,-0.10161656187537416,700.0,700.0,0.0,700.0,0.0,0.0,0.0
