datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery
2021-02-20 00:05:00,-250.0,19.166666666666664,445.3347857,195.3347857,0.0,195.3347857,0.0,0.0,0.0
2021-02-20 00:10:00,-250.0,38.33333333333333,442.6826092,192.6826092,0.0,192.6826092,0.0,0.0,0.0
2021-02-20 00:15:00,-250.0,57.49999999999999,441.952171,191.952171,0.0,191.952171,0.0,0.0,0.0
2021-02-20 00:20:00,-250.0,76.66666666666666,464.96521140000004,214.96521140000002,0.0,214.96521140000002,0.0,0.0,0.0
2021-02-20 00:25:00,-250.0,95.83333333333331,431.8565157,181.8565157,0.0,181.8565157,0.0,0.0,0.0
2021-02-20 00:30:00,-250.0,114.99999999999997,440.94347230000005,190.94347230000002,0.0,190.94347230000002,0.0,0.0,0.0
2021-02-20 00:35:00,-250.0,134.16666666666663,428.63044,178.63044,0.0,178.63044,0.0,0.0,0.0
2021-02-20 00:40:00,-250.0,153.3333333333333,428.7130465,178.71304650000002,0.0,178.71304650000002,0.0,0.0,0.0
2021-02-20 00:45:00,-250.0,172.49999999999994,456.199997,206.199997,0.0,206.199997,0.0,0.0,0.0
2021-02-20 00:50:00,-250.0,191.6666666666666,430.72173610000004,180.72173610000002,0.0,180.72173610000002,0.0,0.0,0.0
2021-02-20 00:55:00,-250.0,210.83333333333326,431.2913029,181.2913029,0.0,181.2913029,0.0,0.0,0.0
2021-02-20 01:00:00,-250.0,229.99999999999991,420.6391297,170.63912969999998,0.0,170.63912969999998,0.0,0.0,0.0
2021-02-20 01:05:00,-250.0,249.16666666666657,417.84999849999997,167.8499985,0.0,167.8499985,0.0,0.0,0.0
2021-02-20 01:10:00,-250.0,268.33333333333326,453.5391295,203.5391295,0.0,203.5391295,0.0,0.0,0.0
2021-02-20 01:15:00,-250.0,287.49999999999994,439.9478236,189.9478236,0.0,189.9478236,0.0,0.0,0.0
2021-02-20 01:20:00,-250.0,306.66666666666663,433.1304341,183.1304341,0.0,183.1304341,0.0,0.0,0.0
2021-02-20 01:25:00,-250.0,325.8333333333333,454.5739142,204.5739142,0.0,204.5739142,0.0,0.0,0.0
2021-02-20 01:30:00,-250.0,345.0,439.8826147,189.88261469999998,0.0,189.88261469999998,0.0,0.0,0.0
2021-02-20 01:35:00,-250.0,364.1666666666667,440.6217451,190.6217451,0.0,190.6217451,0.0,0.0,0.0
2021-02-20 01:40:00,-250.0,383.33333333333337,448.15216999999996,198.15216999999998,0.0,198.15216999999998,0.0,0.0,0.0
2021-02-20 01:45:00,-250.0,402.50000000000006,443.0208365,193.0208365,0.0,193.0208365,0.0,0.0,0.0
2021-02-20 01:50:00,-250.0,421.66666666666674,457.0260879,207.0260879,0.0,207.0260879,0.0,0.0,0.0
2021-02-20 01:55:00,-250.0,440.8333333333334,433.14782909999997,183.1478291,0.0,183.1478291,0.0,0.0,0.0
2021-02-20 02:00:00,-250.0,460.0000000000001,427.7652118,177.7652118,0.0,177.7652118,0.0,0.0,0.0
2021-02-20 02:05:00,-229.9999999999986,479.1666666666668,425.7434823999986,195.7434824,0.0,195.7434824,0.0,0.0,0.0
