,date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge
0,3/16/20,True,True,0.41,340,1000,500,2cd,1,2881.0,-2977.0,1654.0,1654.0,-23047.9378,-10890.5644,-9512.3858,12157.3734,364721.2020000001,1378.1786,41345.358,-115240.0,-66160.0,-66160.0,49080.0,0.0,0.22291961100000002,642.72,-245.18
1,3/17/20,True,True,0.41,340,1000,500,2cd,1,3564.0,-2809.0,1660.0,1668.0,-24679.7444,-12274.1086,-10485.6086,12405.6358,372169.07399999996,1788.5,53655.0,-142560.0,-66400.0,-66720.0,76160.0,-320.0,0.29764776,847.86,-410.0
2,3/18/20,True,True,0.41,340,1000,500,2cd,1,2061.0,-2783.0,1658.0,1618.0,-21180.242000000002,-9607.8144,-8201.0562,11572.4276,347172.828,1406.7582,42202.746,-82440.0,-66320.0,-64720.0,16120.0,1600.0,0.23875029,1404.78,-256.66
3,3/19/20,True,True,0.41,340,1000,500,2cd,1,1653.0,-2746.0,1012.0,1290.0,-15497.4996,-6300.274,-5416.1142,9197.2256,275916.768,884.1598,26524.793999999998,-66120.0,-40480.0,-51600.0,25640.0,-11120.0,0.038801241,2736.24,-46.74
4,3/20/20,True,True,0.41,340,1000,500,2cd,1,1427.0,-2804.0,972.0,1240.0,-15235.1386,-5851.1872,-4975.193,9383.9514,281518.542,875.9942,26279.826,-57080.0,-38880.0,-49600.0,18200.0,-10720.0,0.040181258,2964.78,-43.46
5,3/21/20,True,True,0.41,340,1000,500,2cd,1,1534.0,-2599.0,1222.0,1256.0,-16343.2508,-8004.2636,-7156.849,8338.9872,250169.616,847.4146,25422.438,-61360.0,-48880.0,-50240.0,12480.0,-1360.0,0.107238664,1993.68,-31.98
6,3/22/20,True,True,0.41,340,1000,500,2cd,1,1172.0,-2664.0,806.0,1306.0,-9834.1265,-5464.1604,-3875.7176,4369.9661,131098.983,1588.4428,47653.28400000001,-46880.0,-32240.0,-52240.0,14640.0,-20000.0,0.128794532,2337.66,-329.64
7,4/6/20,True,True,0.41,340,1000,500,2cd,1,1982.0,-2300.0,1172.0,1326.0,-14098.2394,-7416.1606,-5631.7434,6682.0788,200462.36399999997,1784.4172,53532.515999999996,-79280.0,-46880.0,-53040.0,32400.0,-6160.0,0.25972302399999997,1360.32,-408.36
8,4/7/20,True,True,0.41,340,1000,500,2cd,1,1753.0,-2763.0,1552.0,1850.0,-19039.1088,-8566.8236,-7778.6096,10472.2852,314168.55600000004,788.2139999999997,23646.42,-70120.0,-62080.0,-74000.0,8040.0,-11920.0,0.00507528,1793.22,-8.2
9,4/8/20,True,True,0.41,340,1000,500,2cd,1,1342.0,-2683.0,1230.0,1730.0,-14913.468,-6497.8822,-5730.0822,8415.5858,252467.574,767.8,23034.0,-53680.0,-49200.0,-69200.0,4480.0,-20000.0,-0.153575183,3010.8,0.0
10,4/9/20,True,True,0.41,340,1000,500,2cd,1,1403.0,-2702.0,1028.0,1480.0,-15992.1592,-7034.0116,-5964.0844,8958.1476,268744.428,1069.9272,32097.81600000001,-56120.0,-41120.0,-59200.0,15000.0,-18080.0,0.025212689,2949.96,-121.36
11,4/10/20,True,True,0.41,340,1000,500,2cd,1,2034.0,-2439.0,1034.0,1506.0,-15447.9707,-7604.2358,-6836.4358,7843.7349,235312.047,767.8,23034.0,-81360.0,-41360.0,-60240.0,40000.0,-18880.0,-0.120198715,1851.72,0.0
12,4/11/20,True,True,0.41,340,1000,500,2cd,1,1342.0,-431.0,1158.0,1474.0,-15785.0602,-14416.5368,-13224.8368,1368.5234,41055.70200000001,1191.7,35751.0,-53680.0,-46320.0,-58960.0,7360.0,-12640.0,0.09804065,0.0,0.0
13,4/12/20,True,True,0.41,340,1000,500,2cd,1,1332.0,-3030.0,1332.0,1470.0,-13704.3274,-6929.064,-6161.264,6775.2634,203257.902,767.8,23034.0,-53280.0,-53280.0,-58800.0,0.0,-5520.0,0.057194449,4241.64,0.0
14,5/4/20,True,True,0.41,340,1000,500,2cd,1,1178.0,-2545.0,942.0,1298.0,-13355.45,-5483.8826,-4716.0826,7871.5674,236147.022,767.8,23034.0,-47120.0,-37680.0,-51920.0,9440.0,-14240.0,-0.031384505,3123.12,0.0
15,5/5/20,True,True,0.41,340,1000,500,2cd,1,1517.0,-356.0,1284.0,1606.0,-15373.0521,-13717.176000000001,-12525.476,1655.8761,49676.282999999996,1191.7,35751.0,-60680.0,-51360.0,-64240.0,9320.0,-12880.0,0.096241069,0.0,0.0
16,5/6/20,True,True,0.41,340,1000,500,2cd,1,1387.0,-804.0,1008.0,1252.0,-13917.9348,-10064.8348,-8873.1348,3853.1,115593.0,1191.7,35751.0,-55480.0,-40320.0,-50080.0,15160.0,-9760.0,0.119225496,0.0,0.0
17,5/7/20,True,True,0.41,340,1000,500,2cd,1,2408.0,-2929.0,1422.0,1428.0,-22149.7157,-9719.7308,-8508.947,12429.9849,372899.547,1210.7838,36323.513999999996,-96320.0,-56880.0,-57120.0,39440.0,-240.0,0.18906325699999998,994.5,-177.94
18,5/8/20,True,True,0.41,340,1000,500,2cd,1,2133.0,-1474.0,2120.0,2120.0,-23784.7091,-17438.9086,-16092.0406,6345.8005,190374.015,1346.868,40406.04,-85320.0,-84800.0,-84800.0,520.0,0.0,0.216940642,0.0,-106.6
19,5/9/20,True,True,0.41,340,1000,500,2cd,1,2194.0,-1400.0,1696.0,1856.0,-22054.4262,-16527.6072,-15335.9072,5526.819,165804.57,1191.7,35751.0,-87760.0,-67840.0,-74240.0,19920.0,-6400.0,0.143137034,0.0,0.0
20,5/10/20,True,True,0.41,340,1000,500,2cd,1,2672.0,-2804.0,1424.0,1924.0,-19972.2792,-10914.492,-9125.992,9057.7872,271733.61600000004,1788.5,53655.0,-106880.0,-56960.0,-76960.0,49920.0,-20000.0,0.169421034,362.7,-410.0
