date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge
2020-04-09,True,True,0.41,340,1500,375,2cd,1,1403.0,-2702.0,1028.0,1355.0,-15992.159200000002,-7034.0116,-5735.655356521739,8958.147600000002,268744.42800000013,1298.3562434782607,38950.68730434782,-56120.0,-41120.0,-54200.0,15000.0,-13080.0,0.03071846661749333,2929.010586011342,-143.38374291115304
2020-04-10,True,True,0.41,340,1500,375,2cd,1,2034.0,-2439.0,1034.0,1381.0,-15447.970700000002,-7604.2358,-6608.00675652174,7843.734900000001,235312.04700000005,996.2290434782616,29886.871304347853,-81360.0,-41360.0,-55240.0,40000.0,-13880.0,-0.005484201243812882,1851.7200000000007,-0.0
2020-04-11,True,True,0.41,340,1500,375,2cd,1,1342.0,-431.0,1158.0,1497.0,-15785.060199999998,-14416.5368,-12984.785234782608,1368.5233999999982,41055.701999999954,1431.7515652173913,42952.54695652175,-53680.0,-46320.0,-59880.0,7360.0,-13560.0,0.07260090480583202,0.0,-0.0
2020-04-12,True,True,0.41,340,1500,375,2cd,1,1332.0,-3030.0,1332.0,1345.0,-13704.327400000002,-6929.064,-5932.8349565217395,6775.263400000003,203257.90200000012,996.2290434782608,29886.871304347824,-53280.0,-53280.0,-53800.0,0.0,-520.0,0.07436606804077561,4241.64,-0.0
2020-05-04,True,True,0.41,340,1500,375,2cd,1,1178.0,-2545.0,942.0,1173.0,-13355.45,-5483.8826,-4488.674256521739,7871.567400000001,236147.02200000003,995.2083434782608,29856.250304347817,-47120.0,-37680.0,-46920.0,9440.0,-9240.0,0.0258072203671893,3123.12,-0.0
2020-05-05,True,True,0.41,340,1500,375,2cd,1,1517.0,-356.0,1284.0,1615.0,-15373.0521,-13717.176,-12285.424434782608,1655.8761000000013,49676.28300000004,1431.7515652173913,42952.54695652175,-60680.0,-51360.0,-64600.0,9320.0,-13240.0,0.07427589363120424,0.0,-0.0
2020-05-06,True,True,0.41,340,1500,375,2cd,1,1387.0,-804.0,1008.0,1127.0,-13917.9348,-10064.8348,-8633.083234782609,3853.099999999999,115592.99999999994,1431.7515652173913,42952.54695652175,-55480.0,-40320.0,-45080.0,15160.0,-4760.0,0.11682169952338264,0.0,-0.0
2020-05-07,True,True,0.41,340,1500,375,2cd,1,2408.0,-2929.0,1422.0,1359.0,-22149.7157,-9719.7308,-8280.517956521739,12429.9849,372899.547,1439.2128434782608,43176.385304347816,-96320.0,-56880.0,-54360.0,39440.0,2520.0,0.12340161899617465,963.7836294896033,-210.2315689981095
2020-05-08,True,True,0.41,340,1500,375,2cd,1,2133.0,-1474.0,2120.0,2165.0,-23784.7091,-17438.908600000002,-15869.031220415878,6345.800499999998,190374.015,1569.8773795841244,47096.32138752373,-85320.0,-84800.0,-86600.0,520.0,-1800.0,0.13535417982900902,0.0,-106.6
2020-05-09,True,True,0.41,340,1500,375,2cd,1,2194.0,-1400.0,1696.0,2071.0,-22054.4262,-16527.6072,-15095.855634782607,5526.819000000002,165804.5700000001,1431.7515652173895,42952.54695652169,-87760.0,-67840.0,-82840.0,19920.0,-15000.0,0.0649869549979496,0.0,-0.0
