datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery,battery_discharge,battery_charge_from_solar,battery_charge_from_grid,energy_price,solar_purchase_price,solar_export_price
2021-08-09 00:00:00,-500.0,-0.0,593.0,93.0,0.0,93.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2589,0.41,0.39
2021-08-09 01:00:00,-500.0,460.0,584.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2589,0.41,0.39
2021-08-09 02:00:00,-500.0,920.0,586.0,86.0,0.0,86.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2589,0.41,0.39
2021-08-09 03:00:00,-500.0,1380.0,594.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.2589,0.41,0.39
2021-08-09 04:00:00,-173.91304347826076,1840.0,262.91304347826076,89.0,0.0,89.0,0.0,0.0,0.0,0.0,-0.0,-173.91304347826076,0.2589,0.41,0.39
2021-08-09 05:00:00,-0.0,2000.0,167.0,167.0,0.0,167.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2589,0.41,0.39
2021-08-09 06:00:00,-0.0,2000.0,125.0,125.0,0.0,125.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2589,0.41,0.39
2021-08-09 07:00:00,-0.0,2000.0,81.0,81.0,0.0,81.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2589,0.41,0.39
2021-08-09 08:00:00,150.0,2000.0,0.0,150.0,0.0,150.0,0.0,0.0,0.0,150.0,-0.0,0.0,1.0347,0.41,0.39
2021-08-09 09:00:00,326.0,1836.9565217391305,0.0,326.0,0.0,326.0,0.0,0.0,0.0,326.0,-0.0,0.0,1.0347,0.41,0.39
2021-08-09 10:00:00,198.0,1482.608695652174,0.0,198.0,0.0,198.0,0.0,0.0,0.0,198.0,-0.0,0.0,1.0347,0.41,0.39
2021-08-09 11:00:00,210.0,1267.3913043478262,0.0,210.0,0.0,210.0,0.0,0.0,0.0,210.0,-0.0,0.0,1.0347,0.41,0.39
2021-08-09 12:00:00,-500.0,1039.130434782609,716.0,216.0,0.0,216.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.6068,0.41,0.39
2021-08-09 13:00:00,-500.0,1499.130434782609,698.0,198.0,0.0,198.0,0.0,0.0,0.0,0.0,-0.0,-500.0,0.6068,0.41,0.39
2021-08-09 14:00:00,-44.4234404536858,1959.130434782609,267.42344045368577,223.0,0.0,223.0,0.0,0.0,0.0,0.0,-0.0,-44.4234404536858,0.6068,0.41,0.39
2021-08-09 15:00:00,-0.0,2000.0,220.0,220.0,0.0,220.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.6068,0.41,0.39
2021-08-09 16:00:00,-0.0,2000.0,272.0,272.0,0.0,272.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.6068,0.41,0.39
2021-08-09 17:00:00,190.0,2000.0,0.0,190.0,0.0,190.0,0.0,0.0,0.0,190.0,-0.0,0.0,1.0347,0.41,0.39
2021-08-09 18:00:00,189.0,1793.4782608695652,0.0,189.0,0.0,189.0,0.0,0.0,0.0,189.0,-0.0,0.0,1.0347,0.41,0.39
2021-08-09 19:00:00,189.0,1588.0434782608695,0.0,189.0,0.0,189.0,0.0,0.0,0.0,189.0,-0.0,0.0,1.0347,0.41,0.39
2021-08-09 20:00:00,153.0,1382.6086956521738,0.0,153.0,0.0,153.0,0.0,0.0,0.0,153.0,-0.0,0.0,1.0347,0.41,0.39
2021-08-09 21:00:00,0.0,1216.3043478260868,168.0,168.0,0.0,168.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.6068,0.41,0.39
2021-08-09 22:00:00,0.0,1216.3043478260868,146.0,146.0,0.0,146.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.6068,0.41,0.39
2021-08-09 23:00:00,0.0,1216.3043478260868,140.0,140.0,0.0,140.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.6068,0.41,0.39
